Time,Displacement,Force
(s),(mm),(kN)
"3.7000","0.1580","0.1827"
"3.7200","0.1587","0.1836"
"3.7400","0.1593","0.1843"
"3.7600","0.1598","0.1850"
"3.7800","0.1604","0.1858"
"3.8000","0.1609","0.1868"
"3.8200","0.1616","0.1882"
"3.8400","0.1622","0.1897"
"3.8600","0.1629","0.1911"
"3.8800","0.1636","0.1924"
"3.9000","0.1643","0.1938"
"3.9200","0.1650","0.1952"
"3.9400","0.1656","0.1965"
"3.9600","0.1663","0.1976"
"3.9800","0.1668","0.1985"
"4.0000","0.1674","0.1992"
"4.0200","0.1679","0.1999"
"4.0400","0.1684","0.2006"
"4.0600","0.1689","0.2012"
"4.0800","0.1693","0.2018"
"4.1000","0.1698","0.2025"
"4.1200","0.1703","0.2033"
"4.1400","0.1708","0.2044"
"4.1600","0.1714","0.2060"
"4.1800","0.1720","0.2077"
"4.2000","0.1726","0.2092"
"4.2200","0.1732","0.2103"
"4.2400","0.1737","0.2113"
"4.2600","0.1742","0.2122"
"4.2800","0.1747","0.2132"
"4.3000","0.1752","0.2141"
"4.3200","0.1757","0.2149"
"4.3400","0.1762","0.2155"
"4.3600","0.1766","0.2162"
"4.3800","0.1770","0.2169"
"4.4000","0.1775","0.2177"
"4.4200","0.1779","0.2186"
"4.4400","0.1784","0.2195"
"4.4600","0.1788","0.2203"
"4.4800","0.1793","0.2211"
"4.5000","0.1797","0.2219"
"4.5200","0.1801","0.2229"
"4.5400","0.1806","0.2240"
"4.5600","0.1810","0.2251"
"4.5800","0.1815","0.2262"
"4.6000","0.1820","0.2272"
"4.6200","0.1825","0.2282"
"4.6400","0.1829","0.2289"
"4.6600","0.1833","0.2295"
"4.6800","0.1836","0.2301"
"4.7000","0.1840","0.2309"
"4.7200","0.1845","0.2319"
"4.7400","0.1849","0.2329"
"4.7600","0.1853","0.2339"
"4.7800","0.1857","0.2348"
"4.8000","0.1862","0.2359"
"4.8200","0.1866","0.2370"
"4.8400","0.1871","0.2383"
"4.8600","0.1876","0.2398"
"4.8800","0.1881","0.2412"
"4.9000","0.1886","0.2426"
"4.9200","0.1890","0.2438"
"4.9400","0.1895","0.2447"
"4.9600","0.1899","0.2456"
"4.9800","0.1903","0.2466"
"5.0000","0.1908","0.2477"
"5.0200","0.1912","0.2490"
"5.0400","0.1917","0.2502"
"5.0600","0.1921","0.2513"
"5.0800","0.1926","0.2522"
"5.1000","0.1930","0.2528"
"5.1200","0.1933","0.2534"
"5.1400","0.1937","0.2541"
"5.1600","0.1940","0.2549"
"5.1800","0.1944","0.2559"
"5.2000","0.1948","0.2570"
"5.2200","0.1953","0.2582"
"5.2400","0.1957","0.2595"
"5.2600","0.1961","0.2607"
"5.2800","0.1965","0.2619"
"5.3000","0.1969","0.2631"
"5.3200","0.1974","0.2643"
"5.3400","0.1978","0.2655"
"5.3600","0.1982","0.2666"
"5.3800","0.1986","0.2674"
"5.4000","0.1990","0.2682"
"5.4200","0.1993","0.2689"
"5.4400","0.1996","0.2694"
"5.4600","0.1999","0.2700"
"5.4800","0.2003","0.2707"
"5.5000","0.2006","0.2716"
"5.5200","0.2009","0.2725"
"5.5400","0.2013","0.2734"
"5.5600","0.2016","0.2746"
"5.5800","0.2020","0.2757"
"5.6000","0.2023","0.2767"
"5.6200","0.2027","0.2777"
"5.6400","0.2030","0.2786"
"5.6600","0.2034","0.2795"
"5.6800","0.2037","0.2805"
"5.7000","0.2041","0.2818"
"5.7200","0.2045","0.2834"
"5.7400","0.2049","0.2849"
"5.7600","0.2053","0.2863"
"5.7800","0.2057","0.2877"
"5.8000","0.2061","0.2889"
"5.8200","0.2064","0.2898"
"5.8400","0.2068","0.2909"
"5.8600","0.2072","0.2920"
"5.8800","0.2075","0.2931"
"5.9000","0.2078","0.2940"
"5.9200","0.2082","0.2949"
"5.9400","0.2085","0.2957"
"5.9600","0.2087","0.2963"
"5.9800","0.2090","0.2969"
"6.0000","0.2093","0.2975"
"6.0200","0.2095","0.2980"
"6.0400","0.2098","0.2986"
"6.0600","0.2100","0.2993"
"6.0800","0.2103","0.3001"
"6.1000","0.2106","0.3010"
"6.1200","0.2109","0.3021"
"6.1400","0.2112","0.3032"
"6.1600","0.2115","0.3044"
"6.1800","0.2118","0.3056"
"6.2000","0.2121","0.3069"
"6.2200","0.2124","0.3080"
"6.2400","0.2127","0.3089"
"6.2600","0.2130","0.3098"
"6.2800","0.2133","0.3107"
"6.3000","0.2135","0.3115"
"6.3200","0.2138","0.3126"
"6.3400","0.2141","0.3137"
"6.3600","0.2144","0.3150"
"6.3800","0.2147","0.3163"
"6.4000","0.2150","0.3177"
"6.4200","0.2154","0.3189"
"6.4400","0.2157","0.3201"
"6.4600","0.2160","0.3212"
"6.4800","0.2162","0.3223"
"6.5000","0.2165","0.3234"
"6.5200","0.2168","0.3245"
"6.5400","0.2171","0.3257"
"6.5600","0.2174","0.3269"
"6.5800","0.2177","0.3281"
"6.6000","0.2180","0.3293"
"6.6200","0.2183","0.3303"
"6.6400","0.2186","0.3313"
"6.6600","0.2188","0.3323"
"6.6800","0.2191","0.3332"
"6.7000","0.2193","0.3341"
"6.7200","0.2195","0.3348"
"6.7400","0.2198","0.3355"
"6.7600","0.2200","0.3364"
"6.7800","0.2202","0.3373"
"6.8000","0.2205","0.3383"
"6.8200","0.2207","0.3393"
"6.8400","0.2210","0.3403"
"6.8600","0.2212","0.3413"
"6.8800","0.2215","0.3426"
