Time (s),Average Resistance (Ohms)
362,22726076.790821474
363,19509066.831168305
364,14185286.292987978
365,18926164.109815367
366,14017066.580165911
367,15106227.877561819
368,14587606.231260164
369,19887048.15347008
370,24200173.1396785
371,15262060.783938376
372,13337779.101012545
373,28453653.702774916
374,27312750.501987837
375,10146875.338715782
376,14171338.7563692
377,9530858.567774449
378,13189738.126669958
379,12814344.263787648
380,20027263.032004908
381,11893330.725877197
382,14508052.764159331
383,21383173.991473246
384,19801404.04770688
385,16200889.068450496
386,15001945.71578471
387,21691066.635569073
388,19728263.23179389
389,17647064.599428896
390,17371901.369263757
391,19494929.985971157
392,19933621.531939387
393,15293742.673833631
394,17891106.16672975
395,17018861.596288193
396,15197305.235647146
397,17435223.702062193
398,14630197.95178028
399,29354317.64689493
400,17142252.41000294
401,18537936.906196836
402,16516635.377155121
403,26463558.827913158
404,16981630.636898845
405,13735335.264695039
406,23147053.027890846
407,23429904.150556583
408,19285283.47164342
409,21485289.315028705
410,19295397.774768896
411,14038210.918225566
412,18566368.9264828
413,22198060.816025436
414,18671175.850489248
415,14046917.425737694
416,16708063.996392343
417,14366019.064468602
418,19792199.76291312
419,22021437.23444255
420,17473200.389486663
421,20943472.955886476
422,15117394.132593796
423,21123498.524485283
424,16635117.08462339
425,18438444.47220406
426,15233238.553322908
427,20755871.190407958
428,19487332.300079267
429,19704806.97847454
430,17915872.82008559
431,16922423.022095084
432,15621405.576288115
433,18742208.181872427
434,17930573.21905504
435,21793790.59740381
436,9493144.472156236
437,20140534.596058067
438,14211455.948354758
439,17651399.350384336
440,22363916.993161805
441,18402699.32520668
442,17179585.574422035
443,21332696.61481498
444,19004597.999986943
445,17390168.28773204
446,20998961.626107104
447,21488393.285607297
448,22111402.98914618
449,18768224.085838567
450,14166186.297121925
451,16354722.483649828
452,20057014.921076596
453,15141345.068256924
454,16334604.470764909
455,18496283.785483874
456,16721831.176547062
457,15304700.013351317
458,17647467.227903664
459,15411088.837773448
460,15260592.352751639
461,14197926.307413777
462,20104859.59230342
463,22826609.122900225
464,14251791.623635232
465,24392605.27981817
466,17501370.825953335
467,23018426.67868858
468,11008292.517311564
469,19032563.749185953
470,19378324.574046724
471,21117239.098770626
472,13361246.866835356
473,18055341.649143465
474,19341851.863926407
475,28010883.489675608
476,17204200.28618761
477,17580711.769445546
478,16104774.447609594
479,13896138.003251158
480,11312488.956448635
481,19391560.870939255
482,9467733.88205656
483,17792109.92323817
484,15408195.188008348
485,20329886.32364177
486,17838762.712067854
487,11884020.2581781
488,17372478.93517466
489,19056753.806742333
490,14172746.240072642
491,16254333.868115261
492,12287222.61574615
493,13376494.31375159
494,19756565.74006394
495,15947138.231394557
496,10814699.435365207
497,17347618.915662356
498,16194383.09613122
499,19223564.845034927
500,15203170.571048168
501,16229250.982507912
502,27228926.257073544
503,14645213.452116624
504,26786526.894414425
505,15631183.803983308
506,19088088.309503287
507,21211550.16315327
508,19301575.88498524
509,19170913.503540885
510,16312735.712489247
511,12691149.279391576
512,18843553.08495357
513,17461429.705883943
514,16093923.285442445
515,15655035.81387347
516,26613184.066150784
517,22069096.32302907
518,17538466.687042173
519,18258595.608017392
520,20855548.10009542
521,18471950.14076181
522,15170312.52971805
523,19947648.156767868
524,20629269.091477584
525,17171940.075948212
526,17229240.892548196
527,15442895.033603163
528,16289416.609577574
529,10316802.302617267
530,16790893.796862233
531,18158087.504978783
532,17223433.360254306
533,15676199.884353403
534,14116811.765975267
535,14907064.337350428
536,24224617.878917582
537,16124946.98584948
538,20908437.548585568
539,17344671.456526063
540,18530925.378522575
541,22459626.888950143
542,18869453.07738763
543,24476810.810028486
544,16950204.43198446
545,22855894.536394272
546,15103069.328976486
547,28862099.2499599
548,17416196.62691263
549,17709198.11770572
550,10687649.225951372
551,15344529.519873174
552,9215427.10365446
553,19707206.337301098
554,27379326.794101067
555,10959028.114131626
556,12868180.474586358
557,21208295.8701355
558,20027730.19114159
559,21623588.545065034
560,20594383.89628291
561,19610603.72612979
562,21479008.28469474
563,17862462.788274217
564,14703592.850215638
565,16709372.49985948
566,24551092.21788655
567,25266063.024471458
568,16620082.162463227
569,15148287.372582724
570,16046446.869391272
571,20588139.480018727
572,13490388.84861885
573,12963192.960133292
574,20656160.44463932
575,17466680.48361962
576,14481453.15912738
577,16990945.478018504
578,17944048.566799086
579,18424400.603652183
580,19589162.51836381
581,16482011.85655505
582,21132535.044255663
583,19390193.17074106
584,18514370.213288166
585,13781415.021114752
586,23829652.155363817
587,16871221.61756014
588,13593074.761312937
589,16695650.07398903
590,24445716.25843577
591,20809500.8862459
592,20115247.402719922
593,13569024.291917786
594,22525988.33051943
595,16909184.751033492
596,22512600.672821295
597,16642289.648601416
598,21140791.383551598
599,23310853.984686606
600,11202055.06507634
601,15666666.425028114
602,17475780.03597467
603,22388008.93890763
604,15582655.907772368
605,14275982.197138522
606,17368131.984741695
607,16215352.692252181
608,12370389.67605921
609,19253760.604766637
610,24274277.670656905
611,15523297.223598568
612,22677507.089829404
613,21739054.425644927
614,17899755.303583257
615,18581399.970096234
616,19240902.44202258
617,21325411.127858628
618,22591898.907311983
619,16085422.744720403
620,22222511.61920293
621,21271412.178882077
622,21217384.275092576
623,14844027.064163756
624,13576931.926202502
625,18227535.891174655
626,21650721.534464795
627,20906301.753658433
628,18808031.212895133
629,15382543.372442886
630,27595550.348576415
631,16655027.781740602
632,16634320.223586252
633,23811785.083559282
634,20198851.683944393
635,15296416.394320961
636,22854408.94567586
637,14360752.829542458
638,25390485.640377276
639,14516276.056097027
640,24798817.14915897
641,16434766.245456625
642,17614460.39934953
643,25357748.44299296
644,28312533.935867272
645,15643980.339247877
646,15847407.416662997
647,18765207.002709612
648,12799139.622326931
649,26886567.85205273
650,16812873.10531789
651,20262083.01562185
652,19281584.386733957
653,13998665.576681724
654,13392768.65180033
655,27036859.86325117
656,16157243.884711647
657,22193164.239041477
658,15256158.363080388
659,26278072.777033657
660,17307557.836920172
661,10687295.142087279
662,28061503.276402894
663,17668122.72377703
664,12926024.53712318
665,22838997.518904224
666,15955886.916199768
667,23532671.945389997
668,25751172.221600257
669,16244680.278792283
670,18191813.24879336
671,16607679.968918545
672,14413054.234031178
673,20868987.519971635
674,16228518.153443927
675,13840681.705223933
676,21831800.201157115
677,24607656.5108166
678,19181855.831616685
679,14922710.794860223
680,20563489.05959416
681,18642613.98972843
682,14889812.163664611
683,14167954.84879708
684,17838479.383605603
685,16530345.658325993
686,18024665.125856332
687,21080378.618954808
688,24620206.374499593
689,22686586.208084345
690,18835216.575229567
691,25804028.255680755
692,26190063.774107486
693,17206509.91364343
694,16676663.20872058
695,14774507.520917557
696,25886879.335840195
697,17723420.910477728
698,17924489.647811554
699,22435167.531977307
700,26380778.450734966
701,20491358.307242952
702,18511454.094241127
703,20342145.022675455
704,16660839.386874154
705,15794035.402435984
706,17742938.47854367
707,28933446.66343882
708,17540834.001723535
709,19572052.84104086
710,19667698.685963802
711,17575472.475167144
712,21400575.163451616
713,15344253.7869647
714,23396844.539937478
715,17180514.44697439
716,19875447.863604598
717,27107684.57049679
718,23164921.039515845
719,18826542.41181705
720,12540391.641661393
721,16803007.26267276
722,19538462.59215147
723,13120215.680815753
724,23536942.65599757
725,25853916.092494093
726,22956162.067750406
727,16657450.62979817
728,15326099.576912045
729,14297464.59801276
730,21085894.048081808
731,24134311.854108185
732,21761183.71585075
733,14976652.822152399
734,19026080.976351056
735,29357896.866482895
736,19635482.79115563
737,19853652.857985724
738,17898603.69826976
739,28941498.947611038
740,15038700.502536714
741,19897673.53896563
742,17591461.503269184
743,17116930.437845834
744,21173779.39781632
745,14264094.181138322
746,18603928.271235988
747,20766039.632821165
748,18210007.022924133
749,15480006.092805918
750,15682400.011399493
751,11441170.2438282
752,18887544.808856927
753,18435080.498962257
754,20887873.93825771
755,27904117.34845701
756,13001230.806871627
757,23679370.80759224
758,25661311.491037328
759,15622531.663464168
760,16748006.959789827
761,19779298.029717892
762,14089566.989285436
763,17355219.396348506
764,15209207.992624668
765,25415524.025322724
766,27185545.95855546
767,15122048.014807923
768,14870507.335842632
769,20672853.732676573
770,21317584.92294238
771,13798307.135919826
772,22640622.669024844
773,19281018.321366876
774,19295886.94345662
775,17673686.65004427
776,20021604.065279603
777,17180528.819121163
778,18393700.97335352
779,14299186.463259056
780,20713362.149829935
781,15623392.177907152
782,17504323.53860092
783,24793878.82801653
784,16576641.015585124
785,19391079.866658837
786,19260059.04222027
787,25173396.81200214
788,17595172.086773913
789,14174338.477671927
790,19060187.14478725
791,20765839.251814194
792,17520003.515438743
793,19428990.103579275
794,18062824.499130975
795,19117953.936444134
796,18453018.33169102
797,17321411.085278414
798,20261657.301131587
799,22196191.048086554
800,16492923.180440523
801,20823229.889899664
802,24338149.28588452
803,17230180.1157535
804,14139046.664401313
805,19129417.01300372
806,17636362.897169948
807,19922540.376240857
808,19280452.319225192
809,20450526.214443382
810,25148014.638082568
811,14003587.840030301
812,19252918.365029775
813,22437362.846666433
814,18005707.045891114
815,18727442.484677535
816,20858002.051804002
817,25879769.52865128
818,19068637.999439366
819,22338767.076711006
820,18060232.23579128
821,22881157.35028094
822,25789687.988175903
823,17197685.770769358
824,19985453.38203556
825,13738788.702822741
826,18943841.24172303
827,14595901.357929971
828,17071832.43115229
829,16338027.57021568
830,13483543.518102106
831,20768358.56968222
832,23259429.74531562
833,17374086.587907515
834,19080476.97480221
835,14951237.853928646
836,17320744.66347864
837,18004253.504580706
838,16389788.346621593
839,12043463.396167401
840,16470154.535045972
841,19191770.07818237
842,15074730.657739397
843,21456805.876332782
844,19412578.12914958
845,21260128.988584943
846,14551811.411686886
847,16615399.778368363
848,18270843.159410667
849,19885348.43773647
850,16590544.681049123
851,18900651.631818462
852,20508146.701391134
853,20092861.997209817
854,18175232.064598817
855,12894745.106157592
856,19353712.48703657
857,21582020.697340183
858,21978631.274235282
859,15334492.953381192
860,17587827.472243827
861,24161503.43423861
862,13168628.35241361
863,26747844.17690548
864,14516894.503222803
865,17365292.814177286
866,18543062.322203424
867,20204260.260333367
868,17851869.077851452
869,17018853.181637958
870,19029973.704911355
871,16082561.990485707
872,13583058.073165612
873,19059911.750779364
874,21060290.883059602
875,16916662.991599467
876,15593976.253453031
877,19524330.135484256
878,17189235.57285341
879,16952111.491157986
880,8389318.330570778
881,19627347.741478823
882,16276759.591534631
883,19238427.41830971
884,19106920.37201807
885,15088336.53479989
886,15889941.5757422
887,17818406.27284055
888,24121334.841124855
889,17083393.431773633
890,19245232.660556763
891,20612849.320711102
892,19151950.973874785
893,18932069.827124774
894,21306763.993920468
895,21047536.190878835
896,16658149.315959722
897,19688726.245701514
898,14001615.80350614
899,22068233.524773546
900,15306858.09531267
901,24825136.63729649
902,21603526.984914083
903,15308665.081698298
904,21438946.884290528
905,24955956.472860124
906,19784659.902658876
907,16429807.935687922
908,20872671.59183643
909,19552635.97742297
910,13091306.040607922
911,17830827.981919616
912,21752803.855292458
913,22528431.09469232
914,17536820.35340001
915,19856108.394913923
916,18142065.29624484
917,20541601.299828928
918,16667911.500134781
919,18625234.30097135
920,20371543.594696738
921,18850881.97395632
922,25857151.067146063
923,15342457.072892768
924,20557097.45500288
925,16192337.070872908
926,22226144.471874055
927,23149065.2553678
928,21032771.596920013
929,28035083.36497892
930,21872184.020949356
931,14599208.886486385
932,19281219.1477356
933,16699566.753917819
934,25147191.26786871
935,18003650.230018105
936,18364982.39878056
937,21100199.18913371
938,22033557.723139457
939,17654364.905375443
940,18455019.31502882
941,18687687.128033943
942,20655884.042780574
943,18786243.347462036
944,17365713.551782336
945,16655447.784928586
946,24292425.092216413
947,14267566.322701637
948,21362830.4703184
949,11567500.48665134
950,16309763.334014412
951,19639570.686127227
952,15271406.77143195
953,20366689.140772466
954,16892140.581129078
955,19992135.549711496
956,24662739.93875534
957,21571090.641561083
958,19864593.841481768
959,13942187.94001464
960,22423529.314666033
961,23093192.212243315
962,17985704.443155464
963,20543063.219268285
964,18559843.004857685
965,18541407.713683248
966,20969681.662314735
967,19373293.229750395
968,13034282.546314092
969,22972457.420639712
970,19853580.33211891
971,27112723.08730386
972,22163609.591959164
973,14239550.504542004
974,17372923.97206664
975,22255287.44076617
976,19836283.805743404
977,16831324.94457745
978,23989097.501057893
979,17378337.280417196
980,20086478.031776063
981,18386622.81748383
982,20394953.428803258
983,13888794.618857935
984,22209276.03317527
985,17743834.85571964
986,16606348.21723201
987,19951250.548249774
988,20052238.9665541
989,23072584.851884685
990,18065344.576533236
991,17443379.07594803
992,14787835.698419098
993,20079122.848679893
994,17166832.190158527
995,18234918.73975448
996,18152931.723826803
997,20174714.49793588
998,28561843.36509309
999,17652919.85984064
1000,17636919.933232468
1001,20532431.493583944
1002,29167784.614395738
1003,15498277.263979407
1004,20132767.497898407
1005,17443069.10283493
1006,15049093.300419057
1007,16437061.274690619
1008,20586421.538249798
1009,16236536.733785424
1010,22771925.083501425
1011,20683640.479151648
1012,20171167.677858844
1013,18408082.271131717
1014,15536849.73196862
1015,21834439.589341827
1016,17935623.06173437
1017,17464673.259761043
1018,15228667.288880661
1019,13692821.153177645
1020,24869529.913316306
1021,16661800.674820716
1022,23121022.528603617
1023,23294813.253194015
1024,13781329.61914976
1025,22646551.5604966
1026,28232919.364039846
1027,15584136.358804962
1028,18434396.913194932
1029,19054049.263332892
1030,17129331.19623705
1031,17475865.076349944
1032,8700470.38741528
1033,20584533.405295342
1034,18898277.12312142
1035,20018883.06966688
1036,17487486.97533841
1037,15448932.862509083
1038,20911248.556546763
1039,17895113.20214685
1040,15599805.20606928
1041,17616102.46357675
1042,10900763.208246551
1043,20965270.016498297
1044,16093041.750529757
1045,17181014.724844836
1046,21662020.368951287
1047,17779832.260583587
1048,18259248.10430498
1049,18708712.43072962
1050,18121956.919852395
1051,19647153.675203294
1052,19902651.728351742
1053,23162652.040362198
1054,29480688.006258987
1055,17583403.166027397
1056,15967867.23121933
1057,20951188.90009926
1058,25362547.25438898
1059,20676296.296052493
1060,23147609.025108702
1061,20938795.490057573
1062,17828290.00484779
1063,20731543.57507378
1064,16489466.031096617
1065,21171672.52411423
1066,17381260.473060947
1067,25683281.25354282
1068,19306744.912229616
1069,28565253.93849168
1070,19693035.008491993
1071,18210752.67840057
1072,17118495.985217106
1073,21694365.286112536
1074,21782730.14357405
1075,17157584.186198592
1076,19599432.890491035
1077,15195190.097558547
1078,23744786.108789403
1079,8365709.667232877
1080,18140602.34239551
1081,19843998.235283993
1082,21143179.735412233
1083,21167866.69507382
1084,17249073.513657898
1085,21201812.825333457
1086,22708979.282001145
1087,19875523.84748883
1088,14145801.107278747
1089,25375686.70802303
1090,21101624.995537117
1091,17716032.28815508
1092,17302248.635575622
1093,8522881.279803326
1094,20550057.85346274
1095,17780234.338567175
1096,18746613.388290085
1097,21479371.990123477
1098,16469504.314465722
1099,10806485.433003498
1100,29131126.318851717
1101,19776294.92691521
1102,16242780.110382855
1103,13775456.663789516
1104,10978015.374014264
1105,15855908.231391056
1106,20006078.121633533
1107,17714749.14909279
1108,17687584.884937894
1109,23644435.0778123
1110,24555200.928482685
1111,9233159.62317
1112,22191080.399398282
1113,14157938.84863096
1114,20435195.318975057
1115,14331439.594933862
1116,18893764.509566937
1117,20098839.519011695
1118,24557648.676379208
1119,19924312.264383227
1120,17783546.930367894
1121,17800785.588406347
1122,21220885.441138476
1123,15320563.193537207
1124,15757150.31019001
1125,24197626.041371763
1126,18053144.786957853
1127,18198153.60692051
1128,23803752.308091752
1129,18174071.529637314
1130,24873340.67411626
1131,20346967.109279774
1132,13567984.915142247
1133,15735105.09567456
1134,19910592.45288846
1135,14603990.331637692
1136,20918329.664170634
1137,8699266.572364045
1138,21109345.878248896
1139,15802182.251870507
1140,20298782.577345617
1141,19570331.398785442
1142,23517268.552016158
1143,19116784.460927486
1144,13398882.482676897
1145,18248725.851557095
1146,22380370.96504584
1147,9487451.516647514
1148,18019524.317875538
1149,17582559.418905996
1150,22384901.01909395
1151,19448654.293967422
1152,20428276.153358
1153,19411935.365279797
1154,24629346.314011946
1155,12192326.147358095
1156,24797724.165300585
1157,18284722.608743478
1158,21204833.677346982
1159,18744299.366145696
1160,20800307.9189566
1161,12650346.215605382
1162,22370992.824231442
1163,21971612.74829926
1164,18349235.739321977
1165,11556743.359597448
1166,24409147.97220586
1167,16453126.728865143
1168,17535584.201607257
1169,13237149.895794412
1170,16986684.198110696
1171,15072869.571504936
1172,9279534.43444531
1173,17835741.504271556
1174,16399056.00245425
1175,11754985.670590553
1176,14937691.16477777
1177,16244916.246078275
1178,22699218.90617221
1179,8313822.816494904
1180,18462053.078328874
1181,18132366.23020669
1182,17813559.99010878
1183,17668233.134525333
1184,21638553.237674676
1185,19951825.759618152
1186,16672177.336003259
1187,17158234.636988126
1188,12068140.638916584
1189,18545381.990856584
1190,21981547.538036294
1191,16283077.41326991
1192,18129254.764519602
1193,17858258.18331156
1194,18692618.251479153
1195,15685617.952172652
1196,19799269.744345035
1197,15599416.601089906
1198,16611788.819373759
1199,17420462.77548814
1200,17837581.950201243
1201,16559230.54798508
1202,15195659.36770325
1203,15206743.141014755
1204,20605685.451095447
1205,16462885.386408642
1206,17678697.524631992
1207,19384834.409927923
1208,17668150.271612436
1209,22389290.277350068
1210,20611261.045871805
1211,13809738.684690002
1212,11291853.96371233
1213,20873953.991757236
1214,11788419.936571915
1215,21151708.19096523
1216,17766481.96844908
1217,22511597.39699239
1218,17425392.982637167
1219,14701869.513304248
1220,20927397.647712927
1221,25266851.82918845
1222,19758256.253115874
1223,19124772.718767002
1224,9623571.68235576
1225,28386481.709789563
1226,20522767.74537428
1227,16593199.315293308
1228,17385980.069565542
1229,15743554.867759058
1230,22786478.983030465
1231,25587753.77207636
1232,15110729.53056109
1233,23163931.84434034
1234,18079244.060370862
1235,17086478.41363593
1236,14858045.512179283
1237,12650429.270380799
1238,19212311.289898485
1239,20934041.68127057
1240,14538723.276026135
1241,21657697.517466124
1242,16586493.229005141
1243,26076304.09430463
1244,17875076.4553464
1245,18791100.646726638
1246,24835410.143486954
1247,19690424.9283568
1248,13350677.602774734
1249,15582521.263240462
1250,21272807.05660177
1251,26000246.896402292
1252,19760689.506919768
1253,20116133.34142008
1254,18907332.58655981
1255,25779615.47479794
1256,8974291.35225201
1257,21289522.59298666
1258,16997786.913801994
1259,23278025.68611031
1260,17324019.34223817
1261,22046994.559233874
1262,18466364.25652429
1263,17108606.89219162
1264,15430296.17631879
1265,19368479.54227707
1266,18446053.769422643
1267,18721241.50549764
1268,14332010.758606222
1269,25795500.14012173
1270,22116003.042882748
1271,21980559.523921974
1272,21021006.239846513
1273,20052712.75598046
1274,16003635.083641592
1275,17160963.963255048
1276,23422999.076678492
1277,23901874.768540435
1278,14023234.357457314
1279,20870529.37536642
1280,18311931.81930992
1281,18047821.12488554
1282,24173156.513508704
1283,26809577.26996792
1284,26165806.77426236
1285,15870693.019694187
1286,12243526.121489516
1287,18450236.2698285
1288,12199602.526344484
1289,17580172.845408164
1290,18996421.896042068
1291,24423853.823086064
1292,19143302.594242703
1293,16751324.83853786
1294,22713192.08187868
1295,18964638.835535303
1296,17740018.93478253
1297,22753553.302895397
1298,28852509.079376023
1299,18207407.180717178
1300,11762208.563703908
1301,17806302.452344652
1302,20281288.816585377
1303,16981844.418734502
1304,23923470.348983847
1305,19151682.998044193
1306,20970088.372947894
1307,16846081.335754044
1308,17688794.694803234
1309,19134569.581495777
1310,16999484.890956588
1311,23088385.300407976
1312,18027958.881098915
1313,16794326.274540085
1314,20938846.57724439
1315,20766538.871666353
1316,21459298.50228993
1317,17825200.44261123
1318,25083469.47236829
1319,18724194.403557904
1320,19163289.55551996
1321,17066155.99269134
1322,27464685.77403929
1323,16849122.248031706
1324,15591498.112009477
1325,18934355.40745924
1326,23058196.708626162
1327,21993123.0774978
1328,17002108.283173665
1329,12194397.626723552
1330,19231888.14316503
1331,18850800.59325666
1332,15979341.096457692
1333,21336537.259530455
1334,19951574.590644248
1335,21541181.178274732
1336,20971726.047044285
1337,19167973.369145505
1338,19823225.733504705
1339,15917475.621167257
1340,20097953.33312658
1341,16131305.235814523
1342,27241313.365245145
1343,20134349.764219
1344,17157027.14311863
1345,28286944.971257754
1346,17954053.170914486
1347,17783347.742811095
1348,26246183.272040118
1349,19905522.076822836
1350,21502022.1068497
1351,19152052.489186812
1352,17852202.520677797
1353,17000664.92438107
1354,21339682.451268874
1355,17877905.777036693
1356,19962456.329972934
1357,26085592.422248732
1358,16640205.391510237
1359,17858262.261230767
