Time (s),Average Resistance (Ohms)
185,-24785424.77711741
186,-3604691.109855256
187,15880758.989918938
188,50874558.07990315
189,-9434017.912568849
190,3666660.0155639774
191,17083719.65971322
192,-10236858.994915593
193,22178143.939112388
194,-3814420.4204663336
195,9050275.409575762
196,3555970.2410836173
197,-16640444.810327243
198,-7582466.701349427
199,-10400809.22017362
200,-17792324.744122922
201,49098038.70264519
202,-16022432.730275655
203,-11100637.19313406
204,-12017518.373457246
205,-15879466.21405704
206,-23208640.099771567
207,-20389536.72024366
208,-15924276.847709928
209,-9027237.824272819
210,17994585.68276801
211,-2993212.634834959
212,-56853669.619649276
213,-8555844.696993826
214,40576941.23552528
215,-23210201.4442114
216,21605665.407177296
217,-16864250.753505744
218,14834566.703721603
219,51515472.6161251
220,-6807691.090390177
221,-2215060.4750585454
222,32279653.423123516
223,-14049193.975017687
224,9751926.176146727
225,-1173230.1898567867
226,24391931.48344163
227,-149287.1911686129
228,17674077.72271142
229,-47270599.04255995
230,3532421.9908369505
231,12602055.472852385
232,21130606.201785654
233,37720355.251709186
234,-3489678.5115314526
235,14771138.309296291
236,-5431682.807791213
237,13835659.987459507
238,-10422539.124548942
239,8061140.962794933
240,42090245.868295066
241,10317933.208232962
242,868049.6053664476
243,-8155500.363638887
244,26769836.308307126
245,-11735327.647502631
246,-21059215.28301192
247,21349262.152581315
248,-28887369.306489713
249,46140761.53999769
250,26349647.267826993
251,-10315693.614796473
252,41482803.31510168
253,-29238003.608919643
254,-11536982.870790593
255,-14041386.930821955
256,29216563.177104067
257,-49156223.37545452
258,-10645041.450532217
259,-3480976.870471786
260,-59350160.75114173
261,-17997508.800907206
262,60522357.5659395
263,-7318736.244069533
264,-10234709.462372083
265,-2230460.6397507754
266,11564524.993513871
267,-10026735.492454082
268,25297014.64470029
269,-5121790.877407709
270,-28286916.230746944
271,-7858581.597247101
272,29312252.875361253
273,-2778300.29608349
274,38289015.04412579
275,-4586621.216697099
276,25874619.36953964
277,20099422.489440333
278,58335698.2493837
279,-8047925.424555016
280,-282398.9555256045
281,34948588.6286953
282,-9356236.441202056
283,9469853.421965498
284,-12201744.863059951
285,3426560.1351299034
286,-8228942.54676793
287,20574492.346071955
288,-12977784.93252931
289,28579108.977211047
290,-522353.6104901286
291,-20870154.065396734
292,12194984.22212694
293,-9047561.48278622
294,-9580076.831258237
295,12091766.239647945
296,269896.2516545454
297,-9791837.674029103
298,22654110.20875036
299,27263621.460559893
300,-29656573.810893703
301,-1199829.208807084
302,28205428.198616248
303,13660537.741619814
304,-44526422.34221925
305,-18565667.419015937
306,6612858.7617128845
307,10080790.485181216
308,18258451.471220594
309,11315514.85259478
310,-2129627.5052508935
311,-5626365.804167328
312,-19796292.821886178
313,5531304.588549487
314,-11676300.58781636
315,10784780.699921923
316,-9124902.627005054
317,6562577.237379632
318,-23845187.26451809
319,14871173.140643204
320,-1584955.91470922
321,5443776.409160975
322,-3109757.0508350097
323,8527277.846867394
324,-1689464.9742479709
325,-32768123.233177572
326,4622132.389367985
327,5372942.101162658
328,43356721.432863995
329,27962991.748291604
330,-6780686.799720025
331,-21414159.015829757
332,-27181832.43372024
333,7458679.094465518
334,-20712055.86261306
335,16797723.259248957
336,-4842498.054074164
337,37590545.13307075
338,-14456115.00024866
339,18149365.71830163
340,-36364901.11998151
341,-36340505.224641025
342,9080246.946452823
343,-5921902.768534908
344,-53404886.1033435
345,24239124.308547176
346,-19387416.349927496
347,10920956.2079058
348,-43925304.753965184
349,5244932.165492283
350,32542545.76818083
351,32494287.59411154
352,-17424418.059675105
353,30933750.555764753
354,4615049.046427446
355,6621335.082816408
356,18431965.515244685
357,1467312.7314778266
358,-24694426.42602639
359,17209125.110860303
360,-31058063.94767385
361,16748238.838055927
362,-15048044.16382805
363,6709371.539901919
364,-6358994.771320699
365,101880.16706846356
366,-9811749.198778536
367,13663381.588513747
368,-14171866.97627357
369,7628265.666048409
370,17078474.097485594
371,8101661.221908085
372,-6732468.216615918
373,8754774.31015287
374,5240217.011031854
375,4244576.94974893
376,-1880329.4840908695
377,22069770.426820356
378,29578339.878192354
379,13753382.724800114
380,2765401.1700917203
381,3795517.9342386154
382,-32160417.846111823
383,22219913.444913883
384,-40468312.078377366
385,1403642.197543752
386,40781562.27079111
387,21984433.411340587
388,16010257.301760713
389,-10847401.44007219
390,12015185.990929592
391,17817520.65456676
392,39123634.5438045
393,-13984488.820263168
394,20996984.693534393
395,22247924.92797023
396,24146262.00718391
397,-4411909.396708715
398,17082659.38770803
399,23803696.824965883
400,16972284.090819214
401,-7622034.289015995
402,2696805.453533995
403,13845564.409030735
404,-8470278.272573454
405,13203352.179944493
406,-2930526.927411599
407,-19039468.118838098
408,14336495.816184083
409,-2347271.9209059845
410,10156611.578478873
411,-6260407.5008858815
412,6449503.372621546
413,-5989312.290041357
414,27472359.563934308
415,-4057719.7210900174
416,-13400238.950632427
417,12343063.954482753
418,-7290001.003345698
419,21986045.453349967
420,-9118654.300244713
421,21479711.16027296
422,-7327922.337506391
423,9031461.309248973
424,-10441190.101374865
425,25730142.788863566
426,22548214.9736634
427,-4633348.069668989
428,-28947387.153201897
429,-59662405.59334569
430,17792059.290357597
431,34989280.6612238
432,16305405.877481958
433,-2056008.6203842734
434,47175181.9422787
435,12349251.298933068
436,-11131663.94642798
437,13174340.84049116
438,9680352.80421428
439,18844918.608263753
440,24187025.269160297
441,5481167.126866753
442,8245661.496911089
443,14675051.095195234
444,-3127127.9275993793
445,26554176.032220714
446,31045897.055405356
447,16353173.90412815
448,-19091444.027762912
449,17044031.021148127
450,-3775409.7810611213
451,5421658.973099051
452,-12677708.573631693
453,9486209.348813277
454,-8467122.838175483
455,-11401649.585700737
456,-12796368.767608602
457,5311527.181005802
458,-7871148.539348732
459,11356550.796200754
460,-5702062.06420214
461,2577651.4363652654
462,7225739.4914232865
463,-60118327.55413659
464,6060789.646160563
465,-10373574.357337913
466,13314562.623125043
467,8776705.53450339
468,13188440.488253232
469,27684306.27275624
470,13024660.245952906
471,12881210.386140246
472,10633267.293316642
473,44873984.85560383
474,22290765.462048866
475,-19762410.102256365
476,-4156431.4285640446
477,-28977695.607701443
478,-13638715.238090133
479,55770614.169021904
480,-4015574.196439398
481,55816483.939457774
482,14202322.416609317
483,44047638.40686581
484,59425889.37938692
485,20979462.169686
486,18907137.588717137
487,-18447326.32230725
488,-2598691.327754201
489,40836125.00257416
490,-25101247.8926773
491,12585933.664215876
492,20125278.122708224
493,-15328757.692881355
494,14732845.258065995
495,-57781012.457605146
496,8541811.794247156
497,3049493.8470805963
498,13941444.476387734
499,-16840794.176621236
500,12318798.059332497
501,-12221309.184701648
502,11931201.906773638
503,-10067191.371756345
504,7061763.318381543
505,-10897948.173507297
506,22262726.138896268
507,1049017.404397309
508,38397419.90737102
509,-54301934.852952816
510,3540953.20701678
511,-17491864.766156606
512,40142804.690714814
513,4349249.174833394
514,7065236.358398425
515,25413913.69019284
516,5390248.129305044
517,3931017.3172937953
518,-52988806.97244783
519,-22948395.406955965
520,10859562.95777079
521,37002856.251800045
522,-8280587.976648657
523,-20403651.15066922
524,30176506.476383083
525,25738298.227595184
526,6071858.75815999
527,-31544559.820184164
528,33474426.995551832
529,33432998.934607424
530,37184320.81005157
531,10589390.86329219
532,20198213.864278685
533,12544735.309627619
534,13662261.925760811
535,30266465.658097707
536,12515847.863467699
537,5977314.414862407
538,17026997.243847914
539,23908576.098952956
540,25999826.08429794
541,14685353.199576402
542,-4797015.77953289
543,12408926.407387491
544,-16303194.426905718
545,41776422.32245048
546,23395974.257466525
547,-11787606.050938496
548,-10901088.41055049
549,7201188.36396697
550,312431.7610315611
551,23861150.115168363
552,-9334896.99323469
553,22467912.843700923
554,-4476646.562809194
555,10959711.070271019
556,-14712354.370236665
557,12326996.030892005
558,-1127765.396557729
559,6968026.362559764
560,18263920.560868874
561,9526106.568184868
562,-8523213.375000685
563,4813184.146513103
564,-26342006.95731584
565,26081793.380932946
566,22413260.857973658
567,11654332.649413237
568,36973588.58361697
569,16007545.561115623
570,-7545507.213951799
571,-55933720.07768987
572,-16754946.838897515
573,16022671.953518158
574,23330831.22465581
575,30433394.085020017
576,23320912.324196313
577,-38524640.614822604
578,-28620883.424587518
579,-12338054.378970068
580,15850474.875447974
581,30154476.093844753
582,-3368129.7484994857
583,-49573874.094233185
584,15314394.20718207
585,12343152.84919252
586,17420285.290518522
587,11902337.534367196
588,60945581.20117019
589,18806016.87297725
590,21772611.897956748
591,6881641.364750074
592,10138483.79576692
593,-10577221.82810809
594,1323963.3202142143
595,-8580417.269129295
596,34847289.62730767
597,-10746930.72302836
598,26709579.714348227
599,4132530.222911178
600,13124048.697175547
601,-19857258.277579635
602,12246601.856939454
603,-3523817.7262998717
604,10881225.821449276
605,-21350209.029982273
606,12146852.507334603
607,-2307918.914438968
608,36610448.073364496
609,1264436.71271021
610,-55918878.665508434
611,-30482580.46320312
612,24588528.354722477
613,-2775625.5598747833
614,5441325.804576796
615,-1095842.7147314171
616,14065218.603164366
617,545259.1021901986
618,13271925.9317424
619,13417026.749987764
620,-8029279.123681615
621,-18473181.20384591
622,28958124.51699062
623,-16441312.005828574
624,-16333886.466438761
625,62455005.92709474
626,-37982133.75834438
627,5118394.959481521
628,63433251.41428654
629,44086041.78141139
630,30487167.07136616
631,-20642456.045773115
632,42327893.897175595
633,-19258950.88292622
634,25474288.583824024
635,-38849472.83774488
636,9224732.852421883
637,30189447.98836997
638,60533811.30463705
639,50574341.22967143
640,21182587.743503235
641,-3179337.5355878887
642,-13224526.509459868
643,2806674.287459485
644,-7236035.287656734
645,28400554.9514435
646,-7705031.470980952
647,19702612.063327197
648,-7579246.827609922
649,23806780.331240606
650,1265241.5471386712
651,-9808413.914973537
652,-5521470.885285826
653,10640412.705361802
654,-7757963.313018629
655,9823447.887022886
656,-21324455.55346413
657,35388456.9087691
658,-6023775.629703252
659,13306457.832878878
660,-3520723.965883746
661,-31817331.648953658
662,-3477593.7187905917
663,4598700.6431410555
664,-18220204.488311928
665,-6879854.222973624
666,-14323944.259006392
667,-13706853.693441385
668,13716656.735832741
669,-6463778.232424485
670,27269427.785504945
671,4027109.7486783788
672,16880156.005070545
673,-428806.0863661844
674,21452484.060031157
675,12438984.664873285
676,10166798.573111385
677,-37432262.832605906
678,50406456.309657216
679,22226200.60130093
680,-11124126.474634198
681,-18919823.3922714
682,28072344.231050007
683,-3158653.827355808
684,54309981.54255669
685,-3933144.6214332557
686,-10005341.794931673
687,40208959.4988539
688,-35083934.18550962
689,55147979.915286586
690,5590117.0869951425
691,15710576.516319677
692,-6693237.431528884
693,-3607586.3070832603
694,-5509113.532584387
695,242589.66972695928
696,31580293.979179632
697,-9437119.880706165
698,16505527.918473318
699,2728292.6554739
700,36586170.62732384
701,-1917059.8679065767
702,19026281.648963112
703,-9261572.950191606
704,-12509776.923457803
705,698499.1208299568
706,-17328792.683179177
707,-2677405.551572345
708,5416090.471916288
709,715849.5131816864
710,-45308228.192461014
711,4512924.711665768
712,1217945.1663513773
713,19470258.880171224
714,-2553498.7758954917
715,15549813.821042944
716,-30499447.5962781
717,11409849.494801214
718,-427768.4840509086
719,-20031963.081759404
720,-21494722.89951059
721,24677313.38821294
722,36719592.69339461
723,-5501196.341064119
724,45371673.30446958
725,-43297247.366904005
726,50076240.56915998
727,-16007074.15526185
728,4509316.931688653
729,46598225.176338844
730,-19665094.2530395
731,-18748250.915960245
732,-2475266.8907307363
733,-22361469.36224123
734,925653.6610654884
735,-50550643.04555604
736,57446235.01874478
737,-1418124.9805453971
738,-7307463.916627323
739,-11557384.631654888
740,45600929.10073536
741,-12984253.54720341
742,-27223235.64423395
743,-18041652.40247359
744,32209352.138117343
745,-13571686.624877632
746,59618990.363104984
747,-4847792.324992279
748,37143733.582752705
749,-714738.7631612362
750,29277987.047454547
751,5396100.401929357
752,22053390.57230817
753,-2285833.787042263
754,12348179.666517895
755,-9379451.470932685
756,9931712.881144043
757,3238115.194875624
758,17892300.275965955
759,-26058043.75009958
760,14797671.50321028
761,-14067167.556482285
762,-45775881.21952475
763,-20277396.98482353
764,17909158.911441263
765,-12955225.103318866
766,10228541.680810802
767,5085671.282589058
768,28969200.899582624
769,-7416311.457731076
770,12844268.579446208
771,-10521655.078053964
772,-30732600.17903964
773,-21603797.738418356
774,7191873.664267694
775,-13211818.542756284
776,18486452.653173923
777,18323312.657224692
778,17097043.24697479
779,-19356870.720201474
780,-6425918.624013283
781,-883842.5942623236
782,-19195683.241240073
783,-10165183.935790902
784,27445418.29163149
785,-36551948.88847561
786,-4712916.197683062
787,35882327.99672541
788,-24355318.10147055
789,-3858097.681013076
790,-20653122.916379165
791,17846.244299826212
792,16363910.839246934
793,-5279313.234559159
794,18057152.902742144
795,-2337766.4439680213
796,-7516466.904669178
797,-7080867.321512294
798,11831638.452723816
799,-1841558.1977174089
800,32072718.9369381
801,-24668144.62748056
802,-23469116.808884576
803,-6986268.953619286
804,13035949.403534425
805,-15075323.429428583
806,53674208.265263125
807,-6090891.889240176
808,11271112.249380525
809,11115867.411615346
810,2963444.952138405
811,50386.351669017415
812,-41848356.57716236
813,12919665.72681244
814,-18605495.907854687
815,11242948.586740755
816,-4407142.944463778
817,10685112.802142687
818,-10460544.649550224
819,-1924775.1587227075
820,20180759.699966844
821,36221421.9332716
822,-18736528.264814727
823,34251368.60690952
824,-7459471.180494353
825,1043135.2107099878
826,55440881.41077874
827,-14927705.506641116
828,-8505083.966553282
829,22891194.738132082
830,-8930779.721127436
831,-13525428.318318699
832,11877432.029001903
833,-7594054.810718645
834,-43642848.5763589
835,11061635.461979212
836,-10276541.550976997
837,-10113311.658381796
838,23119666.75492104
839,16437521.453169223
840,-231958.8735640628
841,24332330.78836488
842,16681637.13843381
843,18827828.180051662
844,-5298510.99096824
845,-5186494.83642281
846,3543293.6376813725
847,17179357.6777163
848,18759875.18770495
849,21600457.2477838
850,-3515638.6908359677
851,8457386.763673035
852,-28014878.671415042
853,19982889.62257666
854,3999883.1348605277
855,10359683.82517234
856,-20494284.24143714
857,-8656646.84976757
858,43334213.737339325
859,9760901.414504385
860,18030364.706911296
861,1990456.5155833974
862,6616466.659525802
863,28449948.873172604
864,5511496.324191744
865,-3849557.840860562
866,-10635642.70222563
867,20964410.36450309
868,-6067190.697707217
869,28452750.260065824
870,1628417.237353791
871,-20430363.285937704
872,-11708350.562573086
873,57116165.748143554
874,-27876822.839015186
875,16545834.01846398
876,22604994.490040187
877,12314939.410649639
878,-28268438.439144634
879,3001243.3701586975
880,-13588370.380635109
881,-13405618.577148369
882,-8858390.074126128
883,28890922.664566897
884,-17350376.13421841
885,8365109.928951668
886,22865337.714228287
887,31193537.788290568
888,-12861415.133681094
889,24491178.210376173
890,458187.1452139225
891,20969859.699470952
892,-6486163.973136084
893,14053672.924158568
894,-15806269.997721607
895,15040971.88352174
896,-8340406.245501263
897,10182626.595231976
898,31140999.106901772
899,10322019.306408968
900,1165925.7199109686
901,24280172.649956472
902,-11439797.131450864
903,9850276.08714017
904,-19974585.55337783
905,10791818.799362157
906,4336461.769629819
907,50646581.27772915
908,7844601.817190548
909,11927234.859159185
910,11198048.154172326
911,-13543942.224961761
912,6165680.104860367
913,17854489.12450233
914,10995290.695089582
915,-18384585.744549513
916,16900752.14446231
917,3463593.0723154834
918,-6335700.995025823
919,-35232186.984557986
920,7279148.236116586
921,8247026.19557385
922,-27345723.91732804
923,19195673.015187457
924,21511171.235801652
925,-13289669.843146784
926,-21274673.850863673
927,-7782672.597389124
928,42344818.06462381
929,21922254.989556618
930,14410997.325378269
931,39443623.33991242
932,10260191.349202562
933,9931623.105393868
934,14175120.87360324
935,-15704524.054709759
936,14519888.694994966
937,-11967401.158774896
938,12142353.7281451
939,5368733.5511630615
940,-14257951.800820827
941,8613453.929478427
942,-6607353.510240122
943,10196726.993470073
944,11952409.725115037
945,43604289.73955852
946,-7786860.863921453
947,355422.2554284416
948,8700925.097439295
949,-3675377.6376266675
950,14883384.11673149
951,-25176846.02739159
952,18976804.602024157
953,-10406440.341996264
954,23960228.125334997
955,-15939303.872793624
956,9040509.829819554
957,-4672216.126491375
958,17462463.066822805
959,-7382526.161478663
960,10894692.43504444
961,-41732801.36092688
962,857445.1617688449
963,5603076.685514928
964,32245472.843594622
965,-15422860.292628517
966,9484252.454812
967,-8640369.519938314
968,62665923.319060996
969,-22681776.17425283
970,50928831.0566167
971,-42076649.61463687
972,51094846.75711761
973,7191948.964565752
974,59976047.978563204
975,27893945.585148524
976,8078046.898549246
977,-4930749.135163802
978,-39519943.35271077
979,14255424.965474967
980,59280459.61347679
981,11425649.260611217
982,19156228.533004947
983,-33403536.040667724
984,8313493.792359224
985,26991913.902792804
986,14037438.325125203
987,-6074176.6003331095
988,-36822949.12066947
989,6585168.219141537
990,-30272827.1848818
991,5497812.600566442
992,-5070133.827890732
993,6517120.549142554
994,12139582.333415102
995,14168694.612924635
996,13566421.057800338
997,-2403034.928569873
998,62391484.60659442
999,-4686697.4402497765
1000,7345535.0373825375
1001,18362189.662174806
1002,9227212.02066248
1003,5692148.882714515
1004,11632927.68010028
1005,-760502.458533098
1006,10860090.248409856
1007,-9654822.098617995
1008,17671694.33287999
1009,-3031156.294311897
1010,51365491.789761476
1011,-17403795.82913823
1012,11675336.546108773
1013,-4609589.400361646
1014,24465284.470770035
1015,3465880.61721185
1016,28142749.145931713
1017,-3467091.148593971
1018,14339769.0102739
1019,-11642750.41923062
1020,32233000.103859372
1021,-10605434.777991422
1022,24176505.00230561
1023,-30203723.536140792
1024,17688627.07784658
1025,-35397261.1657943
1026,-29995955.008749068
1027,2602944.1970668086
1028,-20198112.573412728
1029,39538009.151217684
1030,12020469.513150644
1031,-12149206.543883156
1032,34714815.99670185
1033,-10893669.040356338
1034,13871041.320680326
1035,-12674006.84067313
1036,1004268.0070691003
1037,25100169.638883892
1038,-9967460.695805678
1039,5751091.285450916
1040,39461193.06329359
1041,-2014809.7211750387
1042,-57454808.515531324
1043,5992143.735550947
1044,-16614478.75418528
1045,8030098.066559551
1046,-561272.8310016692
1047,24665107.03372084
1048,-20311049.260517232
1049,7198146.555348987
1050,-19474274.23401724
1051,-21689215.706850816
1052,-610735.0115174256
1053,5402490.491662293
1054,11047960.156957649
1055,470477.482607672
1056,43079888.28461661
1057,-11694179.060482716
1058,9851302.272898506
1059,-12547709.86655802
1060,23352898.34520679
1061,840695.3689585623
1062,17491327.26067829
1063,24334834.431378983
1064,24390594.867691666
1065,-4841126.4016857315
1066,-5938835.473276863
1067,-20070297.084247656
1068,12294159.966696883
1069,-48819648.96244163
1070,32432489.522439122
1071,30875088.047602095
1072,-9766881.804144861
1073,32806639.127604716
1074,19472523.44499127
1075,-15339175.065893525
1076,-43562863.85272619
1077,-5269351.481621411
1078,15355654.318204502
1079,-14161115.21809194
1080,12614651.754615912
1081,-6322953.255293534
1082,13730489.058718454
1083,-21939967.413585573
1084,14839194.28028883
1085,-11231964.058962438
1086,31141287.9926862
1087,-3301527.292816638
1088,7471072.35684848
1089,-4993621.953077709
1090,11439971.390748274
1091,23923696.581006758
1092,40344468.52614346
1093,-6894739.394010121
1094,10262011.617968775
1095,-23796378.368861176
1096,3536959.32352065
1097,-8081907.28192429
1098,10928288.78455979
1099,-2753823.151824065
1100,16644686.702823121
1101,-21760080.164965045
1102,19171247.651523944
1103,6393187.365857956
1104,17390748.784295183
1105,45872927.825940154
1106,7278246.723816144
1107,24841958.63792751
1108,44919599.4628253
1109,24619668.125421315
1110,10079570.62656459
1111,-24083682.02127657
1112,34190702.57409541
1113,23860212.57667882
1114,11580800.62575372
1115,35664504.81590252
1116,-8933121.331439136
1117,9650904.448396973
1118,35334717.08735294
1119,17611449.796913713
1120,-15716209.082212875
1121,17134575.859351877
1122,18581378.940601073
1123,20137697.836566553
1124,-8859801.029228091
1125,22252625.364253595
1126,10655482.535037149
1127,6064920.300200033
1128,-20490635.0786757
1129,51345134.29912092
1130,-43424519.798967525
1131,6648934.819653841
1132,26701305.237788413
1133,6716914.199040133
1134,-11451974.739928214
1135,27958121.928039007
1136,4752707.727838048
1137,-14100977.01724824
1138,-5692902.591630083
1139,3237228.71319317
1140,5114281.850375266
1141,-8360130.372233178
1142,15868225.667958204
1143,-4765543.481910272
1144,-16912729.025259282
1145,-13572552.850185264
1146,14727922.48776874
1147,-2136689.968843528
1148,32711611.529512167
1149,7489156.035510133
1150,7160560.379692642
1151,-3114404.219983804
1152,-3470573.9525297373
1153,-1245598.5106567047
1154,25896212.075675093
1155,1076584.2934805409
1156,23816743.488537364
1157,20104173.29037004
1158,-7912449.541158515
1159,62918765.28145649
1160,31487720.380144734
1161,54311158.64961296
1162,24631765.94450753
1163,-12511227.802995333
1164,-27446599.541908808
1165,-41484417.92664703
1166,-8757897.347177826
1167,-21927264.233503908
1168,56918082.16673581
1169,-13524240.789661443
1170,26234603.133284908
1171,-5788178.93343464
1172,-6171971.0898182895
1173,-1944639.2610916332
1174,33752996.82732189
1175,1273780.0491575173
1176,18317417.010414444
1177,-21022402.743913848
1178,8757616.043867199
1179,-18164728.301130228
1180,-1038435.2837578853
1181,7499398.307326181
1182,-30101520.268678755
1183,28422371.6965487
1184,1617146.8028285399
1185,11787910.267588567
1186,9412359.733527876
1187,-12258550.603182497
1188,-3018324.0855603027
1189,13770581.918582017
1190,-29846498.031217825
1191,15582681.465259727
1192,19048782.622747224
1193,33350181.5061363
1194,11262956.950227257
1195,-10124855.567060037
1196,-9922329.526032384
1197,3396690.884367165
1198,15981841.20113638
1199,15556503.547280064
1200,1481928.7537017849
1201,14860127.736011248
1202,19469682.112529054
1203,20122957.48154986
1204,-37468446.34888298
1205,19502616.154474102
1206,20493819.47441001
1207,31924372.37141604
1208,22104713.197719827
1209,-8115796.7830208
1210,21220509.23199846
1211,-31114682.82248295
1212,-49327101.43634613
1213,-14534860.437071955
1214,-5921009.6703169085
1215,-37441610.84137653
1216,-11051426.808515448
1217,-21527488.493490968
1218,-4467984.511622371
1219,-30640969.498731412
1220,-14164565.363601273
1221,-27019381.727438997
1222,-10351612.424623236
1223,-12166859.347828444
1224,1828321.4009685987
1225,21872714.847272653
1226,-2599755.2388272774
1227,-54842957.15800456
1228,-678567.0338982954
1229,-3591646.667486104
1230,606282.0384027641
1231,3271037.5856324704
1232,-5281386.942218532
1233,39581801.8037335
1234,6973836.991104479
1235,11217836.433227507
1236,-4563959.522268334
1237,18051032.640125133
1238,-232045.11244542926
1239,25500389.586693574
1240,-15754056.152079046
1241,11796211.234163124
1242,-12696661.392313834
1243,34964267.401785746
1244,-13320840.201946404
1245,49627715.32101249
1246,55012618.2415398
1247,-16704152.367143515
1248,5301534.148237923
1249,-17693090.351714466
1250,-10661826.209107095
1251,47350985.425682224
1252,-10640812.840647463
1253,-14945112.850636914
1254,-5444691.702760787
1255,35612012.627408125
1256,52688140.07154274
1257,21941717.33081649
1258,-64556.32815165706
1259,-7942173.140224142
1260,45381997.147599086
1261,18789505.565280747
1262,-11859507.068645168
1263,-1909516.3493104994
1264,37143441.35820921
1265,44957466.40116375
1266,17703317.79041387
1267,33617478.07491932
1268,-3582702.884399969
1269,650865.3656683428
1270,-23380886.34586735
1271,15843763.72689188
1272,-4500409.305877849
1273,-5908743.369138787
1274,3377794.2211504495
1275,6606036.388994778
1276,32917766.870518792
1277,-10061266.75623211
1278,-426593.5920519902
1279,118456.18481766763
1280,18524247.775732826
1281,-7145990.64816619
1282,46392285.83553142
1283,3721280.33951324
1284,16178876.561053654
1285,-877328.6853213165
1286,11799888.29642404
1287,3458660.398917052
1288,-24839372.740657654
1289,15111550.557692926
1290,-3516651.6504315333
1291,49980552.239414796
1292,-2574073.9172144076
1293,29398323.028324567
