Time,Displacement,Force
"3.6200","0.0336","0.1731"
"3.6400","0.0337","0.1742"
"3.6600","0.0339","0.1752"
"3.6800","0.0340","0.1763"
"3.7000","0.0342","0.1773"
"3.7200","0.0343","0.1783"
"3.7400","0.0345","0.1796"
"3.7600","0.0346","0.1808"
"3.7800","0.0348","0.1820"
"3.8000","0.0350","0.1832"
"3.8200","0.0351","0.1844"
"3.8400","0.0353","0.1858"
"3.8600","0.0355","0.1870"
"3.8800","0.0356","0.1882"
"3.9000","0.0358","0.1893"
"3.9200","0.0359","0.1906"
"3.9400","0.0361","0.1918"
"3.9600","0.0363","0.1930"
"3.9800","0.0364","0.1941"
"4.0000","0.0365","0.1951"
"4.0200","0.0367","0.1961"
"4.0400","0.0368","0.1971"
"4.0600","0.0370","0.1983"
"4.0800","0.0371","0.1993"
"4.1000","0.0373","0.2005"
"4.1200","0.0374","0.2017"
"4.1400","0.0376","0.2030"
"4.1600","0.0377","0.2041"
"4.1800","0.0379","0.2053"
"4.2000","0.0380","0.2066"
"4.2200","0.0382","0.2077"
"4.2400","0.0383","0.2088"
"4.2600","0.0385","0.2098"
"4.2800","0.0386","0.2108"
"4.3000","0.0387","0.2118"
"4.3200","0.0389","0.2128"
"4.3400","0.0390","0.2137"
"4.3600","0.0391","0.2146"
"4.3800","0.0392","0.2156"
"4.4000","0.0393","0.2163"
"4.4200","0.0395","0.2172"
"4.4400","0.0396","0.2182"
"4.4600","0.0397","0.2191"
"4.4800","0.0398","0.2199"
"4.5000","0.0399","0.2208"
"4.5200","0.0401","0.2216"
"4.5400","0.0402","0.2225"
"4.5600","0.0403","0.2234"
"4.5800","0.0404","0.2244"
"4.6000","0.0405","0.2253"
"4.6200","0.0406","0.2262"
"4.6400","0.0408","0.2271"
"4.6600","0.0409","0.2280"
"4.6800","0.0410","0.2288"
"4.7000","0.0411","0.2297"
"4.7200","0.0412","0.2305"
"4.7400","0.0413","0.2315"
"4.7600","0.0414","0.2324"
"4.7800","0.0415","0.2333"
"4.8000","0.0417","0.2342"
"4.8200","0.0418","0.2351"
"4.8400","0.0419","0.2360"
"4.8600","0.0420","0.2369"
"4.8800","0.0421","0.2378"
"4.9000","0.0422","0.2386"
"4.9200","0.0423","0.2395"
"4.9400","0.0424","0.2404"
"4.9600","0.0425","0.2412"
"4.9800","0.0426","0.2421"
"5.0000","0.0427","0.2429"
"5.0200","0.0429","0.2438"
"5.0400","0.0430","0.2447"
"5.0600","0.0431","0.2456"
"5.0800","0.0432","0.2466"
"5.1000","0.0433","0.2475"
"5.1200","0.0434","0.2484"
"5.1400","0.0435","0.2494"
"5.1600","0.0436","0.2505"
"5.1800","0.0438","0.2516"
"5.2000","0.0439","0.2527"
"5.2200","0.0440","0.2538"
"5.2400","0.0441","0.2549"
"5.2600","0.0443","0.2562"
"5.2800","0.0444","0.2575"
"5.3000","0.0445","0.2587"
"5.3200","0.0447","0.2600"
"5.3400","0.0448","0.2613"
"5.3600","0.0449","0.2627"
"5.3800","0.0451","0.2640"
"5.4000","0.0452","0.2653"
"5.4200","0.0454","0.2666"
"5.4400","0.0455","0.2678"
"5.4600","0.0456","0.2690"
"5.4800","0.0458","0.2702"
"5.5000","0.0459","0.2713"
"5.5200","0.0460","0.2723"
"5.5400","0.0461","0.2733"
"5.5600","0.0462","0.2742"
"5.5800","0.0463","0.2752"
"5.6000","0.0464","0.2761"
"5.6200","0.0466","0.2770"
"5.6400","0.0467","0.2779"
"5.6600","0.0468","0.2787"
"5.6800","0.0469","0.2795"
"5.7000","0.0470","0.2804"
"5.7200","0.0471","0.2812"
"5.7400","0.0472","0.2820"
"5.7600","0.0473","0.2830"
"5.7800","0.0474","0.2840"
"5.8000","0.0475","0.2848"
"5.8200","0.0476","0.2858"
"5.8400","0.0477","0.2868"
"5.8600","0.0478","0.2878"
"5.8800","0.0479","0.2888"
"5.9000","0.0480","0.2898"
"5.9200","0.0481","0.2908"
"5.9400","0.0483","0.2918"
"5.9600","0.0484","0.2927"
"5.9800","0.0485","0.2937"
"6.0000","0.0486","0.2947"
"6.0200","0.0487","0.2956"
"6.0400","0.0488","0.2966"
"6.0600","0.0489","0.2974"
"6.0800","0.0490","0.2983"
"6.1000","0.0491","0.2992"
"6.1200","0.0492","0.3001"
"6.1400","0.0493","0.3009"
"6.1600","0.0494","0.3018"
"6.1800","0.0495","0.3026"
"6.2000","0.0496","0.3035"
"6.2200","0.0497","0.3044"
"6.2400","0.0498","0.3053"
"6.2600","0.0499","0.3062"
"6.2800","0.0500","0.3071"
"6.3000","0.0501","0.3081"
"6.3200","0.0502","0.3090"
"6.3400","0.0503","0.3100"
"6.3600","0.0504","0.3109"
"6.3800","0.0505","0.3119"
"6.4000","0.0506","0.3130"
"6.4200","0.0507","0.3141"
"6.4400","0.0508","0.3151"
"6.4600","0.0510","0.3160"
"6.4800","0.0511","0.3171"
"6.5000","0.0512","0.3182"
"6.5200","0.0513","0.3192"
"6.5400","0.0514","0.3202"
"6.5600","0.0515","0.3213"
"6.5800","0.0516","0.3224"
"6.6000","0.0517","0.3235"
"6.6200","0.0518","0.3246"
"6.6400","0.0519","0.3257"
"6.6600","0.0521","0.3267"
"6.6800","0.0522","0.3276"
"6.7000","0.0523","0.3286"
"6.7200","0.0524","0.3297"
"6.7400","0.0525","0.3307"
"6.7600","0.0526","0.3317"
"6.7800","0.0527","0.3326"
"6.8000","0.0528","0.3336"
"6.8200","0.0529","0.3347"
"6.8400","0.0530","0.3357"
"6.8600","0.0531","0.3367"
"6.8800","0.0532","0.3376"
"6.9000","0.0533","0.3387"
"6.9200","0.0534","0.3397"
"6.9400","0.0536","0.3408"
"6.9600","0.0537","0.3418"
"6.9800","0.0538","0.3430"
"7.0000","0.0539","0.3441"
"7.0200","0.0540","0.3452"
"7.0400","0.0541","0.3463"
"7.0600","0.0542","0.3474"
"7.0800","0.0543","0.3486"
"7.1000","0.0545","0.3498"
"7.1200","0.0546","0.3510"
"7.1400","0.0547","0.3522"
"7.1600","0.0548","0.3533"
"7.1800","0.0549","0.3545"
"7.2000","0.0551","0.3557"
"7.2200","0.0552","0.3568"
"7.2400","0.0553","0.3579"
"7.2600","0.0554","0.3590"
"7.2800","0.0555","0.3602"
"7.3000","0.0556","0.3612"
"7.3200","0.0557","0.3621"
"7.3400","0.0558","0.3631"
"7.3600","0.0560","0.3642"
"7.3800","0.0561","0.3651"
"7.4000","0.0562","0.3660"
"7.4200","0.0563","0.3669"
"7.4400","0.0564","0.3678"
"7.4600","0.0565","0.3686"
"7.4800","0.0565","0.3695"
"7.5000","0.0566","0.3703"
"7.5200","0.0567","0.3712"
"7.5400","0.0568","0.3721"
"7.5600","0.0569","0.3730"
"7.5800","0.0570","0.3739"
"7.6000","0.0571","0.3749"
"7.6200","0.0572","0.3759"
"7.6400","0.0574","0.3769"
"7.6600","0.0575","0.3779"
"7.6800","0.0576","0.3790"
"7.7000","0.0577","0.3801"
"7.7200","0.0578","0.3812"
"7.7400","0.0579","0.3824"
"7.7600","0.0580","0.3835"
"7.7800","0.0581","0.3848"
"7.8000","0.0583","0.3859"
"7.8200","0.0584","0.3870"
"7.8400","0.0585","0.3881"
"7.8600","0.0586","0.3892"
"7.8800","0.0587","0.3904"
"7.9000","0.0588","0.3915"
"7.9200","0.0589","0.3925"
"7.9400","0.0591","0.3936"
"7.9600","0.0592","0.3946"
"7.9800","0.0593","0.3957"
"8.0000","0.0594","0.3968"
"8.0200","0.0595","0.3979"
"8.0400","0.0596","0.3989"
"8.0600","0.0597","0.4000"
"8.0800","0.0599","0.4012"
"8.1000","0.0600","0.4023"
"8.1200","0.0601","0.4034"
"8.1400","0.0602","0.4047"
"8.1600","0.0603","0.4060"
"8.1800","0.0605","0.4072"
"8.2000","0.0606","0.4085"
"8.2200","0.0607","0.4096"
"8.2400","0.0608","0.4108"
"8.2600","0.0610","0.4121"
"8.2800","0.0611","0.4133"
"8.3000","0.0612","0.4146"
"8.3200","0.0613","0.4158"
"8.3400","0.0615","0.4170"
"8.3600","0.0616","0.4182"
"8.3800","0.0617","0.4193"
"8.4000","0.0618","0.4205"
"8.4200","0.0620","0.4217"
"8.4400","0.0621","0.4228"
"8.4600","0.0622","0.4238"
"8.4800","0.0623","0.4249"
"8.5000","0.0624","0.4260"
"8.5200","0.0626","0.4270"
"8.5400","0.0627","0.4279"
"8.5600","0.0628","0.4288"
"8.5800","0.0629","0.4297"
"8.6000","0.0630","0.4306"
"8.6200","0.0631","0.4315"
"8.6400","0.0632","0.4325"
"8.6600","0.0633","0.4336"
"8.6800","0.0634","0.4345"
"8.7000","0.0635","0.4353"
"8.7200","0.0637","0.4363"
"8.7400","0.0638","0.4373"
"8.7600","0.0639","0.4384"
"8.7800","0.0640","0.4395"
"8.8000","0.0641","0.4405"
"8.8200","0.0642","0.4416"
"8.8400","0.0644","0.4426"
"8.8600","0.0645","0.4437"
"8.8800","0.0646","0.4447"
"8.9000","0.0647","0.4459"
"8.9200","0.0649","0.4470"
"8.9400","0.0650","0.4482"
"8.9600","0.0651","0.4493"
"8.9800","0.0652","0.4504"
"9.0000","0.0653","0.4515"
"9.0200","0.0655","0.4524"
"9.0400","0.0656","0.4534"
"9.0600","0.0657","0.4545"
"9.0800","0.0658","0.4554"
"9.1000","0.0660","0.4563"
"9.1200","0.0661","0.4572"
"9.1400","0.0662","0.4581"
"9.1600","0.0663","0.4589"
"9.1800","0.0664","0.4597"
"9.2000","0.0665","0.4605"
"9.2200","0.0666","0.4613"
"9.2400","0.0667","0.4621"
"9.2600","0.0668","0.4629"
"9.2800","0.0669","0.4637"
"9.3000","0.0670","0.4644"
"9.3200","0.0672","0.4653"
"9.3400","0.0673","0.4662"
"9.3600","0.0674","0.4671"
"9.3800","0.0675","0.4681"
"9.4000","0.0676","0.4690"
"9.4200","0.0678","0.4701"
"9.4400","0.0679","0.4712"
"9.4600","0.0680","0.4725"
"9.4800","0.0681","0.4735"
"9.5000","0.0683","0.4747"
"9.5200","0.0684","0.4758"
"9.5400","0.0685","0.4769"
"9.5600","0.0687","0.4780"
"9.5800","0.0688","0.4792"
"9.6000","0.0689","0.4804"
"9.6200","0.0691","0.4814"
"9.6400","0.0692","0.4825"
"9.6600","0.0694","0.4836"
"9.6800","0.0695","0.4847"
"9.7000","0.0696","0.4857"
"9.7200","0.0698","0.4867"
"9.7400","0.0699","0.4878"
"9.7600","0.0700","0.4888"
"9.7800","0.0702","0.4898"
"9.8000","0.0703","0.4908"
"9.8200","0.0704","0.4920"
"9.8400","0.0706","0.4932"
"9.8600","0.0707","0.4942"
"9.8800","0.0709","0.4953"
"9.9000","0.0710","0.4964"
"9.9200","0.0712","0.4975"
"9.9400","0.0713","0.4985"
"9.9600","0.0714","0.4994"
"9.9800","0.0716","0.5004"
"10.0000","0.0717","0.5015"
"10.0200","0.0719","0.5024"
"10.0400","0.0720","0.5033"
"10.0600","0.0721","0.5042"
"10.0800","0.0723","0.5051"
"10.1000","0.0724","0.5060"
"10.1200","0.0725","0.5067"
"10.1400","0.0727","0.5076"
"10.1600","0.0728","0.5083"
"10.1800","0.0729","0.5090"
"10.2000","0.0730","0.5097"
"10.2200","0.0732","0.5105"
"10.2400","0.0733","0.5113"
"10.2600","0.0734","0.5121"
"10.2800","0.0735","0.5129"
"10.3000","0.0737","0.5137"
"10.3200","0.0738","0.5145"
"10.3400","0.0739","0.5154"
"10.3600","0.0741","0.5163"
"10.3800","0.0742","0.5173"
"10.4000","0.0743","0.5183"
"10.4200","0.0745","0.5192"
"10.4400","0.0746","0.5202"
"10.4600","0.0748","0.5212"
"10.4800","0.0749","0.5223"
"10.5000","0.0751","0.5233"
"10.5200","0.0752","0.5243"
"10.5400","0.0754","0.5254"
"10.5600","0.0755","0.5265"
"10.5800","0.0756","0.5275"
"10.6000","0.0758","0.5285"
"10.6200","0.0759","0.5295"
"10.6400","0.0761","0.5304"
"10.6600","0.0762","0.5314"
"10.6800","0.0764","0.5322"
"10.7000","0.0765","0.5332"
"10.7200","0.0767","0.5340"
"10.7400","0.0768","0.5349"
"10.7600","0.0770","0.5358"
"10.7800","0.0771","0.5367"
"10.8000","0.0772","0.5377"
"10.8200","0.0774","0.5388"
"10.8400","0.0776","0.5401"
"10.8600","0.0777","0.5414"
"10.8800","0.0779","0.5426"
"10.9000","0.0781","0.5440"
"10.9200","0.0783","0.5453"
"10.9400","0.0784","0.5465"
"10.9600","0.0786","0.5477"
"10.9800","0.0788","0.5488"
"11.0000","0.0789","0.5500"
"11.0200","0.0791","0.5510"
"11.0400","0.0793","0.5521"
"11.0600","0.0794","0.5530"
"11.0800","0.0796","0.5539"
"11.1000","0.0798","0.5548"
"11.1200","0.0799","0.5557"
"11.1400","0.0801","0.5567"
"11.1600","0.0802","0.5576"
"11.1800","0.0804","0.5586"
"11.2000","0.0806","0.5595"
"11.2200","0.0807","0.5605"
"11.2400","0.0809","0.5614"
"11.2600","0.0810","0.5624"
"11.2800","0.0812","0.5633"
"11.3000","0.0814","0.5641"
"11.3200","0.0815","0.5650"
"11.3400","0.0817","0.5659"
"11.3600","0.0818","0.5668"
"11.3800","0.0820","0.5677"
"11.4000","0.0822","0.5685"
"11.4200","0.0823","0.5692"
"11.4400","0.0825","0.5699"
"11.4600","0.0826","0.5707"
"11.4800","0.0828","0.5713"
"11.5000","0.0829","0.5720"
"11.5200","0.0830","0.5727"
"11.5400","0.0832","0.5734"
"11.5600","0.0833","0.5741"
"11.5800","0.0835","0.5749"
"11.6000","0.0836","0.5756"
"11.6200","0.0838","0.5764"
"11.6400","0.0839","0.5773"
"11.6600","0.0841","0.5783"
"11.6800","0.0843","0.5793"
"11.7000","0.0844","0.5804"
"11.7200","0.0846","0.5815"
"11.7400","0.0848","0.5826"
"11.7600","0.0849","0.5838"
"11.7800","0.0851","0.5849"
"11.8000","0.0853","0.5861"
"11.8200","0.0855","0.5873"
"11.8400","0.0856","0.5884"
"11.8600","0.0858","0.5895"
"11.8800","0.0860","0.5906"
"11.9000","0.0862","0.5916"
"11.9200","0.0863","0.5926"
"11.9400","0.0865","0.5935"
"11.9600","0.0867","0.5943"
"11.9800","0.0869","0.5952"
"12.0000","0.0870","0.5961"
"12.0200","0.0872","0.5970"
"12.0400","0.0874","0.5979"
"12.0600","0.0876","0.5989"
"12.0800","0.0877","0.6001"
"12.1000","0.0879","0.6013"
"12.1200","0.0881","0.6024"
"12.1400","0.0883","0.6038"
"12.1600","0.0885","0.6050"
"12.1800","0.0887","0.6061"
"12.2000","0.0889","0.6073"
"12.2200","0.0891","0.6084"
"12.2400","0.0893","0.6095"
"12.2600","0.0895","0.6104"
"12.2800","0.0897","0.6113"
"12.3000","0.0899","0.6123"
"12.3200","0.0901","0.6134"
"12.3400","0.0903","0.6145"
"12.3600","0.0905","0.6157"
"12.3800","0.0907","0.6168"
"12.4000","0.0909","0.6178"
"12.4200","0.0912","0.6190"
"12.4400","0.0914","0.6201"
"12.4600","0.0916","0.6212"
"12.4800","0.0918","0.6222"
"12.5000","0.0920","0.6231"
"12.5200","0.0923","0.6241"
"12.5400","0.0925","0.6249"
"12.5600","0.0927","0.6259"
"12.5800","0.0929","0.6266"
"12.6000","0.0931","0.6273"
"12.6200","0.0933","0.6280"
"12.6400","0.0935","0.6286"
"12.6600","0.0938","0.6294"
"12.6800","0.0940","0.6303"
"12.7000","0.0942","0.6313"
"12.7200","0.0944","0.6323"
"12.7400","0.0947","0.6334"
"12.7600","0.0949","0.6345"
"12.7800","0.0951","0.6358"
"12.8000","0.0954","0.6370"
"12.8200","0.0956","0.6382"
"12.8400","0.0959","0.6395"
"12.8600","0.0961","0.6405"
"12.8800","0.0963","0.6414"
"12.9000","0.0966","0.6423"
"12.9200","0.0968","0.6431"
"12.9400","0.0970","0.6439"
"12.9600","0.0972","0.6447"
"12.9800","0.0975","0.6456"
"13.0000","0.0977","0.6467"
"13.0200","0.0979","0.6478"
"13.0400","0.0982","0.6491"
"13.0600","0.0984","0.6505"
"13.0800","0.0987","0.6517"
"13.1000","0.0989","0.6529"
"13.1200","0.0992","0.6541"
"13.1400","0.0994","0.6552"
"13.1600","0.0997","0.6563"
"13.1800","0.0999","0.6574"
"13.2000","0.1002","0.6586"
"13.2200","0.1004","0.6597"
"13.2400","0.1007","0.6610"
"13.2600","0.1010","0.6622"
"13.2800","0.1012","0.6634"
"13.3000","0.1015","0.6645"
"13.3200","0.1017","0.6656"
"13.3400","0.1020","0.6665"
"13.3600","0.1022","0.6674"
"13.3800","0.1025","0.6681"
"13.4000","0.1027","0.6687"
"13.4200","0.1029","0.6692"
"13.4400","0.1031","0.6698"
"13.4600","0.1034","0.6704"
"13.4800","0.1036","0.6710"
"13.5000","0.1038","0.6717"
"13.5200","0.1040","0.6726"
"13.5400","0.1042","0.6737"
"13.5600","0.1045","0.6747"
"13.5800","0.1047","0.6758"
"13.6000","0.1050","0.6772"
"13.6200","0.1052","0.6785"
"13.6400","0.1055","0.6797"
"13.6600","0.1057","0.6810"
"13.6800","0.1060","0.6822"
"13.7000","0.1063","0.6833"
"13.7200","0.1065","0.6842"
"13.7400","0.1067","0.6851"
"13.7600","0.1070","0.6858"
"13.7800","0.1072","0.6867"
"13.8000","0.1075","0.6878"
"13.8200","0.1077","0.6889"
"13.8400","0.1080","0.6902"
"13.8600","0.1082","0.6918"
"13.8800","0.1085","0.6932"
"13.9000","0.1088","0.6947"
"13.9200","0.1091","0.6961"
"13.9400","0.1093","0.6975"
"13.9600","0.1096","0.6986"
"13.9800","0.1099","0.6996"
"14.0000","0.1101","0.7005"
"14.0200","0.1104","0.7015"
"14.0400","0.1107","0.7025"
"14.0600","0.1109","0.7034"
"14.0800","0.1112","0.7042"
"14.1000","0.1114","0.7050"
"14.1200","0.1117","0.7057"
"14.1400","0.1119","0.7063"
"14.1600","0.1121","0.7070"
"14.1800","0.1124","0.7076"
"14.2000","0.1126","0.7081"
"14.2200","0.1128","0.7086"
"14.2400","0.1130","0.7091"
"14.2600","0.1132","0.7096"
"14.2800","0.1135","0.7102"
"14.3000","0.1137","0.7109"
"14.3200","0.1139","0.7116"
"14.3400","0.1141","0.7125"
"14.3600","0.1143","0.7134"
"14.3800","0.1146","0.7145"
"14.4000","0.1148","0.7155"
"14.4200","0.1151","0.7166"
"14.4400","0.1153","0.7179"
"14.4600","0.1156","0.7193"
"14.4800","0.1158","0.7206"
"14.5000","0.1161","0.7218"
"14.5200","0.1163","0.7229"
"14.5400","0.1166","0.7241"
"14.5600","0.1168","0.7251"
"14.5800","0.1171","0.7261"
"14.6000","0.1173","0.7272"
"14.6200","0.1176","0.7284"
"14.6400","0.1179","0.7298"
"14.6600","0.1181","0.7314"
"14.6800","0.1184","0.7330"
"14.7000","0.1187","0.7344"
"14.7200","0.1190","0.7357"
"14.7400","0.1193","0.7368"
"14.7600","0.1195","0.7377"
"14.7800","0.1198","0.7387"
"14.8000","0.1200","0.7396"
"14.8200","0.1203","0.7405"
"14.8400","0.1205","0.7414"
"14.8600","0.1208","0.7423"
"14.8800","0.1211","0.7431"
"14.9000","0.1213","0.7441"
"14.9200","0.1215","0.7449"
"14.9400","0.1218","0.7458"
"14.9600","0.1220","0.7467"
"14.9800","0.1223","0.7475"
"15.0000","0.1225","0.7483"
"15.0200","0.1228","0.7491"
"15.0400","0.1230","0.7498"
"15.0600","0.1232","0.7506"
"15.0800","0.1235","0.7512"
"15.1000","0.1237","0.7521"
"15.1200","0.1239","0.7530"
"15.1400","0.1242","0.7543"
"15.1600","0.1244","0.7556"
"15.1800","0.1247","0.7570"
"15.2000","0.1250","0.7585"
"15.2200","0.1252","0.7603"
"15.2400","0.1255","0.7620"
"15.2600","0.1258","0.7635"
"15.2800","0.1261","0.7650"
"15.3000","0.1264","0.7663"
"15.3200","0.1267","0.7673"
"15.3400","0.1269","0.7681"
"15.3600","0.1272","0.7689"
"15.3800","0.1274","0.7696"
"15.4000","0.1277","0.7705"
"15.4200","0.1279","0.7714"
"15.4400","0.1282","0.7723"
"15.4600","0.1284","0.7735"
"15.4800","0.1287","0.7745"
"15.5000","0.1289","0.7755"
"15.5200","0.1292","0.7763"
"15.5400","0.1294","0.7770"
"15.5600","0.1297","0.7776"
"15.5800","0.1299","0.7783"
"15.6000","0.1301","0.7789"
"15.6200","0.1304","0.7796"
"15.6400","0.1306","0.7805"
"15.6600","0.1308","0.7813"
"15.6800","0.1311","0.7821"
"15.7000","0.1313","0.7831"
"15.7200","0.1315","0.7841"
"15.7400","0.1318","0.7850"
"15.7600","0.1320","0.7861"
"15.7800","0.1323","0.7871"
"15.8000","0.1325","0.7882"
"15.8200","0.1327","0.7890"
"15.8400","0.1330","0.7899"
"15.8600","0.1332","0.7906"
"15.8800","0.1335","0.7915"
"15.9000","0.1337","0.7924"
"15.9200","0.1339","0.7935"
"15.9400","0.1342","0.7945"
"15.9600","0.1344","0.7957"
"15.9800","0.1347","0.7970"
"16.0000","0.1350","0.7983"
"16.0200","0.1352","0.7995"
"16.0310","0.1354","0.8000"
"16.0320","0.1354","0.8001"
"16.0330","0.1354","0.8001"
"16.0530","0.1356","0.8007"
"16.0730","0.1358","0.8002"
"16.0930","0.1359","0.7981"
"16.1130","0.1360","0.7951"
"16.1330","0.1360","0.7919"
"16.1530","0.1360","0.7888"
"16.1730","0.1360","0.7861"
"16.1930","0.1360","0.7835"
"16.2130","0.1360","0.7811"
"16.2330","0.1360","0.7788"
"16.2530","0.1360","0.7767"
"16.2730","0.1360","0.7748"
"16.2930","0.1360","0.7728"
"16.3130","0.1359","0.7710"
"16.3330","0.1359","0.7693"
"16.3530","0.1359","0.7678"
