Time,Displacement,Force
"2.5400","0.1070","0.1245"
"2.5600","0.1073","0.1253"
"2.5800","0.1076","0.1259"
"2.6000","0.1080","0.1266"
"2.6200","0.1083","0.1274"
"2.6400","0.1087","0.1283"
"2.6600","0.1091","0.1294"
"2.6800","0.1095","0.1307"
"2.7000","0.1100","0.1323"
"2.7200","0.1105","0.1339"
"2.7400","0.1110","0.1353"
"2.7600","0.1114","0.1365"
"2.7800","0.1118","0.1374"
"2.8000","0.1122","0.1384"
"2.8200","0.1126","0.1394"
"2.8400","0.1130","0.1403"
"2.8600","0.1133","0.1412"
"2.8800","0.1137","0.1419"
"2.9000","0.1140","0.1428"
"2.9200","0.1144","0.1434"
"2.9400","0.1147","0.1441"
"2.9600","0.1150","0.1448"
"2.9800","0.1153","0.1456"
"3.0000","0.1156","0.1465"
"3.0200","0.1159","0.1474"
"3.0400","0.1162","0.1482"
"3.0600","0.1165","0.1491"
"3.0800","0.1168","0.1500"
"3.1000","0.1171","0.1509"
"3.1200","0.1175","0.1517"
"3.1400","0.1178","0.1526"
"3.1600","0.1181","0.1535"
"3.1800","0.1184","0.1546"
"3.2000","0.1187","0.1556"
"3.2200","0.1191","0.1568"
"3.2400","0.1195","0.1580"
"3.2600","0.1198","0.1593"
"3.2800","0.1202","0.1606"
"3.3000","0.1206","0.1617"
"3.3200","0.1209","0.1626"
"3.3400","0.1212","0.1634"
"3.3600","0.1215","0.1641"
"3.3800","0.1218","0.1649"
"3.4000","0.1221","0.1658"
"3.4200","0.1224","0.1667"
"3.4400","0.1227","0.1677"
"3.4600","0.1230","0.1688"
"3.4800","0.1233","0.1700"
"3.5000","0.1236","0.1710"
"3.5200","0.1239","0.1719"
"3.5400","0.1242","0.1728"
"3.5600","0.1245","0.1737"
"3.5800","0.1248","0.1747"
"3.6000","0.1251","0.1757"
"3.6200","0.1254","0.1769"
"3.6400","0.1257","0.1782"
"3.6600","0.1261","0.1794"
"3.6800","0.1264","0.1807"
"3.7000","0.1267","0.1819"
"3.7200","0.1270","0.1829"
"3.7400","0.1273","0.1839"
"3.7600","0.1276","0.1848"
"3.7800","0.1279","0.1857"
"3.8000","0.1281","0.1864"
"3.8200","0.1284","0.1873"
"3.8400","0.1287","0.1882"
"3.8600","0.1290","0.1893"
"3.8800","0.1292","0.1903"
"3.9000","0.1295","0.1913"
"3.9200","0.1298","0.1924"
"3.9400","0.1301","0.1935"
"3.9600","0.1304","0.1946"
"3.9800","0.1306","0.1956"
"4.0000","0.1309","0.1965"
"4.0200","0.1311","0.1973"
"4.0400","0.1314","0.1981"
"4.0600","0.1316","0.1988"
"4.0800","0.1319","0.1996"
"4.1000","0.1321","0.2005"
"4.1200","0.1324","0.2015"
"4.1400","0.1326","0.2027"
"4.1600","0.1329","0.2039"
"4.1800","0.1332","0.2052"
"4.2000","0.1335","0.2066"
"4.2200","0.1338","0.2079"
"4.2400","0.1341","0.2092"
"4.2600","0.1344","0.2105"
"4.2800","0.1347","0.2117"
"4.3000","0.1350","0.2131"
"4.3200","0.1353","0.2145"
"4.3400","0.1356","0.2159"
"4.3600","0.1360","0.2172"
"4.3800","0.1363","0.2186"
"4.4000","0.1366","0.2199"
"4.4200","0.1368","0.2210"
"4.4400","0.1371","0.2220"
"4.4600","0.1374","0.2230"
"4.4800","0.1376","0.2238"
"4.5000","0.1378","0.2246"
"4.5200","0.1380","0.2253"
"4.5400","0.1382","0.2260"
"4.5600","0.1385","0.2267"
"4.5800","0.1387","0.2276"
"4.6000","0.1389","0.2285"
"4.6200","0.1391","0.2295"
"4.6400","0.1393","0.2305"
"4.6600","0.1396","0.2315"
"4.6800","0.1398","0.2326"
"4.7000","0.1401","0.2338"
"4.7200","0.1403","0.2349"
"4.7400","0.1405","0.2360"
"4.7600","0.1408","0.2370"
"4.7800","0.1410","0.2379"
"4.8000","0.1412","0.2388"
"4.8200","0.1414","0.2396"
"4.8400","0.1416","0.2404"
"4.8600","0.1418","0.2413"
"4.8800","0.1420","0.2423"
"4.9000","0.1423","0.2433"
"4.9200","0.1425","0.2445"
"4.9400","0.1427","0.2458"
"4.9600","0.1430","0.2470"
"4.9800","0.1432","0.2484"
"5.0000","0.1435","0.2497"
"5.0200","0.1437","0.2507"
"5.0400","0.1439","0.2517"
"5.0600","0.1442","0.2528"
"5.0800","0.1444","0.2539"
"5.1000","0.1446","0.2550"
"5.1200","0.1449","0.2560"
"5.1400","0.1451","0.2571"
"5.1600","0.1453","0.2581"
"5.1800","0.1455","0.2591"
"5.2000","0.1457","0.2601"
"5.2200","0.1459","0.2611"
"5.2400","0.1461","0.2621"
"5.2600","0.1463","0.2630"
"5.2800","0.1465","0.2639"
"5.3000","0.1467","0.2647"
"5.3200","0.1469","0.2655"
"5.3400","0.1471","0.2663"
"5.3600","0.1473","0.2670"
"5.3800","0.1474","0.2678"
"5.4000","0.1476","0.2684"
"5.4200","0.1477","0.2692"
"5.4400","0.1479","0.2699"
"5.4600","0.1481","0.2705"
"5.4800","0.1482","0.2714"
"5.5000","0.1484","0.2721"
"5.5200","0.1486","0.2730"
"5.5400","0.1488","0.2740"
"5.5600","0.1489","0.2750"
"5.5800","0.1491","0.2762"
"5.6000","0.1493","0.2774"
"5.6200","0.1495","0.2786"
"5.6400","0.1497","0.2797"
"5.6600","0.1499","0.2809"
"5.6800","0.1502","0.2820"
"5.7000","0.1504","0.2832"
"5.7200","0.1506","0.2844"
"5.7400","0.1508","0.2853"
"5.7600","0.1509","0.2862"
"5.7800","0.1511","0.2871"
"5.8000","0.1513","0.2880"
"5.8200","0.1515","0.2888"
"5.8400","0.1516","0.2896"
"5.8600","0.1518","0.2905"
"5.8800","0.1520","0.2914"
"5.9000","0.1522","0.2925"
"5.9200","0.1523","0.2935"
"5.9400","0.1525","0.2945"
"5.9600","0.1527","0.2957"
"5.9800","0.1529","0.2968"
"6.0000","0.1531","0.2979"
"6.0200","0.1533","0.2991"
"6.0400","0.1535","0.3001"
"6.0600","0.1537","0.3013"
"6.0800","0.1539","0.3023"
"6.1000","0.1541","0.3033"
"6.1200","0.1542","0.3043"
"6.1400","0.1544","0.3053"
"6.1600","0.1546","0.3062"
"6.1800","0.1547","0.3072"
"6.2000","0.1549","0.3081"
"6.2200","0.1551","0.3090"
"6.2400","0.1553","0.3099"
"6.2600","0.1554","0.3110"
"6.2800","0.1556","0.3120"
"6.3000","0.1558","0.3129"
"6.3200","0.1559","0.3139"
"6.3400","0.1561","0.3148"
"6.3600","0.1563","0.3157"
"6.3800","0.1564","0.3166"
"6.4000","0.1566","0.3177"
"6.4200","0.1568","0.3186"
"6.4400","0.1569","0.3194"
"6.4600","0.1571","0.3201"
"6.4800","0.1572","0.3210"
"6.5000","0.1574","0.3218"
"6.5200","0.1575","0.3226"
"6.5400","0.1577","0.3234"
"6.5600","0.1578","0.3242"
"6.5800","0.1579","0.3250"
"6.6000","0.1581","0.3259"
"6.6200","0.1582","0.3267"
"6.6400","0.1584","0.3275"
"6.6600","0.1585","0.3284"
"6.6800","0.1587","0.3292"
"6.7000","0.1588","0.3301"
"6.7200","0.1590","0.3310"
"6.7400","0.1591","0.3319"
"6.7600","0.1593","0.3329"
"6.7800","0.1594","0.3339"
"6.8000","0.1596","0.3349"
"6.8200","0.1597","0.3359"
"6.8400","0.1599","0.3371"
"6.8600","0.1601","0.3381"
"6.8800","0.1602","0.3391"
"6.9000","0.1604","0.3402"
"6.9200","0.1605","0.3411"
"6.9400","0.1607","0.3420"
"6.9600","0.1608","0.3430"
"6.9800","0.1610","0.3439"
"7.0000","0.1611","0.3448"
"7.0200","0.1613","0.3457"
"7.0400","0.1614","0.3466"
"7.0600","0.1616","0.3475"
"7.0800","0.1617","0.3484"
"7.1000","0.1619","0.3494"
"7.1200","0.1620","0.3505"
"7.1400","0.1622","0.3516"
"7.1600","0.1623","0.3526"
"7.1800","0.1625","0.3537"
"7.2000","0.1626","0.3549"
"7.2200","0.1628","0.3563"
"7.2400","0.1630","0.3575"
"7.2600","0.1632","0.3589"
"7.2800","0.1634","0.3601"
"7.3000","0.1635","0.3614"
"7.3200","0.1637","0.3626"
"7.3400","0.1639","0.3638"
"7.3600","0.1640","0.3649"
"7.3800","0.1642","0.3661"
"7.4000","0.1644","0.3671"
"7.4200","0.1645","0.3682"
"7.4400","0.1647","0.3693"
"7.4600","0.1649","0.3704"
"7.4800","0.1650","0.3716"
"7.5000","0.1652","0.3726"
"7.5200","0.1653","0.3739"
"7.5400","0.1655","0.3751"
"7.5600","0.1657","0.3762"
"7.5800","0.1658","0.3772"
"7.6000","0.1660","0.3784"
"7.6200","0.1661","0.3796"
"7.6400","0.1663","0.3807"
"7.6600","0.1664","0.3816"
"7.6800","0.1666","0.3826"
"7.7000","0.1668","0.3837"
"7.7200","0.1669","0.3848"
"7.7400","0.1671","0.3858"
"7.7600","0.1672","0.3868"
"7.7800","0.1673","0.3876"
"7.8000","0.1675","0.3884"
"7.8200","0.1676","0.3892"
"7.8400","0.1677","0.3899"
"7.8600","0.1678","0.3907"
"7.8800","0.1680","0.3914"
"7.9000","0.1681","0.3921"
"7.9200","0.1682","0.3930"
"7.9400","0.1683","0.3937"
"7.9600","0.1685","0.3945"
"7.9800","0.1686","0.3954"
"8.0000","0.1687","0.3964"
"8.0200","0.1688","0.3973"
"8.0400","0.1690","0.3983"
"8.0600","0.1691","0.3993"
"8.0800","0.1693","0.4004"
"8.1000","0.1694","0.4015"
"8.1200","0.1695","0.4026"
"8.1400","0.1697","0.4037"
"8.1600","0.1698","0.4050"
"8.1800","0.1700","0.4062"
"8.2000","0.1701","0.4073"
"8.2200","0.1703","0.4086"
"8.2400","0.1704","0.4098"
"8.2600","0.1706","0.4109"
"8.2800","0.1707","0.4121"
"8.3000","0.1709","0.4131"
"8.3200","0.1710","0.4140"
"8.3400","0.1711","0.4149"
"8.3600","0.1713","0.4158"
"8.3800","0.1714","0.4167"
"8.4000","0.1715","0.4176"
"8.4200","0.1717","0.4185"
"8.4400","0.1718","0.4194"
"8.4600","0.1719","0.4203"
"8.4800","0.1720","0.4213"
"8.5000","0.1722","0.4223"
"8.5200","0.1723","0.4234"
"8.5400","0.1724","0.4246"
"8.5600","0.1726","0.4257"
"8.5800","0.1727","0.4268"
"8.6000","0.1729","0.4281"
"8.6200","0.1730","0.4293"
"8.6400","0.1732","0.4305"
"8.6600","0.1733","0.4317"
"8.6800","0.1735","0.4329"
"8.7000","0.1736","0.4342"
"8.7200","0.1738","0.4354"
"8.7400","0.1739","0.4364"
"8.7600","0.1740","0.4374"
"8.7800","0.1742","0.4384"
"8.8000","0.1743","0.4393"
"8.8200","0.1744","0.4404"
"8.8400","0.1746","0.4414"
"8.8600","0.1747","0.4423"
"8.8800","0.1748","0.4433"
"8.9000","0.1750","0.4443"
"8.9200","0.1751","0.4453"
"8.9400","0.1752","0.4462"
"8.9600","0.1753","0.4472"
"8.9800","0.1755","0.4482"
"9.0000","0.1756","0.4493"
"9.0200","0.1757","0.4503"
"9.0400","0.1758","0.4512"
"9.0600","0.1760","0.4521"
"9.0800","0.1761","0.4529"
"9.1000","0.1762","0.4538"
"9.1200","0.1763","0.4548"
"9.1400","0.1764","0.4556"
"9.1600","0.1765","0.4564"
"9.1800","0.1767","0.4573"
"9.2000","0.1768","0.4583"
"9.2200","0.1769","0.4591"
"9.2400","0.1770","0.4598"
"9.2600","0.1771","0.4606"
"9.2800","0.1772","0.4614"
"9.3000","0.1773","0.4622"
"9.3200","0.1774","0.4629"
"9.3400","0.1775","0.4636"
"9.3600","0.1776","0.4644"
"9.3800","0.1777","0.4651"
"9.4000","0.1778","0.4660"
"9.4200","0.1779","0.4667"
"9.4400","0.1780","0.4675"
"9.4600","0.1781","0.4683"
"9.4800","0.1782","0.4691"
"9.5000","0.1783","0.4700"
"9.5200","0.1785","0.4710"
"9.5400","0.1786","0.4719"
"9.5600","0.1787","0.4729"
"9.5800","0.1788","0.4740"
"9.6000","0.1789","0.4751"
"9.6200","0.1790","0.4761"
"9.6400","0.1792","0.4772"
"9.6600","0.1793","0.4783"
"9.6800","0.1794","0.4796"
"9.7000","0.1796","0.4809"
"9.7200","0.1797","0.4821"
"9.7400","0.1798","0.4833"
"9.7600","0.1800","0.4845"
"9.7800","0.1801","0.4858"
"9.8000","0.1802","0.4870"
"9.8200","0.1804","0.4882"
"9.8400","0.1805","0.4894"
"9.8600","0.1806","0.4906"
"9.8800","0.1808","0.4918"
"9.9000","0.1809","0.4930"
"9.9200","0.1810","0.4941"
"9.9400","0.1812","0.4952"
"9.9600","0.1813","0.4963"
"9.9800","0.1814","0.4972"
"10.0000","0.1815","0.4982"
"10.0200","0.1816","0.4993"
"10.0400","0.1818","0.5004"
"10.0600","0.1819","0.5014"
"10.0800","0.1820","0.5025"
"10.1000","0.1821","0.5036"
"10.1200","0.1823","0.5048"
"10.1400","0.1824","0.5061"
"10.1600","0.1825","0.5073"
"10.1800","0.1827","0.5085"
"10.2000","0.1828","0.5099"
"10.2200","0.1829","0.5112"
"10.2400","0.1831","0.5123"
"10.2600","0.1832","0.5135"
"10.2800","0.1833","0.5147"
"10.3000","0.1835","0.5158"
"10.3200","0.1836","0.5168"
"10.3400","0.1837","0.5178"
"10.3600","0.1838","0.5188"
"10.3800","0.1840","0.5198"
"10.4000","0.1841","0.5207"
"10.4200","0.1842","0.5216"
"10.4400","0.1843","0.5226"
"10.4600","0.1844","0.5235"
"10.4800","0.1845","0.5244"
"10.5000","0.1846","0.5253"
"10.5200","0.1847","0.5262"
"10.5400","0.1849","0.5271"
"10.5600","0.1850","0.5279"
"10.5800","0.1851","0.5288"
"10.6000","0.1852","0.5297"
"10.6200","0.1853","0.5306"
"10.6400","0.1854","0.5315"
"10.6600","0.1855","0.5323"
"10.6800","0.1856","0.5333"
"10.7000","0.1857","0.5342"
"10.7200","0.1858","0.5350"
"10.7400","0.1859","0.5358"
"10.7600","0.1860","0.5366"
"10.7800","0.1861","0.5375"
"10.8000","0.1862","0.5383"
"10.8200","0.1863","0.5391"
"10.8400","0.1864","0.5399"
"10.8600","0.1865","0.5408"
"10.8800","0.1866","0.5417"
"10.9000","0.1867","0.5426"
"10.9200","0.1868","0.5434"
"10.9400","0.1869","0.5443"
"10.9600","0.1870","0.5453"
"10.9800","0.1871","0.5460"
"11.0000","0.1872","0.5468"
"11.0200","0.1873","0.5477"
"11.0400","0.1874","0.5485"
"11.0600","0.1875","0.5494"
"11.0800","0.1876","0.5502"
"11.1000","0.1877","0.5511"
"11.1200","0.1878","0.5520"
"11.1400","0.1879","0.5528"
"11.1600","0.1880","0.5537"
"11.1800","0.1881","0.5547"
"11.2000","0.1882","0.5556"
"11.2200","0.1883","0.5566"
"11.2400","0.1884","0.5575"
"11.2600","0.1885","0.5585"
"11.2800","0.1887","0.5595"
"11.3000","0.1888","0.5607"
"11.3200","0.1889","0.5618"
"11.3400","0.1890","0.5629"
"11.3600","0.1891","0.5641"
"11.3800","0.1892","0.5654"
"11.4000","0.1894","0.5666"
"11.4200","0.1895","0.5680"
"11.4400","0.1896","0.5692"
"11.4600","0.1898","0.5704"
"11.4800","0.1899","0.5719"
"11.5000","0.1900","0.5732"
"11.5200","0.1901","0.5745"
"11.5400","0.1903","0.5757"
"11.5600","0.1904","0.5770"
"11.5800","0.1905","0.5783"
"11.6000","0.1907","0.5794"
"11.6200","0.1908","0.5805"
"11.6400","0.1909","0.5816"
"11.6600","0.1910","0.5827"
"11.6800","0.1911","0.5837"
"11.7000","0.1913","0.5846"
"11.7200","0.1914","0.5855"
"11.7400","0.1915","0.5864"
"11.7600","0.1916","0.5873"
"11.7800","0.1917","0.5882"
"11.8000","0.1918","0.5891"
"11.8200","0.1919","0.5899"
"11.8400","0.1920","0.5908"
"11.8600","0.1921","0.5918"
"11.8800","0.1922","0.5927"
"11.9000","0.1923","0.5937"
"11.9200","0.1924","0.5947"
"11.9400","0.1926","0.5958"
"11.9600","0.1927","0.5968"
"11.9800","0.1928","0.5978"
"12.0000","0.1929","0.5988"
"12.0200","0.1930","0.5998"
"12.0400","0.1931","0.6010"
"12.0600","0.1933","0.6022"
"12.0800","0.1934","0.6033"
"12.1000","0.1935","0.6043"
"12.1200","0.1936","0.6053"
"12.1400","0.1937","0.6062"
"12.1600","0.1938","0.6072"
"12.1800","0.1939","0.6080"
"12.2000","0.1940","0.6090"
"12.2200","0.1941","0.6099"
"12.2400","0.1942","0.6108"
"12.2600","0.1943","0.6116"
"12.2800","0.1944","0.6125"
"12.3000","0.1946","0.6134"
"12.3200","0.1947","0.6142"
"12.3400","0.1948","0.6151"
"12.3600","0.1949","0.6161"
"12.3800","0.1950","0.6171"
"12.4000","0.1951","0.6180"
"12.4200","0.1952","0.6189"
"12.4400","0.1953","0.6198"
"12.4600","0.1954","0.6208"
"12.4800","0.1955","0.6217"
"12.5000","0.1956","0.6226"
"12.5200","0.1957","0.6236"
"12.5400","0.1958","0.6246"
"12.5600","0.1960","0.6256"
"12.5800","0.1961","0.6266"
"12.6000","0.1962","0.6277"
"12.6200","0.1963","0.6288"
"12.6400","0.1964","0.6299"
"12.6600","0.1965","0.6310"
"12.6800","0.1966","0.6320"
"12.7000","0.1968","0.6330"
"12.7200","0.1969","0.6342"
"12.7400","0.1970","0.6351"
"12.7600","0.1971","0.6361"
"12.7800","0.1972","0.6372"
"12.8000","0.1973","0.6382"
"12.8200","0.1975","0.6392"
"12.8400","0.1976","0.6401"
"12.8600","0.1977","0.6411"
"12.8800","0.1978","0.6421"
"12.9000","0.1979","0.6431"
"12.9200","0.1980","0.6440"
"12.9400","0.1981","0.6450"
"12.9600","0.1982","0.6459"
"12.9800","0.1983","0.6469"
"13.0000","0.1985","0.6479"
"13.0200","0.1986","0.6489"
"13.0400","0.1987","0.6500"
"13.0600","0.1988","0.6512"
"13.0800","0.1989","0.6522"
"13.1000","0.1991","0.6533"
"13.1200","0.1992","0.6545"
"13.1400","0.1993","0.6556"
"13.1600","0.1994","0.6568"
"13.1800","0.1996","0.6580"
"13.2000","0.1997","0.6592"
"13.2200","0.1998","0.6604"
"13.2400","0.2000","0.6616"
"13.2600","0.2001","0.6627"
"13.2800","0.2002","0.6639"
"13.3000","0.2003","0.6650"
"13.3200","0.2005","0.6661"
"13.3400","0.2006","0.6671"
"13.3600","0.2007","0.6682"
"13.3800","0.2008","0.6692"
"13.4000","0.2009","0.6700"
"13.4200","0.2011","0.6709"
"13.4400","0.2012","0.6717"
"13.4600","0.2013","0.6725"
"13.4800","0.2014","0.6733"
"13.5000","0.2015","0.6741"
"13.5200","0.2016","0.6749"
"13.5400","0.2017","0.6757"
"13.5600","0.2018","0.6765"
"13.5800","0.2019","0.6773"
"13.6000","0.2020","0.6781"
"13.6200","0.2021","0.6790"
"13.6400","0.2023","0.6799"
"13.6600","0.2024","0.6808"
"13.6800","0.2025","0.6817"
"13.7000","0.2026","0.6826"
"13.7200","0.2027","0.6836"
"13.7400","0.2028","0.6846"
"13.7600","0.2029","0.6856"
"13.7800","0.2031","0.6867"
"13.8000","0.2032","0.6876"
"13.8200","0.2033","0.6887"
"13.8400","0.2034","0.6897"
"13.8600","0.2035","0.6906"
"13.8800","0.2037","0.6916"
"13.9000","0.2038","0.6926"
"13.9200","0.2039","0.6935"
"13.9400","0.2040","0.6943"
"13.9600","0.2041","0.6952"
"13.9800","0.2042","0.6961"
"14.0000","0.2043","0.6969"
"14.0200","0.2045","0.6978"
"14.0400","0.2046","0.6988"
"14.0600","0.2047","0.6998"
"14.0800","0.2048","0.7007"
"14.1000","0.2049","0.7016"
"14.1200","0.2050","0.7027"
"14.1400","0.2052","0.7037"
"14.1600","0.2053","0.7048"
"14.1800","0.2054","0.7060"
"14.2000","0.2055","0.7071"
"14.2200","0.2057","0.7082"
"14.2400","0.2058","0.7092"
"14.2600","0.2059","0.7103"
"14.2800","0.2061","0.7115"
"14.3000","0.2062","0.7127"
"14.3200","0.2063","0.7138"
"14.3400","0.2065","0.7148"
"14.3600","0.2066","0.7159"
"14.3800","0.2067","0.7170"
"14.4000","0.2069","0.7181"
"14.4200","0.2070","0.7191"
"14.4400","0.2071","0.7201"
"14.4600","0.2072","0.7211"
"14.4800","0.2074","0.7220"
"14.5000","0.2075","0.7230"
"14.5200","0.2076","0.7238"
"14.5400","0.2077","0.7247"
"14.5600","0.2079","0.7255"
"14.5800","0.2080","0.7264"
"14.6000","0.2081","0.7273"
"14.6200","0.2082","0.7281"
"14.6400","0.2083","0.7290"
"14.6600","0.2085","0.7299"
"14.6800","0.2086","0.7309"
"14.7000","0.2087","0.7319"
"14.7200","0.2088","0.7329"
"14.7400","0.2090","0.7339"
"14.7600","0.2091","0.7349"
"14.7800","0.2092","0.7360"
"14.8000","0.2094","0.7372"
"14.8200","0.2095","0.7383"
"14.8400","0.2096","0.7394"
"14.8600","0.2098","0.7405"
"14.8800","0.2099","0.7417"
"14.9000","0.2101","0.7428"
"14.9200","0.2102","0.7438"
"14.9400","0.2103","0.7449"
"14.9600","0.2105","0.7461"
"14.9800","0.2106","0.7471"
"15.0000","0.2108","0.7481"
"15.0200","0.2109","0.7491"
"15.0400","0.2110","0.7500"
"15.0600","0.2111","0.7508"
"15.0800","0.2113","0.7516"
"15.1000","0.2114","0.7523"
"15.1200","0.2115","0.7531"
"15.1400","0.2116","0.7538"
"15.1600","0.2118","0.7546"
"15.1800","0.2119","0.7553"
"15.2000","0.2120","0.7561"
"15.2200","0.2121","0.7569"
"15.2400","0.2122","0.7577"
"15.2600","0.2124","0.7587"
"15.2800","0.2125","0.7596"
"15.3000","0.2126","0.7606"
"15.3200","0.2128","0.7617"
"15.3400","0.2129","0.7627"
"15.3600","0.2130","0.7638"
"15.3800","0.2132","0.7650"
"15.4000","0.2133","0.7662"
"15.4200","0.2135","0.7673"
"15.4400","0.2136","0.7685"
"15.4600","0.2138","0.7696"
"15.4800","0.2139","0.7707"
"15.5000","0.2141","0.7718"
"15.5200","0.2142","0.7729"
"15.5400","0.2144","0.7740"
"15.5600","0.2145","0.7750"
"15.5800","0.2147","0.7761"
"15.6000","0.2148","0.7770"
"15.6200","0.2149","0.7781"
"15.6400","0.2151","0.7792"
"15.6600","0.2152","0.7802"
"15.6800","0.2154","0.7814"
"15.7000","0.2155","0.7825"
"15.7200","0.2157","0.7835"
"15.7400","0.2158","0.7846"
"15.7600","0.2160","0.7858"
"15.7800","0.2161","0.7868"
"15.8000","0.2163","0.7877"
"15.8200","0.2164","0.7887"
"15.8400","0.2166","0.7896"
"15.8600","0.2167","0.7906"
"15.8800","0.2169","0.7915"
"15.9000","0.2170","0.7926"
"15.9200","0.2172","0.7935"
"15.9400","0.2173","0.7943"
"15.9600","0.2174","0.7951"
"15.9800","0.2176","0.7959"
"16.0000","0.2177","0.7966"
"16.0200","0.2179","0.7975"
"16.0400","0.2180","0.7981"
"16.0600","0.2181","0.7984"
"16.0800","0.2182","0.7984"
"16.1000","0.2183","0.7985"
"16.1200","0.2184","0.7985"
"16.1400","0.2185","0.7985"
"16.1600","0.2185","0.7984"
"16.1800","0.2186","0.7983"
"16.2000","0.2187","0.7982"
"16.2200","0.2188","0.7982"
"16.2400","0.2188","0.7983"
"16.2600","0.2189","0.7984"
"16.2800","0.2190","0.7983"
"16.3000","0.2191","0.7983"
"16.3200","0.2191","0.7984"
"16.3400","0.2192","0.7983"
"16.3600","0.2193","0.7983"
"16.3800","0.2193","0.7985"
