Time (s),Average Resistance (Ohms)
742,38682313.209465265
743,38158994.688592985
744,37796148.619808115
745,38869188.34762885
746,38247745.62122886
747,37983917.6757637
748,38838739.606000364
749,38520502.68284738
750,38868398.376393154
751,39021934.69127857
752,38161301.50769471
753,38100377.90978174
754,37890061.152745575
755,38390301.18621146
756,38850651.13116184
757,38080421.8960932
758,38367613.33962042
759,38308259.925689235
760,38612935.51925932
761,37953990.3170345
762,38871880.22182373
763,38058352.19148062
764,38278287.04183619
765,39035122.047817826
766,38195440.55106519
767,38055813.30305978
768,38595962.38318142
769,38128542.54018239
770,39245540.72075988
771,37953740.75694186
772,38460398.197951764
773,38983172.69622767
774,38140008.275427274
775,38679090.28373347
776,39003170.33563748
777,37781416.05811987
778,38155619.482788704
779,38297139.26864436
780,38716033.90877626
781,38414549.680067
782,38636512.38379209
783,38137486.92808527
784,38139759.50563105
785,39079059.27585316
786,37777327.55466487
787,38311057.858420566
788,37846243.88240944
789,38193387.77492596
790,38992757.169406325
791,38106453.69817435
792,38461783.098042004
793,38943037.64516649
794,37949436.58666676
795,39022220.79319325
796,38595687.06227623
797,38530737.827011906
798,38162314.22738631
799,37848704.9970819
800,38512106.56775537
801,38766026.51033004
802,38149913.10859859
803,38260831.91996748
804,38687410.690683015
805,38799787.24593384
806,38416421.4948382
807,38734711.442829415
808,38349193.16714534
809,38570071.25155785
810,38454090.19678264
811,38263532.649442874
812,38642195.82094849
813,38771797.71273662
814,38693290.152728066
815,38786908.44631795
816,38820682.42337977
817,38299580.680472516
818,38095103.753380805
819,38241635.52515929
820,38315951.239136234
821,38882667.66727221
822,38768461.212747626
823,39179609.85086135
824,39224650.389672376
825,38726038.46407698
826,38677336.64443189
827,38883859.51604615
828,39197317.99904981
829,38284321.79937595
830,38246373.36662551
831,38343864.25277205
832,38764327.87227812
833,39007959.768916056
834,38998862.84874515
835,39200822.43679841
836,38296025.10079245
837,38498454.123585604
838,38329825.148210034
839,38392522.291321926
840,38084381.088630326
841,38855740.12079424
842,38857247.20324202
843,38821808.02432005
844,39412982.599276766
845,38626487.586178206
846,38868084.63704382
847,38090987.49514285
848,38235239.12619604
849,38613147.104309626
850,38505799.02523889
851,38915682.99094258
852,39839897.70048635
853,38609702.54642661
854,38628421.13883687
855,38677102.79334205
856,38788003.05133821
857,38841984.3274803
858,38647553.12433367
859,38061572.83918364
860,38731589.38496427
861,38228072.293862276
862,39141538.578992
863,38736701.56069335
864,38195890.2859026
865,38494709.65065396
866,38996969.36105963
867,38820445.7611942
868,38544509.42274401
869,38813755.35836238
870,38762633.034605466
871,38504554.33949783
872,39645068.142964244
873,38597710.23460945
874,38262335.43329251
875,38027222.287160486
876,38694796.60629716
877,39252327.169313274
878,38564651.303601265
879,38474119.20697726
880,39312100.430263154
881,38097076.9963978
882,39031243.58802225
883,39059962.866618924
884,38368776.628485
885,38616933.455312945
886,38859755.905112095
887,38887239.9669765
888,38702065.90587704
889,38716539.726065695
890,38611086.66356908
891,39620565.629175514
892,38493300.6866438
893,38463765.858200006
894,38804260.782743454
895,38069455.491994604
896,38291680.526677124
897,39339756.64437326
898,38450332.85908515
899,38497180.064876385
900,38612500.15140568
901,38977396.385686554
902,39230123.1035884
903,38948715.132250935
904,38673264.99643862
905,38198037.36857645
906,38749886.41650647
907,38927809.27820139
908,38934871.97628574
909,38542467.36351307
910,38696419.92753308
911,39049135.9323332
912,38825956.549235746
913,38777449.131324336
914,39147491.145497024
915,38431682.66472167
916,38535347.09542708
917,39258448.663652316
918,38877798.41780079
919,38612887.66393926
920,38354927.959408775
921,38793274.044811346
922,39150002.52107351
923,38340346.793111145
924,37985460.797219776
925,38844511.421756186
926,39095987.20513454
927,39060325.58898387
928,38905555.553912945
929,38862403.608695775
930,38677039.55576051
931,38846287.146937065
932,39157919.41866709
933,38190954.558819346
934,38432295.5629505
935,38576229.3922031
936,39130887.11056111
937,39505364.72767478
938,38572908.70949513
939,38869393.061546326
940,38531873.92211006
941,38116121.28101692
942,39411615.86844018
943,38845910.32322299
944,38297644.14519049
945,38942478.97914416
946,37881463.13486352
947,39171211.2565767
948,39186925.8779404
949,38942929.95955423
950,38470283.40157193
951,38102657.28786848
952,39133528.60842
953,38600348.464532696
954,38564681.94112554
955,38573441.29444096
956,38783570.01039686
957,39002270.07517971
958,38639732.0495294
959,39211236.45603411
960,38361955.100469984
961,38346414.15158834
962,39630820.217810884
963,38428271.9875469
964,38683479.76460118
965,39247504.15393858
966,39000133.46284883
967,39622291.95009843
968,38602263.921303846
969,39361585.342379734
970,39010161.8743525
971,39015201.85242772
972,38020735.89702883
973,39307215.081938
974,38598968.34369438
975,38947414.364040904
976,38950604.17250869
977,38423977.508916736
978,39183007.44819218
979,39465084.53084951
980,39391849.18726274
981,38671510.29462231
982,38719622.71893041
983,38557729.34217765
984,38688006.486590594
985,38417846.28855573
986,38340599.34388415
987,39157403.455905445
988,39367394.25930089
989,39332110.34273238
990,39765291.671588466
991,38324689.11381409
992,38719023.651363455
993,39110614.32963533
994,38848021.75382874
995,38690897.52024566
996,38563018.37910949
997,39148457.144957334
998,39412993.560809836
999,39489455.34814002
1000,39044937.61303691
1001,39264493.862181775
1002,38880856.29459763
1003,38596617.58537062
1004,38925192.917666994
1005,38642624.88562675
1006,39088668.66201288
1007,39633998.89452638
1008,39220970.99473074
1009,38911887.225851044
1010,39331113.07421211
1011,38518159.29594381
1012,39009468.362138234
1013,38392844.90010188
1014,39087619.43235696
1015,39115895.831637785
1016,38820433.873133056
1017,38286723.94169306
1018,39099481.528263465
1019,39347735.106460154
1020,38537757.49954925
1021,39028786.57053583
1022,38615728.65806742
1023,38693053.862977736
1024,39522068.83946782
1025,38760599.404208735
1026,38927820.9928943
1027,38338780.6456372
1028,38783133.583403654
1029,39552715.74840976
1030,38210813.48227158
1031,38460443.238274425
1032,39056917.827041715
1033,38779957.37935626
1034,38845197.05612657
1035,39417167.310065605
1036,38600388.56689078
1037,38848085.060637064
1038,39485139.61114398
1039,39069830.09634998
1040,38534279.66659384
1041,39436317.26177372
1042,38640389.461798884
1043,39697137.60729244
1044,39153012.72816974
1045,38745185.3943585
1046,39614240.655816704
1047,39044699.2438987
1048,38922334.24030503
1049,39803083.59250896
1050,38518346.40883533
1051,38766811.823834985
1052,39089712.80308163
1053,38500054.22917513
1054,39296029.95713447
1055,39153492.6926596
1056,38889635.212539285
1057,39227458.17715646
1058,38901901.07288483
1059,39135322.360261
1060,39538690.32131472
1061,38373884.10615915
1062,39068864.54068331
1063,39439656.72280561
1064,39028233.74817184
1065,38709249.429943986
1066,39372364.940844074
1067,38668596.58863834
1068,38777869.96441419
1069,39654509.35723683
1070,38763937.65850781
1071,38944450.49008434
1072,39310969.71129179
1073,38889360.534344405
1074,39704478.19894954
1075,38729447.407324076
1076,38814450.822341934
1077,39167276.07017468
1078,38811560.76796816
1079,39416743.17389564
1080,39161347.12994506
1081,38647842.39273075
1082,38531436.30937726
1083,39210498.05983318
1084,38853863.70785385
1085,39099576.41156504
1086,39105649.3080368
1087,38545230.22775389
1088,38739743.304269396
1089,39405838.93469515
1090,38964185.36470838
1091,39392236.04105143
1092,38781066.188155636
1093,38958459.311122924
1094,39567767.01552056
1095,38887540.0052945
1096,38646748.06562994
1097,39215298.92115238
1098,38901699.061133385
1099,39645384.624603644
1100,39142438.23430412
1101,39108965.2951919
1102,38592724.696992144
1103,38339489.27012704
1104,38689173.94678912
1105,39255649.04944792
1106,38775313.799350575
1107,38707889.271705374
1108,39141242.635951206
1109,39649293.17968587
1110,38982542.59603615
1111,39088197.10101071
1112,39064237.51249482
1113,38818606.979694754
1114,39690865.39452351
1115,38938929.15167002
1116,38676726.14701613
1117,38923801.56923718
1118,38916434.97885147
1119,39699213.21581501
1120,38307054.05868462
1121,38625776.02034067
1122,39075015.0818067
1123,38892402.00458184
1124,38895157.80965475
1125,39751342.391660646
1126,39537601.61684388
1127,39177012.570191346
1128,39388090.583277754
1129,38687358.54896678
1130,38848139.04450948
1131,39333033.99111937
1132,38792700.18955978
1133,39412753.728054866
1134,39189845.566241026
1135,39885958.65689524
