Time (s),Average Resistance (Ohms)
3401,22724856.06625496
3402,7518535.693783778
3403,15295325.844228229
3404,16231708.457580525
3405,28406865.65237671
3406,-9142322.350222578
3407,17726595.12079401
3408,-536276.2153105799
3409,-27285121.897676326
3410,11477724.377024446
3411,-23201167.926061396
3412,8952470.825856186
3413,6126370.434741829
3414,-2412858.9213980953
3415,14644224.728053797
3416,-6952871.038858624
3417,105740.62455609592
3418,-19141954.489490233
3419,48087179.530967124
3420,-8861801.037201867
3421,3659771.882803186
3422,21807259.611812126
3423,3866481.1419574902
3424,-8117669.655787721
3425,5886298.064580524
3426,5179576.595557662
3427,17071350.175592043
3428,38577447.897320144
3429,160133.5510302453
3430,2175376.96768177
3431,18862438.815459102
3432,3346033.786175601
3433,-29057548.099233758
3434,13997592.477692958
3435,16287437.410270432
3436,9114543.503164966
3437,2403621.4748682715
3438,9723861.906820405
3439,12077452.136975057
3440,10081842.24904297
3441,-25072660.284755535
3442,-9350791.885853788
3443,26391797.467295755
3444,7750841.16486272
3445,26761145.62187874
3446,25580480.646275446
3447,795110.3761999055
3448,16614681.197235826
3449,11311625.49343027
3450,13335221.251697036
3451,27025723.775110554
3452,-19403184.986022837
3453,8459819.507976497
3454,21026812.929314118
3455,16657407.512098495
3456,5055866.860616462
3457,-17295113.280742917
3458,8429287.156230677
3459,10111235.601803515
3460,-23246766.493204147
3461,12571982.705352966
3462,23431362.19026576
3463,13205648.662721545
3464,-12370926.192180179
3465,17681177.994485598
3466,4382700.074596304
3467,-22677290.87526054
3468,10328781.102810577
3469,-7910658.945400463
3470,9583945.849417564
3471,9497763.625591895
3472,-16069138.912714308
3473,10361478.14526126
3474,14032133.177713394
3475,5210036.709981344
3476,401284.52112345875
3477,10821965.121980187
3478,39220415.96596502
3479,2090245.6584882592
3480,-4604563.292115446
3481,14773638.987248909
3482,32558675.844575386
3483,8186171.481158261
3484,-4492838.670242054
3485,11188632.425129617
3486,12478987.638030495
3487,27232169.027120613
3488,8391837.49936314
3489,9470889.411710879
3490,4924343.567014528
3491,16832147.84215648
3492,-5555350.405593788
3493,22889402.205362
3494,20213383.73286102
3495,7293891.324935566
3496,9845282.462387128
3497,17556970.21876131
3498,9755509.33456725
3499,22308050.674548574
3500,18718317.229217194
3501,13204780.34442403
3502,-18022856.39596506
3503,-35969942.859573424
3504,-3507114.0065446035
3505,8085119.130506551
3506,13142409.20019764
3507,-10155575.18022863
3508,22180538.15658138
3509,-11546956.823234577
3510,2095258.2549176626
3511,-19129091.693915963
3512,15332030.600591693
3513,-359810.3427724075
3514,3813586.4024145966
3515,-15366215.888817599
3516,7207100.551620786
3517,-15649337.11048398
3518,16599863.52240861
3519,1200687.1541706426
3520,10759500.2345917
3521,-2448945.1539705787
3522,3925489.643646589
3523,-25030011.784390084
3524,9930265.926649477
3525,20876344.42340807
3526,5209180.008678849
3527,14513613.26313459
3528,-4056954.873713506
3529,11889366.958291639
3530,13706027.436968938
3531,-9078187.13673151
3532,23840354.112211253
3533,10880886.941147123
3534,10489074.986745853
3535,13278813.816422772
3536,-10413544.286125036
3537,9267741.188831128
3538,12669161.430487731
3539,9044643.941282142
3540,13977355.926094439
3541,-25514902.02777371
3542,24916310.536142755
3543,-25740733.735895954
3544,20596383.470797837
3545,16642603.103624037
3546,11273116.279797725
3547,-33495200.157671906
3548,28278399.307997085
3549,58085125.01569859
3550,4535051.936400676
3551,-1443870.4513494815
3552,9037977.14237694
3553,-22268314.143986218
3554,7095527.841623368
3555,16829484.232422993
3556,14964311.940021615
3557,-15157006.133145591
3558,11656448.557541933
3559,-9076988.653648201
3560,16789092.550972693
3561,-12328643.346783776
3562,10853612.973236015
3563,11754468.304775875
3564,-7704889.882377377
3565,4661575.183255533
3566,9220797.251596266
3567,7075219.016812013
3568,-244850.2660520493
3569,13323086.062691003
3570,-36512194.58035835
3571,4524956.266969178
3572,-22258892.200799137
3573,-11418660.413610848
3574,6775965.530198963
3575,-36502808.4184958
3576,7052099.905891882
3577,45985564.032531336
3578,12961983.540766802
3579,17568406.29396446
3580,16876934.962602727
3581,946141.6555793155
3582,-25306039.844181087
3583,7177086.67568481
3584,49808135.264120415
3585,-26066416.19136351
3586,7973846.345456121
3587,9033772.3708482
3588,19597920.314109705
3589,39466221.79814921
3590,22474757.05975845
3591,13617236.776801353
3592,19240241.47610459
3593,28936408.632864974
3594,-38215975.74921647
3595,6075635.874931317
3596,12521512.954870526
3597,31822871.717794042
3598,14701509.254319195
3599,51476363.42282166
3600,4990258.243027595
3601,13927388.856300408
3602,8894477.567637842
3603,-16706173.9478038
3604,5292530.596183061
3605,30782784.54581479
3606,9013143.029483037
3607,-34564177.906519495
3608,-5036008.572287982
3609,-29617379.454589546
3610,7088506.100641009
3611,-15664503.046020245
3612,9873409.14819711
3613,-7942939.696591447
3614,9018645.421530802
3615,6735758.880274403
3616,-233142.7756323794
3617,11749996.780571941
3618,-12508535.465575926
3619,5699962.369382999
3620,-15839939.27053025
3621,4945848.739773539
3622,7489733.356427943
3623,9742324.008386942
3624,-5552127.762590132
3625,15279595.22500441
3626,21123920.388520807
3627,26283737.669657927
3628,-5524559.624092625
3629,15192209.113822471
3630,19019841.71496393
3631,7639405.713611968
3632,6734221.384233025
3633,15097084.692179412
3634,17376799.13700083
3635,23515379.22813838
3636,25182750.096220337
3637,-12843592.260653071
3638,10742294.256383428
3639,22339468.3780059
3640,34830890.073185
3641,8792655.47718259
3642,15082460.28254518
3643,15508044.660660267
3644,30749028.805097412
3645,5224220.410674559
3646,3750524.4277469786
3647,19686404.467709415
3648,11790920.602885313
3649,57101559.45295022
3650,11978338.747484608
3651,4140002.4465502254
3652,-39859559.66411711
3653,-24843441.339656252
3654,-11573809.359321643
3655,3045461.668496399
3656,53424362.80086839
3657,10527924.84663679
3658,-8166389.540623531
3659,13982601.649082294
3660,5180175.517360607
3661,14333986.280353252
3662,12813436.612603666
3663,5262490.610521828
3664,-25584989.789538033
3665,5015719.047012279
3666,-23356056.497425146
3667,13572270.570636824
3668,19822099.760056317
3669,-7978513.745318042
3670,56080582.398654446
3671,-32127545.269266523
3672,12657611.678763594
3673,52260204.66931789
3674,17504326.976098005
3675,44991131.62419073
3676,-24512526.381118666
3677,12982935.126560394
3678,53213918.65240976
3679,29044789.31281066
3680,15640071.122535642
3681,6791166.209765715
3682,19657185.613748055
3683,45618951.41349426
3684,12944826.690653399
3685,2378801.864508737
3686,12939062.675401423
3687,-33816667.72379616
3688,14484668.743042951
3689,28555517.832858812
3690,9372804.727147195
3691,-32214237.5853491
3692,5486814.610315777
3693,-12904215.889089823
3694,7113679.72785909
3695,-16698547.642710138
3696,-20674799.60321348
3697,3020825.7880981406
3698,12867466.25967846
3699,1495898.7182741754
3700,5591432.436902276
3701,7141918.869275039
3702,7346286.450408059
3703,-31741821.891596735
3704,9349776.98598893
3705,4470329.747669936
3706,-40319355.56998045
3707,7146160.7471991
3708,-5848206.424299927
3709,5034139.142426176
3710,6152697.488772283
3711,8695063.261176828
3712,5365905.639589283
3713,23677163.99815127
3714,6597039.448406972
3715,7945659.8235410005
3716,8103803.823137015
3717,1958590.8454757475
3718,5255555.474578781
3719,24267564.904863082
3720,-39099536.1068518
3721,10489578.74523868
3722,17838130.76535553
3723,-26354562.22170885
3724,43346449.301691316
3725,8895448.73730521
3726,29353596.69024043
3727,11849920.345668498
3728,-4557775.154997667
3729,21715197.23279892
3730,19531460.625258695
3731,17941583.20778107
3732,-9722445.061656032
3733,11093346.963267121
3734,6872793.263828288
3735,10356629.628854293
3736,1906333.7416300576
3737,-15730468.35573329
3738,12125670.009406555
3739,-13234127.795457669
3740,37251244.800496206
3741,-19124636.157021828
3742,13076880.241388584
3743,6947635.09091101
3744,-5530544.030774167
3745,4809558.396041886
3746,-15482625.62695017
3747,4350187.481555531
3748,-4010736.314926996
3749,12151498.951405289
3750,26138070.150612082
3751,6379221.830014707
3752,-24301412.794160597
3753,2546072.773391201
3754,3313794.75684907
3755,7587874.479499583
3756,2034729.7561522394
3757,42574024.24694456
3758,9208265.05459715
3759,-24097046.341495518
3760,8037371.467431627
3761,-13438097.03991966
3762,35789327.05471219
3763,11748194.694800792
3764,5332187.279254502
3765,16769529.655856928
3766,16915456.293496586
3767,11638901.905050654
3768,5778471.124148745
3769,13201809.738350097
3770,44655531.916819796
3771,-2687937.48858105
3772,10702089.54830765
3773,4486577.1234817775
3774,-24480493.9665085
3775,44661746.512835644
3776,8969637.723051976
3777,-17737738.229815952
3778,10342748.878195308
3779,15173722.556766737
3780,-21098934.142063327
3781,17212272.078597482
3782,13956098.419833317
3783,4542606.355361467
3784,-33597257.55483815
3785,18663127.41988965
3786,-13196084.547811728
3787,17340352.315217458
3788,8258125.6040574
3789,-10577605.932992645
3790,2635588.090365966
3791,-2911884.7343929703
3792,8443816.803698558
3793,9515852.640090426
3794,-7859678.09737138
3795,8895992.776413381
3796,14263812.048465967
3797,-28894971.252871435
3798,13693886.229391426
3799,5454530.962209103
3800,8612414.311618982
3801,-12087164.418497287
3802,8478501.91766056
3803,7509607.432577953
3804,43061602.389686175
3805,5817317.833211393
3806,-20240678.17169994
3807,2952233.1449690326
3808,6486142.668081042
3809,16695226.428130701
3810,32080300.435775608
3811,24030086.576473866
3812,5077492.236003325
3813,21333536.366188977
3814,20033878.558336668
3815,7145796.403861222
3816,9814695.525134686
3817,-8886512.690135816
3818,20713430.580781393
3819,25969451.896862864
3820,13652188.279900383
3821,7229060.423402001
3822,22971176.091238208
3823,5011191.155337813
3824,-947977.6408030223
3825,-4599803.287614378
3826,10462589.810791133
3827,24831974.56089808
3828,5066683.871469069
3829,21331304.21136808
3830,20123128.10589488
3831,-9766134.04565583
3832,157537.74932236044
3833,10984630.195257729
3834,6926918.600902053
3835,6197505.43401623
3836,19173487.020610455
3837,11815952.578876268
3838,-33727460.54219283
3839,3584714.5147918416
3840,19990447.616501126
3841,7712985.623056427
3842,-20456190.550521605
3843,7616839.9010685515
3844,39963443.81193741
3845,6801076.93172843
3846,22500728.027168848
3847,11508310.526863942
3848,-18422675.277843688
3849,8504556.681226578
3850,32437281.84691128
3851,-22002581.65522473
3852,10677019.894448997
3853,18285276.641208477
3854,16801413.4741982
3855,-25570925.03906431
3856,11624130.774010606
3857,-3308571.493523545
3858,14020632.892286887
3859,-9509260.158428052
3860,21661232.622364
3861,-15164527.4416784
3862,26385334.912093863
3863,43730019.34365256
3864,-17275969.888968512
3865,32094698.92237853
3866,-5943894.427323325
3867,11257161.506548246
3868,-28136859.25507034
3869,13450415.050159454
3870,-26747985.024815843
3871,15537255.54528907
3872,56230565.51431793
3873,39305399.6037278
3874,17818681.609628465
3875,8977598.85802474
3876,18715910.750563767
3877,-18336756.31919913
3878,8739320.667983156
3879,-7631095.233381708
3880,-18745360.066553056
3881,-34072242.14822017
3882,14558406.98776046
3883,-18932074.486110378
3884,3626189.6354988413
3885,-14889916.56878655
3886,12529995.576905359
3887,-12334988.915107971
3888,9203339.254616719
3889,24755673.69986484
3890,331282.74999774125
3891,7679258.198000538
3892,9158043.186124811
3893,18634822.901156608
3894,12119599.579076314
3895,7330268.569757978
3896,15346440.966216896
3897,-7242233.115222273
3898,7563381.693136486
3899,42494812.59261717
3900,8794490.075883206
3901,-5842014.288119787
3902,15796351.648764342
3903,13869905.182955572
3904,8918397.010698441
3905,23349783.561904483
3906,-6457411.216471365
3907,11500375.818682145
3908,6583813.761036599
3909,24279482.592856362
3910,6364656.031533902
3911,47507986.78105323
3912,16834750.693375476
3913,-9009714.385396363
3914,-7641648.131552669
3915,3250597.770661857
3916,29215832.379867595
3917,9360243.701519402
3918,-10195491.485450137
3919,16905977.06782216
3920,-34839192.493830554
3921,10850386.738234974
3922,-7434396.451532091
3923,6632458.929429823
3924,875430.0009361135
3925,6841931.508516987
3926,-13409998.539522514
3927,12288091.287730852
3928,-10445995.348062772
3929,17774767.055520836
3930,7708183.289051196
3931,-18938799.45014365
3932,14500438.77239252
3933,15043609.591847807
3934,2508582.745341926
3935,15872022.206752425
3936,-40769318.99826183
3937,22340268.855931826
3938,-29285460.69438224
3939,9456303.621007035
3940,-2853204.536199929
3941,8189480.719068365
3942,9677962.108637858
3943,26682426.457318164
3944,15285164.753545681
3945,19988919.609818615
3946,13856394.053231722
3947,33703429.799926326
3948,22387276.028287336
3949,19020754.603250638
3950,19483698.4688904
3951,13324323.753695251
3952,11460711.687270494
3953,8109262.416859023
3954,15150228.24316588
3955,40595995.14794711
3956,22444664.022412665
3957,8449174.816281399
3958,9488539.805698086
3959,15773060.433146963
3960,49430684.12435857
3961,5141788.959314424
3962,9234982.054631768
3963,4068567.1350079426
3964,6475604.011015547
3965,21421807.64537681
3966,4244357.9006745685
3967,20645178.62329934
3968,12880375.471625539
3969,5131116.903335356
3970,17187498.139202602
3971,3976939.5812034174
3972,9506240.253992474
3973,-11921022.407414665
3974,8188676.686731207
3975,-1092916.0690688887
3976,-6941048.229977575
3977,5101163.824718228
3978,11573677.55052775
3979,2165439.07658988
3980,8131010.8485582415
3981,8518847.275480464
3982,-28439254.032054186
3983,8066549.616098285
3984,49133661.302572854
3985,11896489.40179894
3986,2817460.3888798887
3987,-14115559.316074017
3988,16744938.185938919
3989,11069074.480762552
3990,48823780.378066435
3991,10856003.983403623
3992,23019627.934419397
3993,24659186.25122013
3994,-9798018.915717546
3995,-9616004.860048387
3996,13417664.641987892
3997,12963165.157534268
