Time (s),Average Resistance (Ohms)
388,10813521.790627554
389,11110645.472332422
390,10053596.027611217
391,10685964.408845192
392,10917620.933254492
393,11100074.221102264
394,10087454.02507103
395,10893855.226690823
396,10930570.994794443
397,10980224.788269598
398,10020849.641948324
399,11061498.052024832
400,10949812.488760713
401,11171258.876664525
402,9786113.626767358
403,10878575.13059038
404,11015797.653600685
405,11188609.367247786
406,10937045.858772662
407,10755021.612628968
408,10908389.948339604
409,11226038.134017857
410,10901273.693132775
411,10988000.910181766
412,10924253.22925762
413,11679196.072095344
414,10888995.236647736
415,10823117.755319482
416,11009592.136100033
417,11444689.241638612
418,10936298.166111235
419,10913358.950315353
420,11031581.737243973
421,12070575.807496889
422,10889508.43711627
423,10881778.977412755
424,10803479.534140037
425,10092612.323400248
426,10926045.927366175
427,10927549.09823804
428,11036094.315201694
429,10050733.835331624
430,10970534.141568497
431,10932682.043539962
432,11156751.273404267
433,10022867.49588055
434,10951419.033332929
435,10830292.363159468
436,11213761.23503588
437,9788857.67485039
438,10852946.303887969
439,11112477.1666796
440,11056287.069017028
441,10926250.96296722
442,10915544.269290976
443,10936434.242699508
444,11206347.433217736
445,10840801.00173695
446,10919937.111180302
447,10962332.956273135
448,11607218.240922416
449,10919005.47089521
450,10908662.636909623
451,11017888.01351137
452,11581433.65550588
453,10900422.063604202
454,10962719.259436086
455,11027420.53716896
456,12100233.974727284
457,10863379.358502159
458,11085281.645616105
459,11037937.181323469
460,10032902.039652782
461,10803661.929824844
462,11019836.977773037
463,11107263.59162341
464,9973716.754434431
465,10926473.34921392
466,10903959.336215349
467,11279079.46537527
468,10109721.390807966
469,10886383.47872095
470,10994284.722611526
471,10951306.556498865
472,9737384.378625387
473,10979832.511838237
474,10994812.747307625
475,11254570.778404942
476,10856638.370930074
477,10945311.317610357
478,11085883.027250294
479,11158201.555663787
480,10870346.580541972
481,10883727.847196396
482,11074968.464398341
483,11634401.505398437
484,10932646.933995
485,10914517.279736618
486,11053943.823363123
487,11548142.350861298
488,10814159.093175525
489,10881807.939156512
490,11043592.892791089
491,10891801.23241437
492,11049285.06490233
493,11023206.423041228
494,10020228.005174614
495,10825681.827706764
496,10844909.444065578
497,11018227.942324117
498,9989398.584008746
499,11016008.431423966
500,10896302.233772611
501,11053797.340296945
502,10031785.620678175
503,10925431.29695792
504,10933339.104880597
505,11111639.223466277
506,9792603.35205347
507,10865779.543924501
508,10862634.612125367
509,11167014.76321215
510,10857590.336258361
511,10957374.665853634
512,10961581.560103577
513,11277928.641089346
514,10949798.806580417
515,10910081.780473901
516,11016759.837427847
517,11341249.552675977
518,10911866.742208788
519,10981861.70658736
520,10994976.947260136
521,11438901.676570693
522,10880310.00953361
523,10930382.470464753
524,10995909.815383365
525,10853126.31636446
526,10942499.237190815
527,10990638.10230561
528,10008015.32837959
529,10990073.746293088
530,10990928.445113441
531,11206842.687528174
532,9996138.517567525
533,10866329.588418309
534,11059077.190713542
535,11139664.163793933
536,10043190.568399588
537,10935734.210302453
538,11044881.891502148
539,11313148.526730655
540,9733934.791018834
541,10852760.823007157
542,11021547.861015221
543,11067070.876450973
544,10936150.155080065
545,10903373.117607227
546,10960925.57453204
547,11137618.120155659
548,10826100.813913135
549,10873440.167899836
550,10952816.170402946
551,11475234.701943193
552,10854901.945626352
553,11154272.046589019
554,11068514.258501768
555,11304707.38762699
556,10903952.348826364
557,11026340.125202728
558,11052848.004878705
559,11558736.348091235
560,10713696.119091751
561,10887946.348625587
562,11126838.600845087
563,10037348.284842774
564,10915244.884575022
565,10855578.969046263
566,11093845.035156246
567,10065229.8467244
568,10730320.215410838
569,11054118.436717626
570,11075361.444475092
571,10092086.97367441
572,10715885.438365439
573,11104393.035730481
574,11281234.369743915
575,9750418.142914113
576,10729869.664767692
577,10806428.366524773
578,11233059.511982922
579,10969133.315912714
580,10924193.462058365
581,11094538.862793759
582,11366933.602595683
583,11050900.556474864
584,11091590.645656869
585,9964841.046127416
586,11826552.804062238
587,10948055.100436088
588,9881369.762760919
589,11162877.482263507
590,9858793.985776579
591,10900325.767161798
592,10830730.912455056
593,10003448.987875275
594,11609300.83057386
595,10043546.25129439
596,10930285.077984676
597,11135616.455167804
598,9746234.127071973
599,11026836.950930186
600,9991225.294421071
601,10971602.180167593
602,10106412.036817275
603,9990225.395273473
604,10911171.501710098
605,9955749.129427847
606,10022012.154182473
607,11039162.978346633
608,9984551.874536345
609,11403486.759751325
610,9649245.38112869
611,11023391.168999175
612,11043718.476949155
613,10004972.822708609
614,11004128.2018476
615,9953913.200296765
616,11032342.757041117
617,11438224.259620829
618,10026468.75276811
619,11140581.11058491
620,10069470.772377044
621,12074535.399945822
622,11084989.368853036
623,10029811.70703832
624,10954712.837805212
625,10139311.53030496
626,11001960.951346451
627,11052245.289669888
628,10143777.714210656
629,12086832.129947605
630,10055128.448333208
631,11218923.11493293
632,11151895.1699011
633,9775054.645534556
634,10923358.084632691
635,10045013.853474889
636,11088068.537982898
637,10011885.393874537
638,9922808.324290449
639,10901519.505223181
640,10058686.853401508
641,10059766.672914037
642,11146833.885193806
643,10008056.583738754
644,11375748.014581813
645,9614642.475867113
646,10967001.105870202
647,11067622.29577068
648,9967698.779041829
649,10969881.397339901
650,10090852.113013497
651,11201403.130761376
652,11551131.620664554
653,9748114.378261646
654,11080239.340070773
655,10058179.497018952
656,11882065.748342045
657,11018274.863818854
658,11038806.5785325
659,11192318.11552911
660,11285896.727445493
661,10945746.088793777
662,10929021.046890298
663,11112816.683317441
664,10087061.557365878
665,10004714.532041507
666,10017901.45576878
667,10218343.13403711
668,9733856.37049418
669,10980072.476930583
670,11028887.65455325
671,11228155.536275223
672,10091241.450314347
673,10985055.944210175
674,11029792.561445257
675,11205861.8727941
676,10194815.089880055
677,10089689.578996878
678,9981769.333539767
679,10039220.534150852
680,9775278.588032605
681,10921984.649582395
682,11117593.71787072
683,11397149.05553476
684,10960471.72881544
685,10831089.820460845
686,10997480.236488672
687,11366950.588020364
688,9867184.93276989
689,10029317.555723738
690,10019008.705524508
691,10293899.865411062
692,10987489.424996134
693,10969847.937759902
694,11139254.886780038
695,11361861.865640918
696,10972913.059315685
697,11110720.967130842
698,10955407.27462851
699,10154032.520717222
700,10037041.414812393
701,10028803.993034376
702,10019968.034265459
703,9696117.525868667
704,10900384.080308987
705,10984876.732045557
706,11222557.34404785
707,10134896.659367187
708,11000307.196578728
709,10973839.604495762
710,11266989.178280862
711,10171591.9795635
712,10003157.321741756
713,10003148.934855163
714,10009604.18585674
715,10958365.595215006
716,10995517.98615928
717,10963849.195749661
718,11269487.841394246
719,10918914.623960119
720,11027420.627730224
721,11100544.288449695
722,11414805.704506824
723,9902769.919885749
724,10071189.31680602
725,10026316.821734902
726,10174484.815562518
727,10848809.784763431
728,10962604.856678203
729,10995767.825906634
730,11591095.787983904
731,10926888.154826652
732,11046640.825626506
733,11008741.6345126
734,10131761.496469129
735,9964118.135236198
736,10054076.856237756
737,10044174.726762488
738,9779989.67336953
739,11033186.734255906
740,11117119.599192912
741,11075198.254635148
742,10050127.338422768
743,11007088.518172313
744,11044103.865543291
745,11362256.242578397
746,9806381.485422626
747,9992184.39707321
748,10085999.861428734
749,10063278.144114928
750,10909644.972162154
751,11031201.684515214
752,11143414.172282666
753,11461321.819835093
754,10878747.260458667
755,11021537.275347559
756,11125895.066176992
757,11588467.39229754
758,10199222.813416667
759,10099800.146037674
760,10129704.169903392
761,10145191.617711836
762,11067295.86236252
763,11005496.765807819
764,11175653.251449369
765,10900073.045675734
766,10977194.152234964
767,11031814.429919412
768,10149558.40185844
769,10913786.18020937
770,10926117.839810595
771,11129142.043877859
772,10081504.41996232
773,10957167.348510679
774,10986487.394084446
775,10963379.331049416
776,10194058.251406983
777,10962254.653870333
778,10990409.510721747
779,11199590.100992829
780,9919517.795028042
781,10997155.075952187
782,11097433.461046377
783,11284851.423257416
784,11000128.463195987
785,10953406.59724887
786,10993660.237152552
787,11461660.273876628
788,11023385.26293036
789,10921351.211415427
790,11098825.738449551
791,11764164.667311186
792,10965628.718307797
793,10940218.899673138
794,11091898.273852518
795,11070929.503986167
796,11064206.817944339
797,10994457.510045385
798,11144424.709345857
799,12317463.041359227
800,11116751.796951737
801,10988014.544833886
802,11075252.404257562
803,10044823.961621296
804,11001745.327440143
805,10973259.971054899
806,11283062.337493598
807,10165875.70464978
808,10925843.580820326
809,10935943.674368812
810,11170730.927906886
811,10097669.777918633
812,11068291.954651278
813,11104838.614025405
814,11280605.120304497
815,10176315.004407201
816,11068586.580732204
817,11308048.680779934
818,11065308.070857564
819,10950314.448462406
820,11036513.249514902
821,11140441.84025019
822,11358966.322112694
823,11074059.158784993
824,11023085.680456202
825,11297366.770764211
826,11886502.684703518
827,10829627.371358102
828,11052232.688694213
829,11131689.414576743
830,11403041.239064444
831,11021709.87059139
832,11075369.143060602
833,11233999.168477325
834,10096146.83809228
835,10967159.685664725
836,11017580.866193226
837,11158363.667804608
838,10084777.656642811
839,10943180.3208537
840,11014757.761435498
841,11208652.855916034
842,10197586.671865651
843,10979070.4898757
844,10959902.097107295
845,11087115.3903862
846,10167885.772487244
847,11095086.05285601
848,11198862.329189777
849,11375206.41049301
850,10912295.541476402
851,10950095.090186955
852,11029948.094355268
853,11444302.883856677
854,11007964.350615568
855,11284455.893482415
856,11122888.120450296
857,11681673.467073174
858,11108990.414916236
859,11035673.252907364
860,11162545.354397014
861,12649201.102004584
862,11008091.490669996
863,10942597.218063142
864,11125344.53282608
865,11743778.793990066
866,10940965.428438347
867,10960457.444230512
868,11059452.738387993
869,10095834.382962404
870,11039901.774929171
871,10815507.61390375
872,11271199.89220744
873,10064048.472000994
874,11012869.28371045
875,10974422.909397934
876,11278672.402330816
877,10221099.574394826
878,10959106.307832371
879,11134028.236788282
880,11073413.888007632
881,9848305.97854921
882,11076568.370428132
883,11088747.197547141
884,11281478.360326555
885,10875900.403288485
886,11022025.497124719
887,11056195.365617227
888,11432031.376804883
889,10997368.863719376
890,10966538.666184923
891,11030053.044745425
892,11771408.293290947
893,11239718.449325904
894,11105688.867427263
895,11228864.062171351
896,11449230.424191643
897,11069330.78515624
898,11130144.37744976
899,10936176.978432758
900,11724859.331763117
901,11066438.994679498
902,11097489.647571243
903,11106451.606748398
904,10159506.019404719
905,10065694.383618768
906,10087074.659432407
907,10038641.11285072
908,9701977.517364258
909,11153593.128400752
910,10091457.187545741
911,11219843.379279997
912,10145117.843336333
913,10034203.907677714
914,11136077.625768557
915,10072778.884954859
916,9885734.074023606
917,10992023.211996377
918,10074951.852661824
919,11310940.47382728
920,10012143.23821234
921,11064120.504792748
922,11193397.516909914
923,10189226.054946344
924,11013214.943694271
925,10098567.56250306
926,11266919.345522527
927,12095727.604588382
928,10077933.072650677
929,11107152.037084699
930,10068462.542410333
931,11408770.329175567
932,10964893.513002498
933,10053015.739799675
934,11222623.376691174
935,9770928.169267418
936,11101277.931113608
937,11065933.692328498
938,10087016.607518867
939,10012611.931636749
940,10063500.462105572
941,11217701.917404374
942,11360915.969614731
943,9828478.045694534
944,11053939.19376366
945,10118452.437876008
946,11298315.156944312
947,10121709.852587018
948,10080428.831771793
949,11048164.501847114
950,10182244.16533252
951,10129353.10826247
952,11049908.963722903
953,10091157.783537915
954,11459361.563586429
955,10103506.340177465
956,10963614.31745356
957,11135958.24555724
958,10284727.023210783
959,11162505.177680373
960,10138065.112861205
961,11190053.542213984
962,12222529.428752419
963,10088676.72084395
964,11077331.081872152
965,10094372.782694438
966,12117029.320078567
967,11035206.729269056
968,10140506.852647003
969,11186164.469462257
970,9874323.556925321
971,11156327.004173605
972,11097298.28795869
973,10199018.250867456
974,10240234.72571812
975,10155641.900026197
976,11165161.462635212
977,11295944.735790614
978,9997686.854896734
979,10997148.125126952
980,10130596.136670683
981,11196946.135951279
982,9989411.081309238
983,10069784.30899522
984,11177964.439915117
985,10239630.640890045
986,11145041.576845752
987,11044677.174629668
988,10091548.818815863
989,11508031.118346255
990,10167951.283748558
991,11235763.872394942
992,11290592.205242425
993,10290937.047695622
994,11313656.937688304
995,10126980.944032943
996,11235181.699895043
997,11539096.409931302
998,10085169.332858736
999,11337245.558194133
1000,10194027.240671415
1001,10276680.841695944
1002,11088321.041013781
1003,10084292.003229342
1004,11194120.156281717
1005,9775582.772471946
1006,11256630.648200374
1007,11181049.183283672
1008,10092398.996320453
1009,10260037.491384443
1010,10076671.280443903
1011,11335967.540336592
1012,11138388.55310357
1013,9804866.262380322
1014,11289310.985967437
1015,10149938.717519453
1016,11266642.292471295
1017,10221936.590358445
1018,10087001.285352696
1019,11307125.363816934
1020,9971889.750600206
1021,11024811.512507569
1022,10717543.532400131
1023,10125817.36025096
1024,11745488.808551494
1025,10168366.450428242
1026,11360547.891665176
1027,11274627.580575876
1028,10357758.86010573
1029,11218491.362667907
1030,10246259.893360857
1031,11348691.140859477
1032,11901031.602764409
1033,10016499.82594983
1034,11155221.748613732
1035,10091062.903535813
1036,10195682.541043023
1037,11061058.098787636
1038,10257429.869425857
1039,11484911.652049584
1040,9757580.035854343
1041,11310477.767082287
1042,11318895.339484831
1043,10153107.233139198
1044,10230527.786112642
1045,11094345.993037924
1046,11195580.826259142
1047,11416223.528917195
1048,9588502.028664093
1049,11191649.062079372
1050,11197087.490510846
1051,11395914.147639224
1052,10134310.82191759
1053,10031947.559465973
1054,10133088.08020682
1055,10254544.00749809
1056,11123955.782966565
1057,11130506.23062082
1058,11199494.19711642
1059,11976874.171903351
1060,11120091.905315194
1061,11072989.89748658
1062,11250742.725008326
1063,11418419.404832032
1064,10109400.393437486
1065,10138123.958367374
1066,10143340.704905253
1067,10280014.874500582
1068,11013045.553956006
1069,11084619.078149814
1070,11293580.009405391
1071,10205684.433584236
1072,11040899.310653796
1073,11098573.382125175
1074,11344667.694014935
1075,10281890.628711386
1076,10129158.661690129
1077,10048979.620114699
1078,10174049.376507316
1079,9944088.985733468
1080,11180272.089135388
1081,11207158.756257888
1082,11411031.190625034
1083,10313329.996090433
1084,11192411.134446686
1085,11284159.052150438
1086,11544879.833162023
1087,10089246.842464004
1088,10221718.738393305
1089,10049376.211875908
1090,10252295.81723195
1091,11048426.595557064
1092,11230430.465756588
1093,11255971.752890326
1094,12445056.985494537
1095,11188920.283368928
1096,11093463.141729096
1097,11309816.822651286
1098,11735634.290391972
1099,10055079.536707183
1100,10117518.217985185
1101,10115836.788297273
1102,9787455.92388959
1103,11225018.132895468
1104,11079134.964628028
1105,11301643.757916221
1106,10135196.70352464
1107,11263082.057438562
1108,11135905.742600603
1109,11300834.450215328
1110,10259767.806165533
1111,9884279.720313787
1112,10170991.611609178
1113,10103976.211986598
1114,9951106.54567925
1115,11294557.757048449
1116,11151862.89890937
1117,11280394.247489173
1118,11118392.370387975
1119,11239276.000280503
1120,11251599.327591747
1121,11484464.832361547
1122,9966356.655271087
1123,10173917.677500281
1124,10115901.857011698
1125,10279957.926924843
1126,11200133.497661874
1127,11188622.635077419
1128,11190895.81870989
1129,11605679.346940827
1130,11153625.190005273
1131,11141830.37695816
1132,11246378.858784901
1133,11746588.9639868
1134,9991686.8150035
1135,10201834.150794024
1136,10175988.906423813
1137,9811288.092484724
1138,11113274.169503346
1139,11237905.662369518
1140,11341164.024213549
1141,10160334.456652459
1142,11107671.814880751
1143,11240859.185036218
1144,11437731.322037807
1145,10235374.408748517
1146,10067673.05221088
1147,10143103.294613503
1148,10071182.5403575
1149,10025224.80373119
1150,11147823.41051154
1151,11296897.498012492
1152,11401079.260331085
1153,11052793.714553177
1154,11158240.927941222
1155,11169750.737220958
1156,11530463.188376827
1157,11007763.184794646
1158,10991497.518074771
1159,11275398.513919536
1160,12191283.94757032
1161,11092446.657311752
1162,11184695.979093282
1163,11249096.61406715
1164,11665482.714329563
1165,11102194.943634178
1166,11241694.88870898
1167,11384906.34238368
1168,10240230.332951972
1169,11072111.670823285
1170,11126014.887088053
1171,11333427.844283082
1172,10211157.498590702
1173,11138386.561996697
1174,11195642.522994224
1175,11416451.09205957
1176,10268750.64851133
1177,11287926.056453736
1178,11058419.13923372
1179,11400542.189284358
1180,9913003.378666326
1181,10987651.236314747
1182,11179769.405965788
1183,11409350.137525098
1184,11215352.722894028
1185,11239583.566991275
1186,11250389.133521287
1187,11439248.122101415
1188,11286183.877786776
1189,11193398.381510366
1190,11227556.407847226
1191,11921907.873214565
1192,11117785.603000855
1193,11146756.59505666
1194,11282195.283971844
1195,11730060.79803141
1196,11278590.44510819
1197,11129511.236808525
1198,11177630.171848908
1199,11853404.959586985
1200,11181145.540114969
1201,11302211.811179342
1202,11255173.846154386
1203,10196827.677127592
1204,11030695.832648003
1205,11182333.325125705
1206,11303430.106332723
1207,10231092.954122057
1208,11275365.012894351
1209,11253647.203501346
1210,11364668.447309127
1211,10237286.103743557
1212,11429630.876073746
1213,11075818.901588278
1214,11483965.876445273
1215,9950377.393294917
1216,11174877.887675596
1217,11269681.71392723
1218,11351240.343428865
1219,11092362.9425564
1220,11248207.507251037
1221,11217573.70922852
1222,10278137.058092687
1223,10919870.205091005
1224,11139180.034124687
1225,11360248.308207776
1226,12118477.38985511
1227,11046871.507956253
1228,11146508.454669558
1229,11291506.928526247
1230,11341996.13406918
1231,11170774.818215722
1232,11195886.262805976
1233,11397929.172185175
1234,10189243.506599598
1235,11076013.26040419
1236,11234557.689227702
1237,11359078.730143221
1238,10204874.337141477
1239,11055085.192722315
1240,11214717.298220852
1241,11285804.371427026
1242,10228045.161312435
1243,9829204.442427162
1244,10079177.110264484
1245,10178037.425555665
1246,9834469.561589375
1247,10737535.309173038
1248,11234141.720292306
1249,11513775.371555272
1250,11181778.233128205
1251,11085387.947218684
1252,11236684.61554841
1253,11702688.755174084
1254,11273707.887730934
1255,11202479.16936535
1256,11247878.95546337
1257,11887862.343151586
1258,11241791.95291982
1259,11227036.502308305
1260,11314226.983608795
1261,11618913.648997268
1262,11182620.827199021
1263,11058647.698589658
1264,11197787.667570362
1265,12058422.472739028
1266,10212508.242092855
1267,10036056.354224637
1268,10158018.567880869
1269,9827607.394189356
1270,11257980.75301548
1271,11403373.43515099
1272,11491651.811197052
1273,10224709.455006883
1274,11252182.50253429
1275,11243075.050326148
1276,11598328.690093895
1277,10238417.547047589
1278,10972358.506119749
1279,11231414.83027198
1280,11596337.301188324
1281,10460845.0435598
1282,11100970.240271423
1283,11257387.286263453
1284,11215599.370543549
1285,11051523.779938607
1286,11097500.425123516
1287,11175748.363900745
1288,11416237.320788616
1289,10041205.969726793
1290,10112296.950252127
1291,10087930.613612393
1292,10236005.428123174
1293,11117483.540860953
1294,11181715.187339434
1295,11371627.645411663
1296,11644053.749545619
1297,11160226.914469613
1298,10185920.372671649
1299,11328930.87516841
1300,10175328.077730168
1301,11130985.937580863
1302,11187879.306331538
1303,10151549.074441245
1304,10266165.588506881
1305,11209649.073627362
1306,11282536.354280652
1307,11368349.73828834
1308,9944563.043652454
1309,11235359.034812165
1310,11104585.651251586
1311,11339898.799866851
1312,9826909.283051064
1313,10080831.13898303
1314,11249017.98122855
1315,11209709.512793873
1316,11085469.328019252
1317,11202541.632892085
1318,10151015.567548322
1319,11412210.105715225
1320,11040978.924955998
1321,11235280.642811622
1322,11221903.505505707
1323,10285019.694404768
1324,11010048.67074379
1325,11227783.370505922
1326,11249785.175979545
1327,11461427.592795908
1328,10167917.215933997
1329,11186930.664194196
1330,11404132.498597626
1331,11834586.550048994
1332,11096500.38236626
1333,11186159.60513869
1334,11270433.99041586
1335,10219367.638081614
1336,11053465.475596534
1337,11298455.087259391
1338,10221875.004810687
1339,10345350.693178652
1340,11125051.715850208
1341,11196869.11146212
1342,11502737.524676332
1343,9928513.487400657
1344,11123008.194327576
1345,11240537.862169137
1346,11695931.090815054
1347,10305214.476707336
1348,10135441.977723693
1349,11177720.81030525
1350,11361567.53713878
1351,10906145.117261725
1352,11155780.924366942
1353,10155805.255124154
1354,11779763.25312443
1355,11169529.495896088
1356,11141607.012381488
1357,11298975.932492092
1358,12509419.49688973
1359,11076886.813459134
