Time,Displacement,Force
"2.5400","0.2698","0.1448"
"2.5600","0.2704","0.1455"
"2.5800","0.2710","0.1462"
"2.6000","0.2715","0.1471"
"2.6200","0.2721","0.1480"
"2.6400","0.2726","0.1487"
"2.6600","0.2731","0.1492"
"2.6800","0.2735","0.1495"
"2.7000","0.2739","0.1497"
"2.7200","0.2743","0.1501"
"2.7400","0.2746","0.1508"
"2.7600","0.2750","0.1513"
"2.7800","0.2754","0.1520"
"2.8000","0.2758","0.1526"
"2.8200","0.2762","0.1531"
"2.8400","0.2765","0.1538"
"2.8600","0.2769","0.1546"
"2.8800","0.2773","0.1555"
"2.9000","0.2777","0.1565"
"2.9200","0.2781","0.1575"
"2.9400","0.2786","0.1585"
"2.9600","0.2789","0.1593"
"2.9800","0.2793","0.1599"
"3.0000","0.2797","0.1606"
"3.0200","0.2800","0.1612"
"3.0400","0.2804","0.1617"
"3.0600","0.2807","0.1624"
"3.0800","0.2810","0.1631"
"3.1000","0.2814","0.1638"
"3.1200","0.2817","0.1647"
"3.1400","0.2820","0.1654"
"3.1600","0.2824","0.1662"
"3.1800","0.2827","0.1668"
"3.2000","0.2830","0.1673"
"3.2200","0.2833","0.1678"
"3.2400","0.2836","0.1681"
"3.2600","0.2838","0.1686"
"3.2800","0.2841","0.1690"
"3.3000","0.2844","0.1697"
"3.3200","0.2846","0.1704"
"3.3400","0.2849","0.1711"
"3.3600","0.2852","0.1720"
"3.3800","0.2855","0.1729"
"3.4000","0.2859","0.1738"
"3.4200","0.2862","0.1746"
"3.4400","0.2865","0.1755"
"3.4600","0.2868","0.1764"
"3.4800","0.2871","0.1773"
"3.5000","0.2874","0.1782"
"3.5200","0.2878","0.1792"
"3.5400","0.2881","0.1801"
"3.5600","0.2884","0.1809"
"3.5800","0.2887","0.1817"
"3.6000","0.2890","0.1824"
"3.6200","0.2893","0.1829"
"3.6400","0.2895","0.1834"
"3.6600","0.2898","0.1839"
"3.6800","0.2900","0.1844"
"3.7000","0.2903","0.1849"
"3.7200","0.2905","0.1855"
"3.7400","0.2907","0.1861"
"3.7600","0.2910","0.1868"
"3.7800","0.2913","0.1877"
"3.8000","0.2915","0.1885"
"3.8200","0.2918","0.1894"
"3.8400","0.2921","0.1903"
"3.8600","0.2924","0.1912"
"3.8800","0.2927","0.1921"
"3.9000","0.2929","0.1929"
"3.9200","0.2932","0.1937"
"3.9400","0.2935","0.1945"
"3.9600","0.2937","0.1952"
"3.9800","0.2940","0.1962"
"4.0000","0.2943","0.1974"
"4.0200","0.2947","0.1986"
"4.0400","0.2950","0.2000"
"4.0600","0.2954","0.2014"
"4.0800","0.2957","0.2027"
"4.1000","0.2960","0.2038"
"4.1200","0.2963","0.2049"
"4.1400","0.2967","0.2059"
"4.1600","0.2970","0.2068"
"4.1800","0.2973","0.2078"
"4.2000","0.2976","0.2089"
"4.2200","0.2979","0.2098"
"4.2400","0.2982","0.2107"
"4.2600","0.2985","0.2115"
"4.2800","0.2987","0.2124"
"4.3000","0.2990","0.2130"
"4.3200","0.2993","0.2137"
"4.3400","0.2995","0.2144"
"4.3600","0.2997","0.2150"
"4.3800","0.3000","0.2156"
"4.4000","0.3002","0.2162"
"4.4200","0.3004","0.2170"
"4.4400","0.3007","0.2178"
"4.4600","0.3009","0.2187"
"4.4800","0.3012","0.2198"
"4.5000","0.3015","0.2210"
"4.5200","0.3018","0.2219"
"4.5400","0.3020","0.2231"
"4.5600","0.3023","0.2243"
"4.5800","0.3026","0.2255"
"4.6000","0.3029","0.2266"
"4.6200","0.3032","0.2276"
"4.6400","0.3035","0.2285"
"4.6600","0.3037","0.2293"
"4.6800","0.3040","0.2302"
"4.7000","0.3043","0.2313"
"4.7200","0.3045","0.2325"
"4.7400","0.3048","0.2337"
"4.7600","0.3051","0.2349"
"4.7800","0.3054","0.2362"
"4.8000","0.3057","0.2374"
"4.8200","0.3060","0.2385"
"4.8400","0.3063","0.2397"
"4.8600","0.3066","0.2408"
"4.8800","0.3069","0.2419"
"4.9000","0.3072","0.2431"
"4.9200","0.3075","0.2443"
"4.9400","0.3078","0.2455"
"4.9600","0.3081","0.2467"
"4.9800","0.3084","0.2479"
"5.0000","0.3086","0.2489"
"5.0200","0.3089","0.2500"
"5.0400","0.3092","0.2510"
"5.0600","0.3095","0.2519"
"5.0800","0.3097","0.2528"
"5.1000","0.3100","0.2536"
"5.1200","0.3102","0.2544"
"5.1400","0.3104","0.2552"
"5.1600","0.3107","0.2561"
"5.1800","0.3109","0.2570"
"5.2000","0.3112","0.2581"
"5.2200","0.3114","0.2591"
"5.2400","0.3117","0.2602"
"5.2600","0.3119","0.2613"
"5.2800","0.3122","0.2626"
"5.3000","0.3125","0.2638"
"5.3200","0.3127","0.2650"
"5.3400","0.3130","0.2660"
"5.3600","0.3132","0.2669"
"5.3800","0.3135","0.2677"
"5.4000","0.3137","0.2685"
"5.4200","0.3139","0.2694"
"5.4400","0.3142","0.2702"
"5.4600","0.3144","0.2713"
"5.4800","0.3146","0.2726"
"5.5000","0.3149","0.2738"
"5.5200","0.3152","0.2750"
"5.5400","0.3154","0.2763"
"5.5600","0.3157","0.2774"
"5.5800","0.3159","0.2785"
"5.6000","0.3162","0.2795"
"5.6200","0.3164","0.2806"
"5.6400","0.3167","0.2818"
"5.6600","0.3169","0.2829"
"5.6800","0.3172","0.2841"
"5.7000","0.3174","0.2853"
"5.7200","0.3177","0.2864"
"5.7400","0.3179","0.2875"
"5.7600","0.3181","0.2886"
"5.7800","0.3184","0.2897"
"5.8000","0.3186","0.2906"
"5.8200","0.3188","0.2914"
"5.8400","0.3190","0.2922"
"5.8600","0.3192","0.2929"
"5.8800","0.3194","0.2935"
"5.9000","0.3196","0.2942"
"5.9200","0.3198","0.2947"
"5.9400","0.3200","0.2953"
"5.9600","0.3202","0.2960"
"5.9800","0.3203","0.2966"
"6.0000","0.3205","0.2974"
"6.0200","0.3207","0.2982"
"6.0400","0.3209","0.2991"
"6.0600","0.3211","0.3001"
"6.0800","0.3213","0.3012"
"6.1000","0.3215","0.3022"
"6.1200","0.3217","0.3033"
"6.1400","0.3219","0.3046"
"6.1600","0.3222","0.3057"
"6.1800","0.3224","0.3069"
"6.2000","0.3226","0.3081"
"6.2200","0.3228","0.3091"
"6.2400","0.3230","0.3101"
"6.2600","0.3232","0.3109"
"6.2800","0.3234","0.3119"
"6.3000","0.3236","0.3127"
"6.3200","0.3238","0.3135"
"6.3400","0.3240","0.3144"
"6.3600","0.3242","0.3154"
"6.3800","0.3244","0.3166"
"6.4000","0.3246","0.3177"
"6.4200","0.3248","0.3191"
"6.4400","0.3250","0.3205"
"6.4600","0.3253","0.3218"
"6.4800","0.3255","0.3231"
"6.5000","0.3257","0.3244"
"6.5200","0.3259","0.3256"
"6.5400","0.3262","0.3268"
"6.5600","0.3264","0.3278"
"6.5800","0.3266","0.3288"
"6.6000","0.3268","0.3298"
"6.6200","0.3270","0.3308"
"6.6400","0.3272","0.3317"
"6.6600","0.3274","0.3326"
"6.6800","0.3276","0.3337"
"6.7000","0.3277","0.3346"
"6.7200","0.3279","0.3353"
"6.7400","0.3281","0.3361"
"6.7600","0.3283","0.3368"
"6.7800","0.3285","0.3377"
"6.8000","0.3286","0.3384"
"6.8200","0.3288","0.3392"
"6.8400","0.3289","0.3399"
"6.8600","0.3291","0.3405"
"6.8800","0.3293","0.3411"
"6.9000","0.3294","0.3417"
"6.9200","0.3296","0.3423"
"6.9400","0.3297","0.3430"
"6.9600","0.3298","0.3437"
"6.9800","0.3300","0.3443"
"7.0000","0.3301","0.3450"
"7.0200","0.3303","0.3458"
"7.0400","0.3304","0.3466"
"7.0600","0.3306","0.3474"
"7.0800","0.3308","0.3483"
"7.1000","0.3309","0.3494"
"7.1200","0.3311","0.3504"
"7.1400","0.3313","0.3514"
"7.1600","0.3314","0.3525"
"7.1800","0.3316","0.3536"
"7.2000","0.3318","0.3547"
"7.2200","0.3320","0.3559"
"7.2400","0.3322","0.3572"
"7.2600","0.3324","0.3584"
"7.2800","0.3326","0.3596"
"7.3000","0.3327","0.3608"
"7.3200","0.3329","0.3620"
"7.3400","0.3331","0.3631"
"7.3600","0.3333","0.3641"
"7.3800","0.3335","0.3651"
"7.4000","0.3336","0.3662"
"7.4200","0.3338","0.3673"
"7.4400","0.3340","0.3684"
"7.4600","0.3342","0.3695"
"7.4800","0.3344","0.3709"
"7.5000","0.3346","0.3724"
"7.5200","0.3348","0.3736"
"7.5400","0.3350","0.3751"
"7.5600","0.3352","0.3765"
"7.5800","0.3354","0.3778"
"7.6000","0.3356","0.3790"
"7.6200","0.3358","0.3801"
"7.6400","0.3360","0.3810"
"7.6600","0.3361","0.3820"
"7.6800","0.3363","0.3831"
"7.7000","0.3365","0.3840"
"7.7200","0.3367","0.3849"
"7.7400","0.3368","0.3859"
"7.7600","0.3370","0.3868"
"7.7800","0.3372","0.3876"
"7.8000","0.3373","0.3886"
"7.8200","0.3375","0.3895"
"7.8400","0.3376","0.3904"
"7.8600","0.3378","0.3913"
"7.8800","0.3380","0.3922"
"7.9000","0.3381","0.3931"
"7.9200","0.3383","0.3939"
"7.9400","0.3384","0.3948"
"7.9600","0.3386","0.3956"
"7.9800","0.3387","0.3967"
"8.0000","0.3389","0.3976"
"8.0200","0.3390","0.3985"
"8.0400","0.3392","0.3992"
"8.0600","0.3393","0.4001"
"8.0800","0.3395","0.4009"
"8.1000","0.3396","0.4018"
"8.1200","0.3397","0.4026"
"8.1400","0.3399","0.4035"
"8.1600","0.3400","0.4043"
"8.1800","0.3402","0.4051"
"8.2000","0.3403","0.4060"
"8.2200","0.3405","0.4071"
"8.2400","0.3406","0.4081"
"8.2600","0.3408","0.4092"
"8.2800","0.3410","0.4105"
"8.3000","0.3411","0.4118"
"8.3200","0.3413","0.4130"
"8.3400","0.3415","0.4143"
"8.3600","0.3417","0.4158"
"8.3800","0.3419","0.4173"
"8.4000","0.3420","0.4189"
"8.4200","0.3422","0.4203"
"8.4400","0.3424","0.4218"
"8.4600","0.3426","0.4231"
"8.4800","0.3428","0.4244"
"8.5000","0.3430","0.4256"
"8.5200","0.3431","0.4267"
"8.5400","0.3433","0.4275"
"8.5600","0.3435","0.4284"
"8.5800","0.3436","0.4294"
"8.6000","0.3438","0.4303"
"8.6200","0.3439","0.4311"
"8.6400","0.3441","0.4319"
"8.6600","0.3442","0.4328"
"8.6800","0.3444","0.4338"
"8.7000","0.3445","0.4347"
"8.7200","0.3446","0.4356"
"8.7400","0.3448","0.4367"
"8.7600","0.3450","0.4377"
"8.7800","0.3451","0.4387"
"8.8000","0.3453","0.4397"
"8.8200","0.3454","0.4407"
"8.8400","0.3455","0.4417"
"8.8600","0.3457","0.4425"
"8.8800","0.3458","0.4434"
"8.9000","0.3460","0.4442"
"8.9200","0.3461","0.4450"
"8.9400","0.3462","0.4458"
"8.9600","0.3464","0.4465"
"8.9800","0.3465","0.4474"
"9.0000","0.3466","0.4482"
"9.0200","0.3468","0.4489"
"9.0400","0.3469","0.4498"
"9.0600","0.3470","0.4506"
"9.0800","0.3471","0.4514"
"9.1000","0.3473","0.4523"
"9.1200","0.3474","0.4532"
"9.1400","0.3475","0.4542"
"9.1600","0.3477","0.4551"
"9.1800","0.3478","0.4561"
"9.2000","0.3479","0.4571"
"9.2200","0.3481","0.4580"
"9.2400","0.3482","0.4590"
"9.2600","0.3484","0.4601"
"9.2800","0.3485","0.4612"
"9.3000","0.3486","0.4621"
"9.3200","0.3488","0.4632"
"9.3400","0.3489","0.4642"
"9.3600","0.3491","0.4652"
"9.3800","0.3492","0.4662"
"9.4000","0.3493","0.4671"
"9.4200","0.3495","0.4680"
"9.4400","0.3496","0.4690"
"9.4600","0.3497","0.4699"
"9.4800","0.3499","0.4708"
"9.5000","0.3500","0.4717"
"9.5200","0.3501","0.4727"
"9.5400","0.3503","0.4736"
"9.5600","0.3504","0.4746"
"9.5800","0.3505","0.4757"
"9.6000","0.3507","0.4768"
"9.6200","0.3508","0.4779"
"9.6400","0.3510","0.4789"
"9.6600","0.3511","0.4802"
"9.6800","0.3513","0.4814"
"9.7000","0.3514","0.4825"
"9.7200","0.3516","0.4838"
"9.7400","0.3517","0.4849"
"9.7600","0.3519","0.4861"
"9.7800","0.3520","0.4873"
"9.8000","0.3521","0.4884"
"9.8200","0.3523","0.4895"
"9.8400","0.3524","0.4907"
"9.8600","0.3526","0.4918"
"9.8800","0.3527","0.4928"
"9.9000","0.3529","0.4937"
"9.9200","0.3530","0.4946"
"9.9400","0.3531","0.4955"
"9.9600","0.3533","0.4964"
"9.9800","0.3534","0.4973"
"10.0000","0.3535","0.4981"
"10.0200","0.3536","0.4989"
"10.0400","0.3537","0.4997"
"10.0600","0.3539","0.5005"
"10.0800","0.3540","0.5014"
"10.1000","0.3541","0.5023"
"10.1200","0.3542","0.5032"
"10.1400","0.3544","0.5042"
"10.1600","0.3545","0.5052"
"10.1800","0.3546","0.5063"
"10.2000","0.3548","0.5074"
"10.2200","0.3549","0.5085"
"10.2400","0.3550","0.5095"
"10.2600","0.3552","0.5105"
"10.2800","0.3553","0.5115"
"10.3000","0.3554","0.5127"
"10.3200","0.3556","0.5137"
"10.3400","0.3557","0.5146"
"10.3600","0.3558","0.5155"
"10.3800","0.3560","0.5166"
"10.4000","0.3561","0.5175"
"10.4200","0.3562","0.5184"
"10.4400","0.3563","0.5193"
"10.4600","0.3565","0.5202"
"10.4800","0.3566","0.5213"
"10.5000","0.3567","0.5222"
"10.5200","0.3568","0.5232"
"10.5400","0.3570","0.5242"
"10.5600","0.3571","0.5254"
"10.5800","0.3572","0.5265"
"10.6000","0.3574","0.5276"
"10.6200","0.3575","0.5286"
"10.6400","0.3576","0.5297"
"10.6600","0.3578","0.5310"
"10.6800","0.3579","0.5321"
"10.7000","0.3581","0.5331"
"10.7200","0.3582","0.5342"
"10.7400","0.3583","0.5353"
"10.7600","0.3584","0.5364"
"10.7800","0.3586","0.5374"
"10.8000","0.3587","0.5385"
"10.8200","0.3588","0.5395"
"10.8400","0.3590","0.5405"
"10.8600","0.3591","0.5415"
"10.8800","0.3592","0.5425"
"10.9000","0.3594","0.5433"
"10.9200","0.3595","0.5442"
"10.9400","0.3596","0.5452"
"10.9600","0.3597","0.5461"
"10.9800","0.3598","0.5469"
"11.0000","0.3600","0.5477"
"11.0200","0.3601","0.5485"
"11.0400","0.3602","0.5493"
"11.0600","0.3603","0.5502"
"11.0800","0.3604","0.5510"
"11.1000","0.3605","0.5519"
"11.1200","0.3607","0.5528"
"11.1400","0.3608","0.5538"
"11.1600","0.3609","0.5547"
"11.1800","0.3610","0.5558"
"11.2000","0.3611","0.5569"
"11.2200","0.3613","0.5579"
"11.2400","0.3614","0.5588"
"11.2600","0.3615","0.5600"
"11.2800","0.3617","0.5611"
"11.3000","0.3618","0.5622"
"11.3200","0.3619","0.5633"
"11.3400","0.3620","0.5643"
"11.3600","0.3622","0.5654"
"11.3800","0.3623","0.5665"
"11.4000","0.3624","0.5676"
"11.4200","0.3625","0.5686"
"11.4400","0.3627","0.5696"
"11.4600","0.3628","0.5706"
"11.4800","0.3629","0.5716"
"11.5000","0.3630","0.5725"
"11.5200","0.3632","0.5732"
"11.5400","0.3633","0.5741"
"11.5600","0.3634","0.5750"
"11.5800","0.3635","0.5758"
"11.6000","0.3636","0.5766"
"11.6200","0.3637","0.5775"
"11.6400","0.3638","0.5783"
"11.6600","0.3640","0.5792"
"11.6800","0.3641","0.5800"
"11.7000","0.3642","0.5809"
"11.7200","0.3643","0.5819"
"11.7400","0.3644","0.5829"
"11.7600","0.3645","0.5840"
"11.7800","0.3647","0.5851"
"11.8000","0.3648","0.5862"
"11.8200","0.3649","0.5874"
"11.8400","0.3651","0.5886"
"11.8600","0.3652","0.5898"
"11.8800","0.3653","0.5910"
"11.9000","0.3655","0.5923"
"11.9200","0.3656","0.5936"
"11.9400","0.3657","0.5947"
"11.9600","0.3659","0.5959"
"11.9800","0.3660","0.5972"
"12.0000","0.3662","0.5984"
"12.0200","0.3663","0.5995"
"12.0400","0.3664","0.6006"
"12.0600","0.3665","0.6018"
"12.0800","0.3667","0.6029"
"12.1000","0.3668","0.6040"
"12.1200","0.3669","0.6050"
"12.1400","0.3671","0.6062"
"12.1600","0.3672","0.6073"
"12.1800","0.3674","0.6085"
"12.2000","0.3675","0.6097"
"12.2200","0.3676","0.6109"
"12.2400","0.3678","0.6121"
"12.2600","0.3679","0.6132"
"12.2800","0.3680","0.6143"
"12.3000","0.3682","0.6153"
"12.3200","0.3683","0.6164"
"12.3400","0.3684","0.6175"
"12.3600","0.3686","0.6186"
"12.3800","0.3687","0.6196"
"12.4000","0.3688","0.6207"
"12.4200","0.3689","0.6217"
"12.4400","0.3691","0.6226"
"12.4600","0.3692","0.6236"
"12.4800","0.3693","0.6245"
"12.5000","0.3694","0.6253"
"12.5200","0.3696","0.6262"
"12.5400","0.3697","0.6271"
"12.5600","0.3698","0.6278"
"12.5800","0.3699","0.6286"
"12.6000","0.3700","0.6295"
"12.6200","0.3701","0.6303"
"12.6400","0.3702","0.6310"
"12.6600","0.3703","0.6318"
"12.6800","0.3705","0.6327"
"12.7000","0.3706","0.6336"
"12.7200","0.3707","0.6345"
"12.7400","0.3708","0.6354"
"12.7600","0.3709","0.6363"
"12.7800","0.3710","0.6372"
"12.8000","0.3712","0.6383"
"12.8200","0.3713","0.6393"
"12.8400","0.3714","0.6403"
"12.8600","0.3715","0.6414"
"12.8800","0.3717","0.6425"
"12.9000","0.3718","0.6436"
"12.9200","0.3719","0.6447"
"12.9400","0.3720","0.6457"
"12.9600","0.3722","0.6469"
"12.9800","0.3723","0.6480"
"13.0000","0.3724","0.6491"
"13.0200","0.3726","0.6501"
"13.0400","0.3727","0.6512"
"13.0600","0.3728","0.6522"
"13.0800","0.3729","0.6533"
"13.1000","0.3731","0.6543"
"13.1200","0.3732","0.6552"
"13.1400","0.3733","0.6560"
"13.1600","0.3734","0.6568"
"13.1800","0.3735","0.6577"
"13.2000","0.3737","0.6587"
"13.2200","0.3738","0.6595"
"13.2400","0.3739","0.6604"
"13.2600","0.3740","0.6614"
"13.2800","0.3741","0.6623"
"13.3000","0.3742","0.6632"
"13.3200","0.3744","0.6643"
"13.3400","0.3745","0.6653"
"13.3600","0.3746","0.6665"
"13.3800","0.3748","0.6678"
"13.4000","0.3749","0.6690"
"13.4200","0.3750","0.6702"
"13.4400","0.3752","0.6715"
"13.4600","0.3753","0.6727"
"13.4800","0.3754","0.6738"
"13.5000","0.3756","0.6750"
"13.5200","0.3757","0.6761"
"13.5400","0.3758","0.6771"
"13.5600","0.3760","0.6781"
"13.5800","0.3761","0.6791"
"13.6000","0.3762","0.6801"
"13.6200","0.3763","0.6811"
"13.6400","0.3765","0.6820"
"13.6600","0.3766","0.6830"
"13.6800","0.3767","0.6840"
"13.7000","0.3768","0.6850"
"13.7200","0.3770","0.6859"
"13.7400","0.3771","0.6869"
"13.7600","0.3772","0.6879"
"13.7800","0.3773","0.6889"
"13.8000","0.3775","0.6898"
"13.8200","0.3776","0.6908"
"13.8400","0.3777","0.6917"
"13.8600","0.3778","0.6927"
"13.8800","0.3780","0.6937"
"13.9000","0.3781","0.6947"
"13.9200","0.3782","0.6956"
"13.9400","0.3783","0.6965"
"13.9600","0.3785","0.6975"
"13.9800","0.3786","0.6984"
"14.0000","0.3787","0.6993"
"14.0200","0.3788","0.7002"
"14.0400","0.3790","0.7011"
"14.0600","0.3791","0.7020"
"14.0800","0.3792","0.7029"
"14.1000","0.3793","0.7038"
"14.1200","0.3794","0.7046"
"14.1400","0.3796","0.7054"
"14.1600","0.3797","0.7062"
"14.1800","0.3798","0.7069"
"14.2000","0.3799","0.7077"
"14.2200","0.3800","0.7085"
"14.2400","0.3801","0.7093"
"14.2600","0.3802","0.7101"
"14.2800","0.3804","0.7109"
"14.3000","0.3805","0.7118"
"14.3200","0.3806","0.7127"
"14.3400","0.3807","0.7136"
"14.3600","0.3808","0.7147"
"14.3800","0.3810","0.7156"
"14.4000","0.3811","0.7166"
"14.4200","0.3812","0.7178"
"14.4400","0.3813","0.7189"
"14.4600","0.3815","0.7200"
"14.4800","0.3816","0.7213"
"14.5000","0.3817","0.7224"
"14.5200","0.3819","0.7236"
"14.5400","0.3820","0.7247"
"14.5600","0.3821","0.7260"
"14.5800","0.3823","0.7272"
"14.6000","0.3824","0.7282"
"14.6200","0.3826","0.7294"
"14.6400","0.3827","0.7305"
"14.6600","0.3828","0.7315"
"14.6800","0.3830","0.7326"
"14.7000","0.3831","0.7335"
"14.7200","0.3832","0.7344"
"14.7400","0.3834","0.7354"
"14.7600","0.3835","0.7362"
"14.7800","0.3836","0.7371"
"14.8000","0.3837","0.7380"
"14.8200","0.3839","0.7389"
"14.8400","0.3840","0.7398"
"14.8600","0.3841","0.7406"
"14.8800","0.3842","0.7416"
"14.9000","0.3844","0.7426"
"14.9200","0.3845","0.7437"
"14.9400","0.3846","0.7448"
"14.9600","0.3848","0.7458"
"14.9800","0.3849","0.7470"
"15.0000","0.3851","0.7481"
"15.0200","0.3852","0.7493"
"15.0400","0.3853","0.7505"
"15.0600","0.3855","0.7516"
"15.0800","0.3856","0.7527"
"15.1000","0.3857","0.7538"
"15.1200","0.3859","0.7548"
"15.1400","0.3860","0.7558"
"15.1600","0.3862","0.7568"
"15.1800","0.3863","0.7577"
"15.2000","0.3864","0.7586"
"15.2200","0.3866","0.7596"
"15.2400","0.3867","0.7606"
"15.2600","0.3868","0.7615"
"15.2800","0.3870","0.7623"
"15.3000","0.3871","0.7633"
"15.3200","0.3872","0.7643"
"15.3400","0.3874","0.7654"
"15.3600","0.3875","0.7664"
"15.3800","0.3876","0.7673"
"15.4000","0.3878","0.7682"
"15.4200","0.3879","0.7693"
"15.4400","0.3880","0.7703"
"15.4600","0.3882","0.7712"
"15.4800","0.3883","0.7722"
"15.5000","0.3884","0.7732"
"15.5200","0.3886","0.7740"
"15.5400","0.3887","0.7749"
"15.5600","0.3888","0.7759"
"15.5800","0.3890","0.7769"
"15.6000","0.3891","0.7779"
"15.6200","0.3892","0.7788"
"15.6400","0.3894","0.7795"
"15.6600","0.3895","0.7804"
"15.6800","0.3896","0.7813"
"15.7000","0.3897","0.7821"
"15.7200","0.3899","0.7829"
"15.7400","0.3900","0.7837"
"15.7600","0.3901","0.7845"
"15.7800","0.3902","0.7854"
"15.8000","0.3904","0.7861"
"15.8200","0.3905","0.7870"
"15.8400","0.3906","0.7878"
"15.8600","0.3908","0.7887"
"15.8800","0.3909","0.7897"
"15.9000","0.3910","0.7906"
"15.9200","0.3912","0.7916"
"15.9400","0.3913","0.7927"
"15.9600","0.3914","0.7937"
"15.9800","0.3916","0.7947"
"16.0000","0.3917","0.7957"
"16.0200","0.3918","0.7967"
"16.0400","0.3920","0.7978"
"16.0600","0.3921","0.7990"
"16.0790","0.3923","0.8000"
"16.0800","0.3923","0.8001"
"16.0810","0.3923","0.8001"
"16.1010","0.3924","0.8011"
"16.1210","0.3925","0.8017"
"16.1410","0.3926","0.8016"
"16.1610","0.3927","0.8010"
"16.1810","0.3927","0.8002"
"16.2010","0.3928","0.7995"
"16.2210","0.3928","0.7987"
"16.2410","0.3929","0.7978"
"16.2610","0.3929","0.7970"
"16.2810","0.3930","0.7962"
"16.3010","0.3930","0.7952"
"16.3210","0.3930","0.7943"
