Time,Displacement,Force
"2.5800","0.1043","0.1262"
"2.6000","0.1046","0.1268"
"2.6200","0.1049","0.1275"
"2.6400","0.1053","0.1283"
"2.6600","0.1056","0.1292"
"2.6800","0.1060","0.1302"
"2.7000","0.1064","0.1315"
"2.7200","0.1068","0.1328"
"2.7400","0.1073","0.1340"
"2.7600","0.1077","0.1351"
"2.7800","0.1081","0.1362"
"2.8000","0.1085","0.1372"
"2.8200","0.1089","0.1385"
"2.8400","0.1093","0.1400"
"2.8600","0.1097","0.1413"
"2.8800","0.1101","0.1425"
"2.9000","0.1105","0.1434"
"2.9200","0.1109","0.1444"
"2.9400","0.1113","0.1452"
"2.9600","0.1116","0.1460"
"2.9800","0.1120","0.1469"
"3.0000","0.1123","0.1476"
"3.0200","0.1126","0.1484"
"3.0400","0.1129","0.1491"
"3.0600","0.1132","0.1498"
"3.0800","0.1135","0.1505"
"3.1000","0.1137","0.1511"
"3.1200","0.1140","0.1518"
"3.1400","0.1143","0.1524"
"3.1600","0.1146","0.1531"
"3.1800","0.1148","0.1540"
"3.2000","0.1151","0.1549"
"3.2200","0.1154","0.1560"
"3.2400","0.1158","0.1572"
"3.2600","0.1161","0.1588"
"3.2800","0.1165","0.1603"
"3.3000","0.1169","0.1618"
"3.3200","0.1172","0.1632"
"3.3400","0.1176","0.1643"
"3.3600","0.1179","0.1652"
"3.3800","0.1182","0.1661"
"3.4000","0.1185","0.1669"
"3.4200","0.1189","0.1679"
"3.4400","0.1192","0.1690"
"3.4600","0.1195","0.1700"
"3.4800","0.1198","0.1708"
"3.5000","0.1201","0.1718"
"3.5200","0.1204","0.1726"
"3.5400","0.1206","0.1734"
"3.5600","0.1209","0.1742"
"3.5800","0.1211","0.1749"
"3.6000","0.1214","0.1756"
"3.6200","0.1216","0.1763"
"3.6400","0.1219","0.1772"
"3.6600","0.1221","0.1781"
"3.6800","0.1224","0.1789"
"3.7000","0.1227","0.1798"
"3.7200","0.1229","0.1807"
"3.7400","0.1232","0.1817"
"3.7600","0.1235","0.1827"
"3.7800","0.1237","0.1835"
"3.8000","0.1240","0.1844"
"3.8200","0.1242","0.1853"
"3.8400","0.1245","0.1862"
"3.8600","0.1247","0.1871"
"3.8800","0.1250","0.1880"
"3.9000","0.1252","0.1890"
"3.9200","0.1255","0.1901"
"3.9400","0.1258","0.1912"
"3.9600","0.1260","0.1925"
"3.9800","0.1263","0.1936"
"4.0000","0.1266","0.1947"
"4.0200","0.1269","0.1959"
"4.0400","0.1272","0.1969"
"4.0600","0.1274","0.1978"
"4.0800","0.1276","0.1986"
"4.1000","0.1279","0.1994"
"4.1200","0.1281","0.2001"
"4.1400","0.1283","0.2008"
"4.1600","0.1286","0.2015"
"4.1800","0.1288","0.2025"
"4.2000","0.1290","0.2036"
"4.2200","0.1293","0.2048"
"4.2400","0.1296","0.2060"
"4.2600","0.1298","0.2071"
"4.2800","0.1301","0.2081"
"4.3000","0.1303","0.2091"
"4.3200","0.1305","0.2101"
"4.3400","0.1308","0.2111"
"4.3600","0.1310","0.2121"
"4.3800","0.1313","0.2133"
"4.4000","0.1316","0.2145"
"4.4200","0.1318","0.2158"
"4.4400","0.1321","0.2172"
"4.4600","0.1324","0.2186"
"4.4800","0.1327","0.2199"
"4.5000","0.1330","0.2213"
"4.5200","0.1333","0.2226"
"4.5400","0.1335","0.2238"
"4.5600","0.1338","0.2249"
"4.5800","0.1341","0.2258"
"4.6000","0.1343","0.2267"
"4.6200","0.1345","0.2275"
"4.6400","0.1348","0.2284"
"4.6600","0.1350","0.2294"
"4.6800","0.1352","0.2303"
"4.7000","0.1355","0.2315"
"4.7200","0.1357","0.2325"
"4.7400","0.1360","0.2337"
"4.7600","0.1362","0.2349"
"4.7800","0.1364","0.2361"
"4.8000","0.1367","0.2372"
"4.8200","0.1369","0.2383"
"4.8400","0.1372","0.2392"
"4.8600","0.1374","0.2401"
"4.8800","0.1376","0.2409"
"4.9000","0.1378","0.2417"
"4.9200","0.1380","0.2423"
"4.9400","0.1382","0.2430"
"4.9600","0.1384","0.2437"
"4.9800","0.1386","0.2445"
"5.0000","0.1388","0.2454"
"5.0200","0.1390","0.2465"
"5.0400","0.1392","0.2475"
"5.0600","0.1394","0.2486"
"5.0800","0.1396","0.2497"
"5.1000","0.1399","0.2510"
"5.1200","0.1401","0.2522"
"5.1400","0.1403","0.2533"
"5.1600","0.1405","0.2544"
"5.1800","0.1408","0.2555"
"5.2000","0.1410","0.2566"
"5.2200","0.1412","0.2576"
"5.2400","0.1414","0.2585"
"5.2600","0.1417","0.2596"
"5.2800","0.1419","0.2608"
"5.3000","0.1422","0.2620"
"5.3200","0.1424","0.2633"
"5.3400","0.1426","0.2644"
"5.3600","0.1428","0.2655"
"5.3800","0.1431","0.2664"
"5.4000","0.1433","0.2673"
"5.4200","0.1435","0.2683"
"5.4400","0.1437","0.2692"
"5.4600","0.1439","0.2700"
"5.4800","0.1441","0.2707"
"5.5000","0.1442","0.2714"
"5.5200","0.1444","0.2720"
"5.5400","0.1446","0.2728"
"5.5600","0.1448","0.2737"
"5.5800","0.1449","0.2745"
"5.6000","0.1451","0.2752"
"5.6200","0.1453","0.2761"
"5.6400","0.1455","0.2770"
"5.6600","0.1457","0.2781"
"5.6800","0.1459","0.2792"
"5.7000","0.1461","0.2801"
"5.7200","0.1462","0.2813"
"5.7400","0.1464","0.2824"
"5.7600","0.1466","0.2835"
"5.7800","0.1468","0.2847"
"5.8000","0.1470","0.2857"
"5.8200","0.1472","0.2867"
"5.8400","0.1474","0.2878"
"5.8600","0.1476","0.2888"
"5.8800","0.1478","0.2896"
"5.9000","0.1480","0.2904"
"5.9200","0.1482","0.2914"
"5.9400","0.1484","0.2925"
"5.9600","0.1485","0.2936"
"5.9800","0.1487","0.2947"
"6.0000","0.1490","0.2960"
"6.0200","0.1492","0.2974"
"6.0400","0.1494","0.2988"
"6.0600","0.1496","0.3003"
"6.0800","0.1499","0.3017"
"6.1000","0.1501","0.3030"
"6.1200","0.1503","0.3042"
"6.1400","0.1505","0.3054"
"6.1600","0.1507","0.3064"
"6.1800","0.1509","0.3073"
"6.2000","0.1511","0.3084"
"6.2200","0.1513","0.3094"
"6.2400","0.1515","0.3104"
"6.2600","0.1517","0.3114"
"6.2800","0.1518","0.3124"
"6.3000","0.1520","0.3135"
"6.3200","0.1522","0.3144"
"6.3400","0.1524","0.3153"
"6.3600","0.1526","0.3162"
"6.3800","0.1528","0.3171"
"6.4000","0.1529","0.3180"
"6.4200","0.1531","0.3189"
"6.4400","0.1533","0.3198"
"6.4600","0.1534","0.3206"
"6.4800","0.1536","0.3215"
"6.5000","0.1538","0.3222"
"6.5200","0.1539","0.3230"
"6.5400","0.1541","0.3237"
"6.5600","0.1542","0.3244"
"6.5800","0.1544","0.3252"
"6.6000","0.1545","0.3259"
"6.6200","0.1547","0.3267"
"6.6400","0.1548","0.3274"
"6.6600","0.1550","0.3283"
"6.6800","0.1551","0.3292"
"6.7000","0.1553","0.3303"
"6.7200","0.1555","0.3312"
"6.7400","0.1556","0.3324"
"6.7600","0.1558","0.3335"
"6.7800","0.1560","0.3345"
"6.8000","0.1561","0.3357"
"6.8200","0.1563","0.3369"
"6.8400","0.1565","0.3381"
"6.8600","0.1567","0.3393"
"6.8800","0.1569","0.3405"
"6.9000","0.1571","0.3417"
"6.9200","0.1572","0.3428"
"6.9400","0.1574","0.3439"
"6.9600","0.1576","0.3449"
"6.9800","0.1578","0.3458"
"7.0000","0.1579","0.3467"
"7.0200","0.1581","0.3476"
"7.0400","0.1582","0.3485"
"7.0600","0.1584","0.3493"
"7.0800","0.1586","0.3503"
"7.1000","0.1587","0.3514"
"7.1200","0.1589","0.3526"
"7.1400","0.1591","0.3538"
"7.1600","0.1593","0.3550"
"7.1800","0.1595","0.3563"
"7.2000","0.1596","0.3575"
"7.2200","0.1598","0.3587"
"7.2400","0.1600","0.3599"
"7.2600","0.1602","0.3610"
"7.2800","0.1604","0.3621"
"7.3000","0.1605","0.3632"
"7.3200","0.1607","0.3642"
"7.3400","0.1609","0.3653"
"7.3600","0.1610","0.3663"
"7.3800","0.1612","0.3674"
"7.4000","0.1614","0.3683"
"7.4200","0.1615","0.3694"
"7.4400","0.1617","0.3705"
"7.4600","0.1619","0.3716"
"7.4800","0.1621","0.3728"
"7.5000","0.1622","0.3740"
"7.5200","0.1624","0.3750"
"7.5400","0.1626","0.3762"
"7.5600","0.1627","0.3773"
"7.5800","0.1629","0.3783"
"7.6000","0.1631","0.3793"
"7.6200","0.1632","0.3803"
"7.6400","0.1634","0.3814"
"7.6600","0.1636","0.3823"
"7.6800","0.1637","0.3833"
"7.7000","0.1639","0.3842"
"7.7200","0.1640","0.3851"
"7.7400","0.1642","0.3859"
"7.7600","0.1643","0.3868"
"7.7800","0.1645","0.3877"
"7.8000","0.1646","0.3885"
"7.8200","0.1647","0.3892"
"7.8400","0.1649","0.3900"
"7.8600","0.1650","0.3909"
"7.8800","0.1652","0.3918"
"7.9000","0.1653","0.3927"
"7.9200","0.1655","0.3938"
"7.9400","0.1656","0.3948"
"7.9600","0.1658","0.3959"
"7.9800","0.1659","0.3969"
"8.0000","0.1661","0.3980"
"8.0200","0.1662","0.3991"
"8.0400","0.1664","0.4002"
"8.0600","0.1665","0.4013"
"8.0800","0.1667","0.4024"
"8.1000","0.1669","0.4035"
"8.1200","0.1670","0.4047"
"8.1400","0.1672","0.4057"
"8.1600","0.1673","0.4068"
"8.1800","0.1675","0.4076"
"8.2000","0.1676","0.4087"
"8.2200","0.1678","0.4096"
"8.2400","0.1679","0.4103"
"8.2600","0.1680","0.4112"
"8.2800","0.1682","0.4119"
"8.3000","0.1683","0.4128"
"8.3200","0.1685","0.4137"
"8.3400","0.1686","0.4146"
"8.3600","0.1687","0.4156"
"8.3800","0.1689","0.4166"
"8.4000","0.1690","0.4177"
"8.4200","0.1692","0.4189"
"8.4400","0.1693","0.4201"
"8.4600","0.1695","0.4213"
"8.4800","0.1696","0.4224"
"8.5000","0.1698","0.4235"
"8.5200","0.1700","0.4246"
"8.5400","0.1701","0.4257"
"8.5600","0.1703","0.4269"
"8.5800","0.1704","0.4278"
"8.6000","0.1706","0.4289"
"8.6200","0.1707","0.4299"
"8.6400","0.1709","0.4310"
"8.6600","0.1710","0.4322"
"8.6800","0.1712","0.4331"
"8.7000","0.1713","0.4341"
"8.7200","0.1715","0.4352"
"8.7400","0.1716","0.4363"
"8.7600","0.1718","0.4373"
"8.7800","0.1719","0.4384"
"8.8000","0.1721","0.4396"
"8.8200","0.1722","0.4407"
"8.8400","0.1724","0.4417"
"8.8600","0.1725","0.4428"
"8.8800","0.1727","0.4438"
"8.9000","0.1728","0.4449"
"8.9200","0.1729","0.4458"
"8.9400","0.1731","0.4468"
"8.9600","0.1732","0.4477"
"8.9800","0.1734","0.4486"
"9.0000","0.1735","0.4495"
"9.0200","0.1736","0.4503"
"9.0400","0.1737","0.4510"
"9.0600","0.1739","0.4517"
"9.0800","0.1740","0.4525"
"9.1000","0.1741","0.4532"
"9.1200","0.1742","0.4539"
"9.1400","0.1744","0.4546"
"9.1600","0.1745","0.4553"
"9.1800","0.1746","0.4561"
"9.2000","0.1747","0.4569"
"9.2200","0.1748","0.4576"
"9.2400","0.1749","0.4584"
"9.2600","0.1751","0.4593"
"9.2800","0.1752","0.4601"
"9.3000","0.1753","0.4610"
"9.3200","0.1754","0.4621"
"9.3400","0.1756","0.4631"
"9.3600","0.1757","0.4640"
"9.3800","0.1758","0.4652"
"9.4000","0.1760","0.4664"
"9.4200","0.1761","0.4676"
"9.4400","0.1763","0.4687"
"9.4600","0.1764","0.4699"
"9.4800","0.1765","0.4710"
"9.5000","0.1767","0.4721"
"9.5200","0.1768","0.4733"
"9.5400","0.1770","0.4744"
"9.5600","0.1771","0.4754"
"9.5800","0.1772","0.4765"
"9.6000","0.1774","0.4775"
"9.6200","0.1775","0.4785"
"9.6400","0.1776","0.4794"
"9.6600","0.1778","0.4803"
"9.6800","0.1779","0.4812"
"9.7000","0.1780","0.4821"
"9.7200","0.1782","0.4829"
"9.7400","0.1783","0.4838"
"9.7600","0.1784","0.4848"
"9.7800","0.1785","0.4858"
"9.8000","0.1787","0.4867"
"9.8200","0.1788","0.4878"
"9.8400","0.1789","0.4889"
"9.8600","0.1791","0.4901"
"9.8800","0.1792","0.4913"
"9.9000","0.1794","0.4926"
"9.9200","0.1795","0.4938"
"9.9400","0.1797","0.4951"
"9.9600","0.1798","0.4964"
"9.9800","0.1800","0.4976"
"10.0000","0.1801","0.4990"
"10.0200","0.1803","0.5000"
"10.0400","0.1804","0.5012"
"10.0600","0.1805","0.5023"
"10.0800","0.1807","0.5034"
"10.1000","0.1808","0.5044"
"10.1200","0.1809","0.5053"
"10.1400","0.1811","0.5063"
"10.1600","0.1812","0.5073"
"10.1800","0.1813","0.5083"
"10.2000","0.1815","0.5092"
"10.2200","0.1816","0.5101"
"10.2400","0.1817","0.5110"
"10.2600","0.1819","0.5120"
"10.2800","0.1820","0.5130"
"10.3000","0.1821","0.5140"
"10.3200","0.1822","0.5149"
"10.3400","0.1824","0.5157"
"10.3600","0.1825","0.5166"
"10.3800","0.1826","0.5174"
"10.4000","0.1827","0.5182"
"10.4200","0.1828","0.5190"
"10.4400","0.1830","0.5199"
"10.4600","0.1831","0.5207"
"10.4800","0.1832","0.5215"
"10.5000","0.1833","0.5224"
"10.5200","0.1834","0.5232"
"10.5400","0.1835","0.5239"
"10.5600","0.1836","0.5247"
"10.5800","0.1837","0.5254"
"10.6000","0.1839","0.5262"
"10.6200","0.1840","0.5270"
"10.6400","0.1841","0.5277"
"10.6600","0.1842","0.5284"
"10.6800","0.1843","0.5291"
"10.7000","0.1844","0.5298"
"10.7200","0.1845","0.5306"
"10.7400","0.1846","0.5314"
"10.7600","0.1847","0.5322"
"10.7800","0.1848","0.5329"
"10.8000","0.1849","0.5338"
"10.8200","0.1850","0.5348"
"10.8400","0.1852","0.5356"
"10.8600","0.1853","0.5366"
"10.8800","0.1854","0.5376"
"10.9000","0.1855","0.5386"
"10.9200","0.1856","0.5396"
"10.9400","0.1857","0.5407"
"10.9600","0.1859","0.5418"
"10.9800","0.1860","0.5429"
"11.0000","0.1861","0.5440"
"11.0200","0.1862","0.5452"
"11.0400","0.1864","0.5464"
"11.0600","0.1865","0.5476"
"11.0800","0.1866","0.5488"
"11.1000","0.1868","0.5499"
"11.1200","0.1869","0.5512"
"11.1400","0.1870","0.5524"
"11.1600","0.1872","0.5535"
"11.1800","0.1873","0.5546"
"11.2000","0.1874","0.5557"
"11.2200","0.1876","0.5568"
"11.2400","0.1877","0.5579"
"11.2600","0.1878","0.5590"
"11.2800","0.1879","0.5600"
"11.3000","0.1881","0.5610"
"11.3200","0.1882","0.5621"
"11.3400","0.1883","0.5632"
"11.3600","0.1885","0.5643"
"11.3800","0.1886","0.5654"
"11.4000","0.1887","0.5665"
"11.4200","0.1888","0.5676"
"11.4400","0.1890","0.5689"
"11.4600","0.1891","0.5702"
"11.4800","0.1893","0.5716"
"11.5000","0.1894","0.5729"
"11.5200","0.1896","0.5742"
"11.5400","0.1897","0.5755"
"11.5600","0.1898","0.5768"
"11.5800","0.1900","0.5781"
"11.6000","0.1901","0.5791"
"11.6200","0.1902","0.5802"
"11.6400","0.1904","0.5813"
"11.6600","0.1905","0.5822"
"11.6800","0.1906","0.5832"
"11.7000","0.1908","0.5842"
"11.7200","0.1909","0.5852"
"11.7400","0.1910","0.5861"
"11.7600","0.1911","0.5871"
"11.7800","0.1912","0.5879"
"11.8000","0.1914","0.5888"
"11.8200","0.1915","0.5897"
"11.8400","0.1916","0.5906"
"11.8600","0.1917","0.5916"
"11.8800","0.1918","0.5925"
"11.9000","0.1920","0.5934"
"11.9200","0.1921","0.5943"
"11.9400","0.1922","0.5953"
"11.9600","0.1923","0.5961"
"11.9800","0.1924","0.5971"
"12.0000","0.1925","0.5980"
"12.0200","0.1927","0.5989"
"12.0400","0.1928","0.5998"
"12.0600","0.1929","0.6007"
"12.0800","0.1930","0.6017"
"12.1000","0.1931","0.6026"
"12.1200","0.1932","0.6035"
"12.1400","0.1934","0.6045"
"12.1600","0.1935","0.6054"
"12.1800","0.1936","0.6063"
"12.2000","0.1937","0.6072"
"12.2200","0.1938","0.6080"
"12.2400","0.1939","0.6089"
"12.2600","0.1940","0.6098"
"12.2800","0.1941","0.6107"
"12.3000","0.1942","0.6115"
"12.3200","0.1944","0.6124"
"12.3400","0.1945","0.6133"
"12.3600","0.1946","0.6141"
"12.3800","0.1947","0.6150"
"12.4000","0.1948","0.6159"
"12.4200","0.1949","0.6169"
"12.4400","0.1950","0.6179"
"12.4600","0.1952","0.6190"
"12.4800","0.1953","0.6201"
"12.5000","0.1954","0.6212"
"12.5200","0.1955","0.6224"
"12.5400","0.1957","0.6236"
"12.5600","0.1958","0.6248"
"12.5800","0.1959","0.6260"
"12.6000","0.1961","0.6274"
"12.6200","0.1962","0.6288"
"12.6400","0.1963","0.6301"
"12.6600","0.1965","0.6315"
"12.6800","0.1966","0.6327"
"12.7000","0.1968","0.6342"
"12.7200","0.1969","0.6355"
"12.7400","0.1970","0.6368"
"12.7600","0.1972","0.6380"
"12.7800","0.1973","0.6392"
"12.8000","0.1974","0.6403"
"12.8200","0.1976","0.6412"
"12.8400","0.1977","0.6423"
"12.8600","0.1978","0.6433"
"12.8800","0.1979","0.6441"
"12.9000","0.1981","0.6449"
"12.9200","0.1982","0.6458"
"12.9400","0.1983","0.6467"
"12.9600","0.1984","0.6476"
"12.9800","0.1985","0.6485"
"13.0000","0.1986","0.6493"
"13.0200","0.1988","0.6502"
"13.0400","0.1989","0.6511"
"13.0600","0.1990","0.6521"
"13.0800","0.1991","0.6530"
"13.1000","0.1992","0.6541"
"13.1200","0.1994","0.6551"
"13.1400","0.1995","0.6561"
"13.1600","0.1996","0.6571"
"13.1800","0.1997","0.6581"
"13.2000","0.1998","0.6591"
"13.2200","0.2000","0.6601"
"13.2400","0.2001","0.6610"
"13.2600","0.2002","0.6619"
"13.2800","0.2003","0.6629"
"13.3000","0.2004","0.6637"
"13.3200","0.2005","0.6646"
"13.3400","0.2007","0.6654"
"13.3600","0.2008","0.6662"
"13.3800","0.2009","0.6670"
"13.4000","0.2010","0.6677"
"13.4200","0.2011","0.6686"
"13.4400","0.2012","0.6694"
"13.4600","0.2013","0.6702"
"13.4800","0.2014","0.6711"
"13.5000","0.2015","0.6719"
"13.5200","0.2017","0.6729"
"13.5400","0.2018","0.6737"
"13.5600","0.2019","0.6746"
"13.5800","0.2020","0.6756"
"13.6000","0.2021","0.6766"
"13.6200","0.2022","0.6774"
"13.6400","0.2023","0.6784"
"13.6600","0.2025","0.6795"
"13.6800","0.2026","0.6804"
"13.7000","0.2027","0.6814"
"13.7200","0.2028","0.6824"
"13.7400","0.2029","0.6834"
"13.7600","0.2031","0.6845"
"13.7800","0.2032","0.6855"
"13.8000","0.2033","0.6866"
"13.8200","0.2034","0.6876"
"13.8400","0.2035","0.6886"
"13.8600","0.2037","0.6896"
"13.8800","0.2038","0.6906"
"13.9000","0.2039","0.6915"
"13.9200","0.2040","0.6925"
"13.9400","0.2041","0.6934"
"13.9600","0.2043","0.6943"
"13.9800","0.2044","0.6953"
"14.0000","0.2045","0.6962"
"14.0200","0.2046","0.6971"
"14.0400","0.2047","0.6981"
"14.0600","0.2049","0.6990"
"14.0800","0.2050","0.7000"
"14.1000","0.2051","0.7010"
"14.1200","0.2052","0.7021"
"14.1400","0.2053","0.7031"
"14.1600","0.2055","0.7042"
"14.1800","0.2056","0.7054"
"14.2000","0.2057","0.7065"
"14.2200","0.2059","0.7076"
"14.2400","0.2060","0.7089"
"14.2600","0.2061","0.7101"
"14.2800","0.2063","0.7112"
"14.3000","0.2064","0.7124"
"14.3200","0.2065","0.7135"
"14.3400","0.2067","0.7146"
"14.3600","0.2068","0.7158"
"14.3800","0.2069","0.7170"
"14.4000","0.2071","0.7179"
"14.4200","0.2072","0.7190"
"14.4400","0.2073","0.7200"
"14.4600","0.2075","0.7209"
"14.4800","0.2076","0.7218"
"14.5000","0.2077","0.7227"
"14.5200","0.2078","0.7235"
"14.5400","0.2080","0.7244"
"14.5600","0.2081","0.7251"
"14.5800","0.2082","0.7259"
"14.6000","0.2083","0.7267"
"14.6200","0.2084","0.7275"
"14.6400","0.2085","0.7284"
"14.6600","0.2087","0.7293"
"14.6800","0.2088","0.7302"
"14.7000","0.2089","0.7312"
"14.7200","0.2090","0.7321"
"14.7400","0.2092","0.7331"
"14.7600","0.2093","0.7343"
"14.7800","0.2094","0.7353"
"14.8000","0.2096","0.7364"
"14.8200","0.2097","0.7374"
"14.8400","0.2098","0.7385"
"14.8600","0.2099","0.7395"
"14.8800","0.2101","0.7405"
"14.9000","0.2102","0.7415"
"14.9200","0.2103","0.7424"
"14.9400","0.2105","0.7433"
"14.9600","0.2106","0.7443"
"14.9800","0.2107","0.7453"
"15.0000","0.2108","0.7462"
"15.0200","0.2110","0.7471"
"15.0400","0.2111","0.7480"
"15.0600","0.2112","0.7489"
"15.0800","0.2113","0.7499"
"15.1000","0.2115","0.7510"
"15.1200","0.2116","0.7519"
"15.1400","0.2117","0.7530"
"15.1600","0.2119","0.7542"
"15.1800","0.2120","0.7553"
"15.2000","0.2122","0.7564"
"15.2200","0.2123","0.7576"
"15.2400","0.2124","0.7586"
"15.2600","0.2126","0.7597"
"15.2800","0.2127","0.7607"
"15.3000","0.2128","0.7618"
"15.3200","0.2130","0.7629"
"15.3400","0.2131","0.7640"
"15.3600","0.2133","0.7651"
"15.3800","0.2134","0.7661"
"15.4000","0.2135","0.7672"
"15.4200","0.2137","0.7682"
"15.4400","0.2138","0.7691"
"15.4600","0.2139","0.7700"
"15.4800","0.2141","0.7709"
"15.5000","0.2142","0.7717"
"15.5200","0.2143","0.7725"
"15.5400","0.2145","0.7734"
"15.5600","0.2146","0.7742"
"15.5800","0.2147","0.7750"
"15.6000","0.2149","0.7759"
"15.6200","0.2150","0.7768"
"15.6400","0.2151","0.7777"
"15.6600","0.2152","0.7786"
"15.6800","0.2154","0.7796"
"15.7000","0.2155","0.7806"
"15.7200","0.2156","0.7816"
"15.7400","0.2158","0.7826"
"15.7600","0.2159","0.7837"
"15.7800","0.2161","0.7847"
"15.8000","0.2162","0.7859"
"15.8200","0.2164","0.7870"
"15.8400","0.2165","0.7881"
"15.8600","0.2166","0.7892"
"15.8800","0.2168","0.7903"
"15.9000","0.2169","0.7915"
"15.9200","0.2171","0.7926"
"15.9400","0.2172","0.7936"
"15.9600","0.2174","0.7945"
"15.9800","0.2175","0.7954"
"16.0000","0.2176","0.7964"
"16.0200","0.2178","0.7972"
"16.0400","0.2179","0.7980"
"16.0600","0.2180","0.7984"
"16.0800","0.2181","0.7987"
"16.1000","0.2182","0.7988"
"16.1200","0.2183","0.7986"
"16.1400","0.2184","0.7986"
"16.1600","0.2185","0.7985"
"16.1800","0.2186","0.7985"
"16.2000","0.2187","0.7985"
"16.2200","0.2187","0.7984"
"16.2400","0.2188","0.7984"
"16.2600","0.2189","0.7985"
"16.2800","0.2190","0.7986"
"16.3000","0.2191","0.7986"
"16.3200","0.2191","0.7986"
"16.3400","0.2192","0.7987"
"16.3600","0.2193","0.7988"
"16.3800","0.2194","0.7989"
